Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.49ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 23.17ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 11.39ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 33.79ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 19.68ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 11.95ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 18.62ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 17.69ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 23.63ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 22.55ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 15.71ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 18.94ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 17.48ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 21.81ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 29.63ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.67ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 24.50ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 24.93ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 25.67ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 23.68ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 34.65ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 13.66ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 22.52ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 27.77ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 24.92ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 29.68ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 19.65ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 16.75ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 32.70ms
32 sent, 32 received, 0% loss
