# timestamp	V	A	W	V	A
1618907880.47568	516.279	0.037	7.918	317.904	0.078
1618907880.49667	230.760	0.017	1.665	317.582	0.073
1618907880.50130	230.696	0.016	1.555	317.502	0.073
1618907880.53957	230.666	0.016	1.569	317.421	0.073
1618907880.55265	230.700	0.016	1.570	317.341	0.076
1618907880.56466	230.756	0.017	1.630	317.341	0.078
1618907880.60331	230.804	0.017	1.609	317.502	0.070
1618907880.60529	230.815	0.017	1.640	317.421	0.070
1618907880.64267	230.878	0.017	1.671	317.582	0.072
1618907880.64939	230.884	0.017	1.569	317.582	0.073
1618907880.68668	230.915	0.017	1.639	317.582	0.075
1618907880.68864	230.860	0.017	1.591	317.502	0.075
1618907880.74040	230.855	0.017	1.637	317.502	0.075
1618907880.74118	230.831	0.016	1.517	317.582	0.071
1618907880.75324	230.766	0.016	1.580	317.341	0.071
1618907880.76412	230.747	0.016	1.469	317.582	0.071
1618907880.80149	230.698	0.017	1.637	317.582	0.074
1618907880.81464	230.694	0.016	1.518	317.341	0.074
1618907880.82458	230.703	0.017	1.642	317.502	0.075
1618907880.86232	230.712	0.016	1.513	317.421	0.075
1618907880.87268	230.666	0.017	1.636	317.180	0.070
1618907880.88219	230.665	0.016	1.545	317.260	0.070
1618907880.92837	230.697	0.017	1.621	317.341	0.071
1618907880.93020	230.709	0.017	1.616	317.341	0.072
1618907880.96744	230.715	0.017	1.606	317.341	0.075
1618907880.97669	230.780	0.017	1.646	317.582	0.072
1618907880.98558	230.715	0.017	1.590	317.260	0.079
1618907881.02364	230.797	0.017	1.655	317.421	0.073
1618907881.03363	230.810	0.016	1.593	317.341	0.072
1618907881.04570	230.827	0.017	1.592	317.502	0.069
1618907881.08368	230.795	0.016	1.509	317.663	0.071
1618907881.09168	230.763	0.017	1.612	317.421	0.072
1618907881.12967	230.694	0.018	1.710	317.502	0.076
1618907881.14269	230.678	0.016	1.576	317.260	0.073
1618907881.18168	230.720	0.017	1.650	317.341	0.075
1618907881.19266	230.736	0.016	1.584	317.341	0.072
1618907881.20267	230.734	0.017	1.660	317.421	0.074
1618907881.24139	230.765	0.017	1.589	317.582	0.071
1618907881.24221	230.735	0.017	1.600	317.502	0.074
1618907881.28051	230.697	0.017	1.605	317.341	0.073
1618907881.29364	230.665	0.016	1.548	317.341	0.074
1618907881.30373	230.673	0.017	1.627	317.180	0.075
1618907881.34671	230.650	0.016	1.548	317.260	0.076
1618907881.35266	230.683	0.017	1.624	317.421	0.076
1618907881.36266	230.710	0.016	1.539	317.502	0.069
1618907881.40365	230.687	0.017	1.644	317.502	0.072
1618907881.40532	230.699	0.016	1.550	317.582	0.074
1618907881.44267	230.699	0.017	1.643	317.421	0.073
1618907881.48152	230.714	0.016	1.559	317.341	0.075
1618907881.48228	230.690	0.017	1.605	317.260	0.071
1618907881.49366	230.774	0.017	1.613	317.341	0.073
1618907881.50671	230.728	0.017	1.623	317.341	0.072
1618907881.54550	230.750	0.017	1.640	317.421	0.072
1618907881.55645	230.742	0.017	1.582	317.421	0.076
1618907881.56671	230.812	0.017	1.590	317.421	0.073
1618907881.60672	230.720	0.017	1.587	317.260	0.076
1618907881.60832	230.746	0.017	1.615	317.421	0.074
1618907881.64657	230.728	0.016	1.558	317.260	0.073
1618907881.64963	230.777	0.016	1.584	317.582	0.069
1618907881.66246	230.790	0.016	1.554	317.502	0.070
1618907881.70174	230.816	0.017	1.628	317.421	0.076
1618907881.71247	230.845	0.016	1.587	317.663	0.074
1618907881.72267	230.919	0.017	1.682	317.663	0.075
1618907881.76048	230.912	0.016	1.564	317.582	0.072
1618907881.77672	230.975	0.017	1.655	317.663	0.075
1618907881.78376	230.965	0.016	1.597	317.663	0.073
1618907881.82271	230.949	0.017	1.639	317.743	0.069
1618907881.83271	230.864	0.016	1.568	317.743	0.073
1618907881.84347	230.869	0.017	1.610	317.743	0.073
1618907881.88272	230.826	0.016	1.547	317.582	0.075
1618907881.88335	230.876	0.017	1.616	317.582	0.074
1618907881.92167	230.853	0.017	1.630	317.582	0.076
1618907881.96188	230.785	0.016	1.559	317.582	0.070
1618907881.96228	230.821	0.017	1.581	317.502	0.069
1618907881.97271	230.797	0.016	1.528	317.582	0.070
1618907882.01051	230.813	0.017	1.659	317.663	0.076
1618907882.01128	230.809	0.016	1.544	317.582	0.073
1618907882.03272	230.852	0.017	1.672	317.421	0.073
1618907882.04272	230.896	0.016	1.552	317.502	0.074
1618907882.08072	230.898	0.017	1.656	317.582	0.073
1618907882.09232	230.896	0.016	1.565	317.582	0.071
1618907882.10318	230.880	0.017	1.659	317.663	0.071
1618907882.14274	230.942	0.017	1.623	317.421	0.073
1618907882.15556	230.915	0.020	2.061	317.663	0.086
1618907882.16769	231.039	0.017	1.678	317.985	0.072
1618907882.21053	230.965	0.016	1.528	317.663	0.075
1618907882.21847	230.980	0.017	1.600	317.743	0.071
1618907882.25648	230.989	0.017	1.608	317.824	0.072
1618907882.25736	231.019	0.017	1.581	317.824	0.071
1618907882.26669	231.029	0.016	1.607	317.824	0.071
1618907882.30470	231.071	0.017	1.624	317.904	0.074
1618907882.34371	231.080	0.016	1.548	317.904	0.072
1618907882.34534	231.079	0.017	1.642	317.904	0.076
1618907882.35568	230.990	0.016	1.528	317.904	0.071
1618907882.36670	231.006	0.017	1.626	317.743	0.073
1618907882.40374	231.003	0.016	1.584	317.824	0.069
1618907882.41368	231.068	0.017	1.689	317.985	0.073
1618907882.42373	231.086	0.017	1.597	317.904	0.072
1618907882.46177	231.109	0.017	1.604	317.904	0.076
1618907882.47274	231.095	0.017	1.609	317.824	0.075
1618907882.48274	231.070	0.016	1.572	317.743	0.074
1618907882.52241	230.996	0.017	1.600	317.743	0.073
1618907882.52326	230.983	0.016	1.549	317.743	0.069
1618907882.56149	231.007	0.017	1.621	317.663	0.069
1618907882.56843	231.015	0.016	1.559	317.743	0.072
1618907882.60674	231.126	0.017	1.651	317.663	0.073
1618907882.60736	231.165	0.016	1.563	317.985	0.074
1618907882.64777	231.133	0.017	1.663	317.824	0.075
1618907882.64836	231.112	0.016	1.566	317.824	0.073
1618907882.67271	231.097	0.017	1.617	317.904	0.072
1618907882.71083	231.135	0.016	1.582	317.985	0.068
1618907882.71131	231.124	0.017	1.651	318.065	0.074
1618907882.73271	231.147	0.016	1.561	318.145	0.071
1618907882.77073	231.053	0.017	1.581	317.985	0.074
1618907882.77472	231.051	0.016	1.567	317.824	0.070
1618907882.78360	231.022	0.016	1.576	317.663	0.075
1618907882.82176	230.998	0.016	1.587	317.743	0.070
1618907882.83273	231.006	0.017	1.619	317.743	0.071
1618907882.84368	231.008	0.017	1.638	317.824	0.071
1618907882.88161	230.978	0.016	1.561	317.743	0.070
1618907882.89271	231.021	0.017	1.636	317.824	0.078
1618907882.90588	230.900	0.016	1.550	317.663	0.073
1618907882.95450	230.891	0.017	1.624	317.663	0.075
1618907882.97575	231.000	0.017	1.671	317.743	0.073
1618907882.99582	231.026	0.016	1.585	317.904	0.070
1618907883.03030	231.055	0.017	1.628	317.904	0.071
1618907883.03121	231.018	0.016	1.565	317.743	0.070
1618907883.04278	231.003	0.016	1.602	317.582	0.075
1618907883.08574	230.933	0.016	1.533	317.582	0.074
1618907883.09248	230.958	0.016	1.562	317.582	0.074
1618907883.10279	230.970	0.017	1.594	317.743	0.070
1618907883.15258	230.979	0.016	1.544	317.743	0.068
1618907883.15453	230.950	0.017	1.659	317.582	0.072
1618907883.16571	230.995	0.019	1.922	317.663	0.081
1618907883.20276	230.905	0.018	1.776	317.582	0.083
1618907883.21454	230.873	0.016	1.550	317.582	0.070
1618907883.22375	230.924	0.017	1.665	317.502	0.073
1618907883.26250	230.968	0.016	1.580	317.663	0.072
1618907883.27376	230.998	0.017	1.660	317.582	0.071
1618907883.28879	231.001	0.016	1.593	317.743	0.070
1618907883.32775	230.988	0.017	1.656	317.743	0.074
1618907883.33358	230.969	0.016	1.545	317.743	0.072
1618907883.34376	230.886	0.017	1.614	317.582	0.074
1618907883.38656	230.934	0.016	1.573	317.582	0.072
1618907883.39779	230.870	0.017	1.568	317.421	0.075
1618907883.41378	230.964	0.017	1.602	317.582	0.071
1618907883.43076	230.921	0.016	1.595	317.663	0.071
1618907883.47178	230.901	0.016	1.576	317.743	0.072
1618907883.47240	230.854	0.016	1.537	317.582	0.069
1618907883.48376	230.841	0.017	1.589	317.502	0.075
1618907883.52160	230.849	0.016	1.563	317.502	0.072
1618907883.53477	230.865	0.017	1.650	317.502	0.074
1618907883.54376	230.882	0.016	1.571	317.502	0.069
1618907883.58277	230.912	0.017	1.666	317.743	0.072
1618907883.59277	230.912	0.016	1.577	317.824	0.070
1618907883.60378	230.925	0.017	1.611	317.824	0.072
1618907883.64757	230.870	0.016	1.540	317.743	0.071
1618907883.64841	230.922	0.017	1.596	317.743	0.073
1618907883.68733	230.954	0.017	1.594	317.502	0.075
1618907883.69624	230.954	0.016	1.562	317.502	0.072
1618907883.70755	230.950	0.017	1.598	317.663	0.071
1618907883.75026	230.920	0.019	1.900	317.743	0.076
1618907883.75724	230.834	0.021	2.145	317.421	0.087
1618907883.76553	230.832	0.019	1.877	317.502	0.081
1618907883.80678	230.838	0.020	1.955	317.421	0.085
1618907883.82176	230.870	0.020	2.038	317.582	0.083
1618907883.83277	230.871	0.020	1.978	317.582	0.083
1618907883.87558	230.799	0.019	1.880	317.582	0.082
1618907883.87641	230.826	0.020	2.039	317.663	0.083
1618907883.89274	230.908	0.021	2.161	317.743	0.092
1618907883.90276	230.879	0.018	1.832	317.582	0.076
