# timestamp	V	A	W	V	A
1595596447.12058	324.781	0.050	5.947	326.033	0.195
1595596447.13023	229.470	0.035	2.961	325.550	0.193
1595596447.18157	229.451	0.035	2.923	325.630	0.190
1595596447.18418	229.486	0.036	3.038	325.550	0.197
1595596447.20023	229.495	0.035	2.996	325.469	0.192
1595596447.21019	229.494	0.035	2.967	325.469	0.192
1595596447.24955	229.527	0.036	3.041	325.550	0.192
1595596447.25120	229.473	0.036	3.003	325.550	0.194
1595596447.27120	229.467	0.035	2.956	325.630	0.191
1595596447.31856	229.473	0.036	3.074	325.550	0.193
1595596447.35818	229.410	0.036	2.990	325.389	0.192
1595596447.36029	229.420	0.035	2.958	325.389	0.189
1595596447.39858	229.407	0.036	3.040	325.469	0.192
1595596447.39921	229.435	0.035	3.000	325.469	0.191
1595596447.41057	229.445	0.036	2.992	325.308	0.192
1595596447.44822	229.420	0.035	2.958	325.308	0.191
1595596447.44919	229.360	0.035	2.938	325.389	0.195
1595596447.47018	229.393	0.036	3.009	325.228	0.197
1595596447.50860	229.450	0.035	3.002	325.469	0.189
1595596447.52055	229.455	0.035	2.945	325.308	0.188
1595596447.53126	229.455	0.035	2.934	325.469	0.192
1595596447.57360	229.494	0.036	2.986	325.389	0.190
1595596447.57521	229.523	0.035	2.987	325.308	0.190
1595596447.61358	229.525	0.036	3.039	325.469	0.195
1595596447.61922	229.526	0.036	3.029	325.550	0.197
1595596447.65658	229.557	0.036	3.051	325.389	0.193
1595596447.65822	229.559	0.036	3.062	325.711	0.193
1595596447.67059	229.565	0.036	3.040	325.550	0.193
1595596447.70864	229.549	0.036	3.041	325.550	0.193
1595596447.73158	229.513	0.036	2.983	325.550	0.195
1595596447.76958	229.524	0.036	3.060	325.389	0.192
1595596447.78021	229.501	0.036	3.043	325.469	0.191
1595596447.79120	229.510	0.036	3.023	325.469	0.194
1595596447.83057	229.529	0.036	3.056	325.550	0.200
1595596447.84121	229.574	0.035	3.051	325.550	0.189
1595596447.85122	229.540	0.036	3.013	325.550	0.194
1595596447.89058	229.572	0.036	3.061	325.469	0.191
1595596447.89123	229.558	0.036	3.022	325.469	0.191
1595596447.92959	229.541	0.035	3.016	325.389	0.190
1595596447.96759	229.551	0.035	3.008	325.389	0.197
1595596447.96924	229.556	0.035	3.028	325.389	0.191
1595596447.99761	229.617	0.036	3.039	325.469	0.191
1595596447.99924	229.638	0.035	3.057	325.389	0.188
1595596448.01118	229.447	0.036	3.006	325.469	0.195
1595596448.05059	229.490	0.035	3.037	325.228	0.185
1595596448.05625	229.574	0.036	3.007	325.389	0.195
1595596448.09421	229.622	0.036	3.019	325.389	0.202
1595596448.13261	229.565	0.036	2.966	325.469	0.195
1595596448.13424	229.563	0.036	2.995	325.469	0.192
1595596448.14021	229.525	0.036	2.947	325.550	0.199
1595596448.15034	229.554	0.036	2.912	325.550	0.194
1595596448.18820	229.542	0.036	3.020	325.389	0.191
1595596448.18934	229.554	0.036	3.013	325.630	0.194
1595596448.22661	229.545	0.036	2.964	325.550	0.194
1595596448.23925	229.556	0.036	2.975	325.469	0.192
1595596448.27662	229.532	0.036	2.982	325.550	0.193
1595596448.27824	229.534	0.036	2.934	325.630	0.195
1595596448.32660	229.551	0.036	3.036	325.389	0.194
1595596448.32827	229.551	0.035	2.985	325.469	0.192
1595596448.32923	229.543	0.035	2.954	325.469	0.189
1595596448.36822	229.568	0.036	3.011	325.308	0.192
1595596448.37829	229.561	0.036	2.985	325.550	0.193
1595596448.39019	229.585	0.035	2.951	325.469	0.192
1595596448.42863	229.524	0.035	2.962	325.389	0.193
1595596448.42925	229.534	0.036	3.019	325.389	0.191
1595596448.46763	229.511	0.035	2.985	325.389	0.190
1595596448.50860	229.513	0.035	2.974	325.469	0.192
1595596448.50925	229.560	0.036	3.036	325.308	0.194
1595596448.52022	229.581	0.035	3.004	325.469	0.189
1595596448.53038	229.573	0.036	3.033	325.308	0.192
1595596448.56862	229.560	0.036	3.040	325.308	0.199
1595596448.59062	229.589	0.036	2.971	325.469	0.193
1595596448.62938	229.594	0.036	3.001	325.469	0.191
1595596448.64029	229.576	0.035	2.981	325.389	0.191
1595596448.65020	229.609	0.035	3.031	325.389	0.198
1595596448.68864	229.616	0.036	3.042	325.469	0.190
1595596448.72578	229.581	0.035	2.967	325.469	0.194
1595596448.72622	229.591	0.036	2.983	325.630	0.191
1595596448.74818	229.572	0.036	3.020	325.550	0.191
1595596448.75619	229.554	0.035	2.996	325.550	0.192
1595596448.80822	229.541	0.035	2.986	325.550	0.186
1595596448.80942	229.568	0.035	2.959	325.550	0.192
1595596448.81042	229.583	0.035	2.976	325.389	0.191
1595596448.84865	229.562	0.036	3.003	325.550	0.189
1595596448.84928	229.568	0.036	2.982	325.469	0.193
1595596448.88625	229.603	0.036	2.984	325.630	0.192
1595596448.93082	229.566	0.036	2.958	325.711	0.195
1595596448.93129	229.570	0.035	2.956	325.469	0.198
1595596448.94163	229.531	0.036	3.013	325.550	0.191
1595596448.95128	229.563	0.035	3.030	325.389	0.192
1595596448.98928	229.561	0.035	2.970	325.469	0.191
1595596449.00025	229.553	0.035	3.030	325.469	0.189
1595596449.01035	229.574	0.036	3.042	325.630	0.195
1595596449.04868	229.582	0.035	3.036	325.389	0.189
1595596449.07021	229.343	0.035	2.920	325.308	0.198
1595596449.10921	229.332	0.036	3.021	325.389	0.193
1595596449.12364	229.360	0.036	3.039	325.228	0.199
1595596449.13029	229.346	0.035	2.981	325.389	0.190
1595596449.17665	229.329	0.036	3.053	325.228	0.195
1595596449.21465	229.346	0.036	2.999	325.469	0.193
1595596449.21529	229.325	0.036	2.989	325.228	0.194
1595596449.25367	229.307	0.036	3.011	325.228	0.193
1595596449.28565	229.336	0.036	3.009	325.147	0.190
1595596449.29329	229.292	0.036	3.023	325.228	0.193
1595596449.33132	229.293	0.035	2.940	325.308	0.192
1595596449.33464	229.322	0.035	3.029	325.228	0.197
1595596449.37368	229.303	0.035	2.975	325.147	0.187
1595596449.42468	229.314	0.035	2.979	325.147	0.191
1595596449.44061	229.309	0.035	3.002	325.389	0.190
1595596449.47867	229.337	0.035	2.972	325.147	0.190
1595596449.49439	229.301	0.035	3.040	325.067	0.190
1595596449.53169	229.336	0.035	3.068	325.147	0.191
1595596449.57069	229.285	0.035	3.007	325.308	0.191
1595596449.57131	229.293	0.035	3.002	325.308	0.192
1595596449.58127	229.368	0.036	3.067	325.147	0.197
1595596449.59438	229.389	0.035	3.028	325.228	0.187
1595596449.63135	229.356	0.035	3.028	325.308	0.191
1595596449.64126	229.376	0.035	3.003	325.228	0.193
1595596449.65167	229.389	0.036	3.025	325.308	0.192
1595596449.68969	229.418	0.036	3.053	325.308	0.193
1595596449.70162	229.390	0.035	3.020	325.469	0.190
