Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 10.54ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 25.96ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 25.66ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 30.71ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 10.47ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 30.68ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 20.88ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 33.90ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 20.66ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 25.67ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 30.66ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 10.44ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 25.11ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 29.67ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 27.68ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 20.66ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 45.63ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 19.65ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 11.63ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 14.42ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 32.86ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 23.63ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 29.65ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 23.60ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 21.76ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 17.72ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 21.55ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 21.14ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 32.65ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 31.47ms
32 sent, 32 received, 0% loss
