Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.47ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 22.25ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 29.49ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 23.99ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 24.59ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 27.56ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 21.91ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.48ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 28.75ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 20.49ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 21.61ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 27.31ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 25.18ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 33.62ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 16.42ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 17.90ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 30.55ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 24.65ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 29.64ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 27.64ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 21.65ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 24.55ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 26.67ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 27.64ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 16.63ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 27.67ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 23.65ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 28.65ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 20.65ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 17.65ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 31.64ms
32 sent, 32 received, 0% loss
