Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.80ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 10.98ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 24.90ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 33.99ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 19.61ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 12.95ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 33.17ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.76ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 35.91ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 18.68ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 19.88ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 24.68ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.70ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 20.62ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 29.68ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 23.87ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 31.67ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 18.66ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 23.65ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 32.64ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 20.63ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 17.59ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 28.70ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 22.87ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 33.65ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 17.37ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 35.93ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 19.96ms
32 sent, 32 received, 0% loss
