# timestamp	V	A	W	V	A
1618999056.04892	234.786	0.023	2.294	323.538	0.103
1618999056.05051	234.630	0.024	2.387	323.457	0.102
1618999056.09087	234.738	0.024	2.355	323.296	0.103
1618999056.09350	234.615	0.024	2.393	323.216	0.099
1618999056.09450	234.628	0.023	2.353	323.216	0.102
1618999056.13286	234.625	0.024	2.443	323.055	0.105
1618999056.13451	234.728	0.024	2.479	323.216	0.106
1618999056.17186	234.643	0.024	2.406	323.296	0.104
1618999056.17351	234.669	0.024	2.404	323.296	0.103
1618999056.21387	234.714	0.024	2.405	323.216	0.104
1618999056.21451	234.603	0.024	2.418	323.377	0.103
1618999056.24188	234.577	0.024	2.369	323.055	0.102
1618999056.27989	234.624	0.024	2.440	323.216	0.099
1618999056.28050	234.657	0.024	2.465	323.216	0.103
1618999056.31889	234.622	0.024	2.398	323.216	0.102
1618999056.35786	234.607	0.024	2.419	323.135	0.102
1618999056.35951	234.547	0.023	2.380	323.135	0.099
1618999056.40885	234.549	0.024	2.406	323.135	0.103
1618999056.41185	234.541	0.024	2.439	322.974	0.103
1618999056.41350	234.528	0.024	2.422	323.055	0.100
1618999056.45190	234.466	0.024	2.399	322.974	0.104
1618999056.45887	234.533	0.024	2.450	322.974	0.107
1618999056.49591	234.455	0.024	2.391	322.894	0.106
1618999056.50754	234.431	0.025	2.473	322.974	0.109
1618999056.52187	234.507	0.024	2.417	322.974	0.106
1618999056.56087	234.559	0.024	2.416	322.974	0.104
1618999056.56150	234.521	0.024	2.429	323.055	0.102
1618999056.57441	234.453	0.024	2.390	322.974	0.107
1618999056.61387	234.548	0.024	2.397	323.055	0.107
1618999056.65392	234.391	0.023	2.363	322.894	0.108
1618999056.67390	234.564	0.024	2.411	323.055	0.102
1618999056.71187	234.485	0.024	2.411	322.974	0.100
1618999056.72390	234.495	0.024	2.427	323.135	0.104
1618999056.73353	234.538	0.024	2.406	322.974	0.100
1618999056.77189	234.453	0.024	2.412	322.974	0.100
1618999056.77355	234.383	0.024	2.394	322.813	0.103
1618999056.81090	234.507	0.024	2.487	323.055	0.105
1618999056.85693	234.525	0.024	2.454	322.974	0.103
1618999056.85853	234.494	0.023	2.389	322.894	0.102
1618999056.86089	234.570	0.024	2.458	323.055	0.104
1618999056.89884	234.611	0.024	2.419	323.135	0.105
1618999056.89961	234.563	0.024	2.401	323.135	0.102
1618999056.92290	234.582	0.024	2.411	323.055	0.104
1618999056.96090	234.707	0.024	2.450	323.055	0.104
1618999056.96154	234.649	0.024	2.399	323.055	0.100
1618999056.99991	234.626	0.027	2.835	322.894	0.122
1618999057.00054	234.657	0.024	2.400	322.894	0.103
1618999057.03894	234.592	0.023	2.383	322.894	0.097
1618999057.04189	234.528	0.024	2.398	322.733	0.100
1618999057.05190	234.620	0.024	2.503	322.974	0.100
1618999057.09090	234.637	0.024	2.437	322.894	0.099
1618999057.09154	234.690	0.024	2.470	322.974	0.104
1618999057.12993	234.688	0.024	2.433	322.974	0.100
1618999057.17292	234.697	0.024	2.458	322.974	0.105
1618999057.17455	234.682	0.024	2.396	322.894	0.103
1618999057.22591	234.678	0.024	2.434	322.974	0.103
1618999057.22654	234.688	0.024	2.437	322.974	0.105
1618999057.24194	234.715	0.024	2.398	323.055	0.102
1618999057.27992	234.618	0.023	2.385	322.974	0.097
1618999057.28053	234.685	0.024	2.411	322.894	0.103
1618999057.29191	234.694	0.024	2.432	322.974	0.100
1618999057.32995	234.686	0.024	2.429	322.974	0.099
1618999057.35390	234.780	0.024	2.449	323.055	0.099
1618999057.39093	234.810	0.024	2.459	323.216	0.100
1618999057.40190	234.810	0.024	2.434	323.135	0.104
1618999057.41190	234.806	0.024	2.406	323.296	0.102
1618999057.44940	234.778	0.024	2.419	323.135	0.099
1618999057.46161	234.779	0.024	2.409	323.296	0.102
1618999057.47373	234.741	0.024	2.437	322.974	0.104
1618999057.52493	234.791	0.024	2.441	322.974	0.103
1618999057.52653	234.794	0.023	2.349	323.135	0.102
1618999057.53466	234.766	0.024	2.428	322.974	0.100
1618999057.57190	234.757	0.024	2.359	322.974	0.100
1618999057.57357	234.753	0.024	2.336	322.894	0.106
1618999057.61097	234.679	0.024	2.371	322.974	0.105
1618999057.62193	234.663	0.024	2.434	322.974	0.105
1618999057.63394	234.735	0.024	2.442	322.974	0.105
1618999057.67191	234.750	0.024	2.357	322.974	0.103
