Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 9.55ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 28.99ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 31.68ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 29.69ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 18.37ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 11.11ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.83ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 33.67ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 22.67ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 10.41ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 32.87ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 30.67ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 19.67ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 18.68ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 13.68ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.65ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 20.64ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 20.68ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 32.64ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 24.68ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 26.09ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 29.64ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 25.47ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 23.86ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 22.77ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 18.80ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 11.85ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 20.44ms
32 sent, 32 received, 0% loss
