Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.56ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 21.94ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 25.85ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 22.70ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 24.59ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 27.01ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.65ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 27.64ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 26.62ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 21.63ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 18.84ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 19.47ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 20.05ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 19.87ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 12.65ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 16.64ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.47ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 21.09ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 22.46ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 29.90ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 17.41ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 22.73ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 32.02ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 24.62ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 23.45ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 28.84ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 21.65ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 18.66ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 23.87ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 30.68ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 29.63ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 18.66ms
32 sent, 32 received, 0% loss
