Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 12.54ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 20.93ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 27.68ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 15.95ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 33.47ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 17.78ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 12.00ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 23.91ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 20.87ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 17.40ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 32.09ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 24.42ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.93ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 18.43ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 31.88ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 23.62ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 25.63ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 25.61ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 19.67ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 27.89ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 26.43ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 22.89ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 25.70ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 17.40ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 16.84ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 13.11ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 26.85ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 22.66ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 18.68ms
32 sent, 32 received, 0% loss
