# timestamp	V	A	W	V	A
1618914936.78390	1115.857	0.106	54.940	319.755	0.094
1618914936.79886	232.336	0.022	2.415	319.111	0.085
1618914936.83760	232.345	0.022	2.376	319.111	0.084
1618914936.84081	232.329	0.022	2.347	319.111	0.084
1618914936.87884	232.316	0.022	2.393	319.031	0.084
1618914936.88143	232.328	0.022	2.315	319.192	0.082
1618914936.89283	232.280	0.022	2.331	318.950	0.085
1618914936.93082	232.314	0.022	2.295	319.192	0.083
1618914936.94261	232.274	0.022	2.334	319.111	0.084
1618914936.95341	232.237	0.022	2.303	319.111	0.083
1618914936.99280	232.151	0.022	2.323	319.031	0.084
1618914937.00281	232.126	0.022	2.338	319.031	0.085
1618914937.01349	232.128	0.022	2.354	318.950	0.085
1618914937.05160	232.194	0.022	2.366	318.950	0.083
1618914937.05239	232.236	0.022	2.389	319.111	0.084
1618914937.09084	232.239	0.021	2.376	319.111	0.083
1618914937.13382	232.192	0.022	2.352	318.950	0.087
1618914937.13549	232.199	0.022	2.382	318.950	0.084
1618914937.15382	232.141	0.022	2.326	318.950	0.085
1618914937.19385	232.149	0.022	2.358	318.950	0.084
1618914937.20385	232.144	0.022	2.349	318.870	0.083
1618914937.21382	232.100	0.022	2.315	318.789	0.084
1618914937.25762	232.129	0.022	2.363	318.870	0.084
1618914937.26085	232.136	0.022	2.406	318.789	0.084
1618914937.27586	232.178	0.022	2.374	319.031	0.082
1618914937.31286	232.149	0.022	2.376	318.870	0.085
1618914937.31350	232.179	0.022	2.354	318.950	0.084
1618914937.35187	232.134	0.022	2.348	318.789	0.082
1618914937.39887	232.580	0.023	2.527	319.594	0.087
1618914937.40054	232.572	0.022	2.368	319.594	0.083
1618914937.40542	232.643	0.022	2.348	319.675	0.083
1618914937.44385	232.626	0.022	2.362	319.594	0.083
1618914937.44549	232.628	0.022	2.326	319.675	0.084
1618914937.45347	232.633	0.022	2.361	319.675	0.082
1618914937.49287	232.656	0.022	2.333	319.755	0.083
1618914937.49350	232.650	0.022	2.359	319.675	0.085
1618914937.53187	232.715	0.022	2.312	319.755	0.085
1618914937.53752	232.688	0.022	2.319	319.755	0.084
1618914937.57587	232.682	0.022	2.338	319.755	0.083
1618914937.58846	232.652	0.022	2.313	319.755	0.083
1618914937.62664	232.686	0.022	2.360	319.675	0.085
1618914937.62856	232.668	0.022	2.416	319.755	0.083
1618914937.63049	232.709	0.022	2.358	319.836	0.083
1618914937.66788	232.689	0.022	2.342	319.836	0.080
1618914937.70888	232.688	0.021	2.324	319.836	0.082
1618914937.71052	232.654	0.022	2.365	319.836	0.082
1618914937.74791	232.708	0.022	2.327	319.997	0.081
1618914937.74853	232.615	0.022	2.308	319.836	0.082
1618914937.75049	232.620	0.021	2.330	319.916	0.083
1618914937.78888	232.633	0.025	2.775	319.836	0.094
1618914937.79053	232.630	0.022	2.407	319.997	0.083
1618914937.82788	232.607	0.022	2.379	319.916	0.084
1618914937.84288	232.703	0.022	2.355	319.997	0.082
1618914937.85265	232.624	0.021	2.326	319.836	0.081
1618914937.89089	232.669	0.022	2.375	319.836	0.083
1618914937.89152	232.683	0.022	2.357	319.916	0.083
1618914937.92894	232.686	0.021	2.308	319.755	0.082
1618914937.96786	232.635	0.022	2.405	319.675	0.081
1618914937.96851	232.652	0.022	2.385	319.755	0.083
1618914937.97047	232.630	0.022	2.386	319.675	0.082
1618914938.00895	232.666	0.022	2.393	319.755	0.084
1618914938.01553	232.652	0.022	2.414	319.755	0.083
1618914938.05267	232.704	0.022	2.401	319.675	0.083
1618914938.05346	232.657	0.022	2.396	319.675	0.083
1618914938.09189	232.683	0.024	2.709	319.675	0.090
1618914938.14189	232.659	0.022	2.377	319.594	0.085
1618914938.14252	232.556	0.022	2.484	319.594	0.084
1618914938.15248	232.637	0.021	2.312	319.675	0.082
1618914938.17288	232.662	0.022	2.430	319.594	0.086
1618914938.21090	232.653	0.021	2.306	319.594	0.083
1618914938.21155	232.623	0.022	2.375	319.594	0.082
1618914938.25268	232.638	0.022	2.332	319.675	0.082
1618914938.26290	232.629	0.022	2.323	319.514	0.083
1618914938.27289	232.655	0.022	2.310	319.594	0.081
1618914938.31291	232.626	0.022	2.332	319.594	0.085
1618914938.32251	232.694	0.021	2.318	319.514	0.082
1618914938.33292	232.650	0.022	2.365	319.594	0.082
1618914938.37090	232.697	0.022	2.324	319.594	0.085
1618914938.37155	232.733	0.022	2.382	319.594	0.085
1618914938.40866	232.701	0.022	2.374	319.594	0.083
1618914938.45746	232.706	0.021	2.271	319.594	0.081
1618914938.45837	232.802	0.022	2.414	319.675	0.086
1618914938.46035	232.759	0.021	2.346	319.514	0.080
1618914938.49790	232.864	0.021	2.360	319.675	0.084
1618914938.50050	232.809	0.022	2.454	319.836	0.084
1618914938.53773	232.897	0.022	2.384	319.836	0.083
1618914938.53954	232.865	0.022	2.396	319.755	0.084
1618914938.56255	232.902	0.022	2.384	319.755	0.084
1618914938.57292	232.880	0.022	2.398	319.836	0.082
1618914938.61093	232.903	0.022	2.379	319.836	0.085
1618914938.64793	232.899	0.022	2.378	319.755	0.082
1618914938.65470	232.943	0.022	2.391	319.916	0.082
1618914938.66576	232.898	0.022	2.398	319.997	0.083
1618914938.67563	232.913	0.022	2.374	319.836	0.083
1618914938.71693	232.868	0.022	2.374	319.916	0.083
1618914938.71757	232.913	0.022	2.408	319.916	0.083
1618914938.75594	232.869	0.022	2.397	319.836	0.082
1618914938.75658	232.894	0.022	2.359	319.916	0.082
1618914938.79368	232.854	0.022	2.409	319.836	0.085
1618914938.80357	232.853	0.024	2.692	319.836	0.090
1618914938.84163	232.839	0.023	2.622	319.836	0.090
1618914938.84250	232.834	0.022	2.355	319.836	0.084
1618914938.85270	232.821	0.022	2.412	319.836	0.083
1618914938.89093	232.876	0.022	2.391	319.836	0.083
1618914938.93472	232.821	0.022	2.369	319.836	0.083
1618914938.93651	232.836	0.022	2.349	319.916	0.086
1618914938.93755	232.802	0.022	2.339	319.836	0.085
1618914938.97595	232.840	0.022	2.323	319.916	0.083
1618914938.97658	232.764	0.022	2.307	319.836	0.084
1618914939.01394	232.802	0.022	2.357	319.997	0.085
1618914939.02796	232.800	0.022	2.323	319.755	0.083
1618914939.06570	232.813	0.022	2.328	319.836	0.083
1618914939.06760	232.791	0.022	2.338	319.836	0.085
1618914939.10551	232.852	0.022	2.331	319.836	0.082
1618914939.10739	232.824	0.022	2.368	319.755	0.081
1618914939.12394	232.895	0.022	2.365	319.755	0.082
1618914939.16195	232.882	0.022	2.421	319.916	0.084
1618914939.16261	232.907	0.022	2.366	319.997	0.083
1618914939.18373	232.880	0.022	2.399	319.997	0.084
1618914939.19355	232.919	0.022	2.367	319.916	0.082
1618914939.23872	232.884	0.022	2.397	319.836	0.084
1618914939.27673	232.900	0.022	2.390	319.836	0.081
1618914939.28195	232.985	0.021	2.351	319.916	0.083
1618914939.31892	232.908	0.022	2.400	319.916	0.085
1618914939.32058	232.997	0.022	2.368	319.916	0.082
1618914939.35890	232.969	0.022	2.376	319.836	0.083
1618914939.36385	232.985	0.021	2.369	319.997	0.081
1618914939.38251	232.871	0.022	2.399	319.836	0.085
1618914939.42159	232.903	0.021	2.368	319.433	0.081
1618914939.42292	232.884	0.022	2.366	319.675	0.083
1618914939.44255	232.922	0.022	2.403	319.836	0.084
1618914939.48053	232.918	0.022	2.358	319.755	0.082
1618914939.48151	232.924	0.022	2.373	319.755	0.081
1618914939.50297	232.905	0.022	2.403	319.755	0.082
1618914939.51376	232.949	0.021	2.359	319.836	0.082
1618914939.55246	232.925	0.022	2.407	320.077	0.085
1618914939.55383	232.949	0.022	2.406	319.916	0.084
1618914939.59153	232.878	0.024	2.716	319.675	0.090
1618914939.59242	233.001	0.026	2.890	319.916	0.097
1618914939.63101	233.065	0.024	2.663	319.755	0.090
1618914939.63591	233.098	0.024	2.660	319.836	0.090
1618914939.67376	233.069	0.025	2.836	319.916	0.094
1618914939.71297	233.079	0.024	2.745	319.916	0.091
1618914939.72274	233.120	0.024	2.702	319.997	0.090
1618914939.73397	233.072	0.024	2.726	319.916	0.091
1618914939.77266	233.121	0.024	2.734	320.077	0.093
1618914939.77867	233.064	0.022	2.392	319.997	0.082
1618914939.81681	233.073	0.021	2.333	319.997	0.083
1618914939.81759	233.047	0.023	2.598	319.916	0.091
1618914939.85700	233.070	0.026	2.968	319.997	0.096
1618914939.86099	233.054	0.024	2.654	319.836	0.087
1618914939.91101	233.093	0.024	2.647	320.077	0.086
1618914939.91163	233.078	0.024	2.664	319.997	0.091
1618914939.91255	233.102	0.024	2.644	319.916	0.091
1618914939.95199	233.075	0.024	2.650	319.836	0.091
1618914939.95263	233.091	0.024	2.667	319.836	0.092
1618914939.99198	233.130	0.024	2.691	319.916	0.090
1618914939.99261	233.147	0.024	2.680	320.077	0.092
1618914940.03099	233.090	0.025	2.788	320.077	0.093
1618914940.03698	233.120	0.024	2.690	319.997	0.091
1618914940.07379	233.082	0.025	2.847	319.916	0.097
1618914940.08100	233.120	0.024	2.737	319.836	0.093
1618914940.11755	233.098	0.024	2.657	319.836	0.087
1618914940.11846	233.128	0.024	2.673	319.916	0.087
1618914940.16099	233.095	0.025	2.791	319.997	0.090
1618914940.16160	233.139	0.024	2.715	319.836	0.092
1618914940.18300	233.158	0.024	2.683	320.077	0.088
1618914940.23203	233.148	0.026	2.960	320.238	0.097
1618914940.23262	233.137	0.028	3.219	319.916	0.100
1618914940.23343	233.153	0.029	3.427	319.916	0.104
1618914940.27201	233.142	0.030	3.495	319.997	0.106
1618914940.27766	233.192	0.029	3.371	320.077	0.105
1618914940.31601	233.161	0.029	3.474	320.158	0.105
1618914940.31800	233.212	0.029	3.449	320.077	0.106
1618914940.35603	233.185	0.029	3.367	320.158	0.104
1618914940.35661	233.330	0.029	3.458	320.238	0.105
1618914940.39400	233.341	0.029	3.474	320.319	0.105
1618914940.40380	233.378	0.029	3.396	320.319	0.104
1618914940.41380	233.354	0.029	3.371	320.399	0.103
1618914940.45180	233.388	0.029	3.389	320.319	0.104
1618914940.45257	233.363	0.029	3.386	320.399	0.102
1618914940.49099	233.399	0.029	3.379	320.399	0.105
1618914940.53100	233.407	0.027	3.196	320.319	0.100
1618914940.53165	233.395	0.028	3.245	320.399	0.103
1618914940.56886	233.381	0.035	4.278	320.319	0.123
1618914940.57062	233.373	0.035	4.298	320.319	0.120
1618914940.60777	233.413	0.035	4.258	320.399	0.118
1618914940.62404	233.359	0.035	4.302	320.399	0.118
1618914940.66179	233.378	0.034	4.219	320.238	0.119
1618914940.66367	233.325	0.035	4.282	320.479	0.118
1618914940.67702	233.352	0.034	4.268	320.399	0.117
1618914940.71381	233.356	0.035	4.281	320.399	0.118
1618914940.72364	233.388	0.034	4.271	320.399	0.120
1618914940.73301	233.368	0.035	4.299	320.399	0.118
1618914940.77688	233.369	0.034	4.231	320.399	0.117
1618914940.77765	233.378	0.035	4.309	320.479	0.119
1618914940.81574	233.364	0.034	4.230	320.479	0.120
1618914940.86005	233.330	0.034	4.268	320.479	0.119
1618914940.86167	233.323	0.035	4.382	320.319	0.121
1618914940.91004	233.349	0.035	4.294	320.399	0.116
1618914940.91168	233.367	0.035	4.355	320.479	0.122
1618914940.91259	233.402	0.035	4.278	320.479	0.118
1618914940.95103	233.400	0.034	4.258	320.399	0.119
1618914940.96202	233.422	0.035	4.277	320.479	0.120
