Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 15.24ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 14.94ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 26.64ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 23.67ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 9.67ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.65ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 19.63ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.92ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 24.52ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 25.80ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 9.89ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 19.62ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 18.70ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.45ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 22.86ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 26.66ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 34.67ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 16.58ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 14.70ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 32.64ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 23.68ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 29.34ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 19.92ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 13.66ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 19.83ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 18.62ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 21.65ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 17.62ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 31.62ms
32 sent, 32 received, 0% loss
