Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.50ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 21.94ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 18.70ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 19.91ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 30.88ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 30.99ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 23.83ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 17.89ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 26.42ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 29.80ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 20.00ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 30.76ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 34.94ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 30.98ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 19.91ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 11.64ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 24.86ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 17.81ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 14.83ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 19.63ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 10.38ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 19.87ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 22.17ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 23.90ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 32.67ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 27.67ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 11.67ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 34.33ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 25.98ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 20.84ms
32 sent, 32 received, 0% loss
