Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 12.51ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 17.94ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 11.65ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 15.53ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 20.64ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 13.70ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.60ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 16.54ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.56ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 18.46ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 27.63ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 27.50ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 14.60ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 34.55ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.47ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 29.62ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.63ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 24.54ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 25.54ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 23.57ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 24.54ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 25.49ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 23.33ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 34.65ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 17.88ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 13.53ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 31.64ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 26.32ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 27.74ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 19.74ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 11.54ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 19.64ms
32 sent, 32 received, 0% loss
