# timestamp	V	A	W	V	A
1618924688.02134	1337.892	0.091	51.425	320.479	0.072
1618924688.03135	232.772	0.016	1.564	320.077	0.069
1618924688.08283	232.788	0.015	1.537	319.916	0.068
1618924688.08476	232.802	0.016	1.570	319.916	0.068
1618924688.10080	232.830	0.017	1.687	319.997	0.076
1618924688.11132	232.787	0.019	1.954	319.836	0.073
1618924688.15035	232.753	0.015	1.482	319.997	0.062
1618924688.15094	232.720	0.015	1.556	319.916	0.069
1618924688.18888	232.755	0.016	1.552	319.997	0.070
1618924688.18990	232.727	0.016	1.609	319.916	0.069
1618924688.22932	232.727	0.015	1.538	319.755	0.066
1618924688.26835	232.738	0.015	1.555	319.836	0.066
1618924688.26897	232.752	0.016	1.562	319.997	0.069
1618924688.27087	232.746	0.016	1.590	319.916	0.068
1618924688.31039	232.756	0.016	1.579	319.916	0.069
1618924688.32297	232.736	0.015	1.530	319.755	0.066
1618924688.37336	232.742	0.016	1.577	319.997	0.071
1618924688.37396	232.760	0.016	1.599	319.997	0.071
1618924688.37592	232.735	0.015	1.549	319.836	0.064
1618924688.41491	232.742	0.015	1.540	319.836	0.067
1618924688.41595	232.714	0.015	1.518	319.755	0.068
1618924688.45438	232.737	0.016	1.611	319.916	0.070
1618924688.45501	232.779	0.016	1.616	319.997	0.069
1618924688.49286	232.794	0.016	1.548	319.997	0.070
1618924688.49374	232.796	0.015	1.527	320.077	0.068
1618924688.52005	232.802	0.016	1.586	319.916	0.069
1618924688.56936	232.772	0.016	1.588	320.077	0.067
1618924688.57097	232.764	0.016	1.555	320.077	0.068
1618924688.57289	232.778	0.015	1.519	319.916	0.068
1618924688.59293	232.767	0.016	1.543	319.836	0.070
1618924688.63203	232.800	0.016	1.570	319.997	0.070
1618924688.63392	232.781	0.016	1.587	319.997	0.069
1618924688.67136	232.775	0.015	1.537	319.997	0.066
1618924688.67300	232.753	0.015	1.532	319.836	0.070
1618924688.69088	232.732	0.016	1.598	319.916	0.072
1618924688.72981	232.705	0.016	1.580	319.675	0.070
1618924688.73281	232.665	0.016	1.542	319.755	0.069
1618924688.77015	232.701	0.016	1.548	319.755	0.069
1618924688.77293	232.777	0.016	1.596	319.916	0.072
1618924688.81134	232.782	0.016	1.646	319.836	0.069
1618924688.81299	232.772	0.016	1.549	319.916	0.068
1618924688.85235	232.831	0.016	1.544	319.836	0.069
1618924688.85396	232.905	0.016	1.587	320.077	0.073
1618924688.89184	232.915	0.017	1.615	319.916	0.071
1618924688.89785	232.937	0.016	1.556	319.997	0.071
1618924688.91438	232.929	0.016	1.542	319.916	0.066
1618924688.95441	232.955	0.016	1.574	319.997	0.068
1618924688.96531	232.944	0.016	1.593	319.916	0.069
1618924689.00340	232.922	0.016	1.548	320.158	0.066
1618924689.00401	232.938	0.016	1.553	319.916	0.069
1618924689.01395	232.960	0.015	1.518	320.077	0.070
1618924689.05239	232.966	0.016	1.626	320.077	0.070
1618924689.05401	232.943	0.016	1.593	320.158	0.073
1618924689.09092	232.917	0.015	1.517	320.238	0.068
1618924689.09784	232.893	0.015	1.528	319.916	0.070
1618924689.13483	232.859	0.016	1.573	319.836	0.069
1618924689.13583	232.861	0.019	2.002	319.916	0.083
1618924689.17483	232.869	0.016	1.651	320.158	0.070
1618924689.17583	232.928	0.016	1.538	320.238	0.072
1618924689.21483	232.929	0.016	1.543	320.238	0.070
1618924689.21579	232.874	0.016	1.556	320.158	0.068
1618924689.23037	232.814	0.016	1.524	319.916	0.068
1618924689.26936	232.810	0.016	1.516	319.997	0.068
1618924689.27911	232.811	0.016	1.584	319.916	0.071
1618924689.29086	232.879	0.016	1.615	320.158	0.070
1618924689.33114	232.897	0.016	1.541	320.077	0.068
1618924689.33294	232.894	0.016	1.507	320.077	0.067
1618924689.37242	232.736	0.016	1.606	320.077	0.072
1618924689.37402	232.661	0.016	1.535	319.836	0.067
1618924689.41443	232.629	0.015	1.486	319.836	0.067
1618924689.41504	232.711	0.016	1.515	319.916	0.070
1618924689.45442	232.683	0.016	1.585	319.836	0.068
1618924689.45903	232.713	0.016	1.634	319.836	0.069
1618924689.49787	232.701	0.016	1.538	319.755	0.070
1618924689.49884	232.742	0.016	1.564	319.916	0.070
1618924689.53784	232.835	0.017	1.639	319.836	0.068
1618924689.53884	232.841	0.016	1.579	319.836	0.068
1618924689.55084	232.863	0.016	1.566	319.916	0.067
1618924689.59043	232.861	0.016	1.595	319.997	0.073
1618924689.59096	232.881	0.016	1.604	319.997	0.070
1618924689.62909	232.887	0.016	1.516	319.997	0.066
1618924689.64841	232.847	0.016	1.614	319.755	0.069
1618924689.64903	232.853	0.016	1.570	319.836	0.070
1618924689.68615	232.852	0.016	1.520	319.916	0.069
1618924689.69791	232.862	0.016	1.573	319.836	0.070
1618924689.73483	232.876	0.016	1.593	319.916	0.069
1618924689.73885	232.865	0.016	1.496	319.916	0.069
1618924689.77596	232.857	0.016	1.605	319.916	0.069
1618924689.78312	232.816	0.016	1.566	319.836	0.068
1618924689.83236	232.809	0.015	1.502	319.755	0.068
1618924689.83409	232.846	0.016	1.610	319.997	0.071
1618924689.84137	232.861	0.016	1.552	319.997	0.073
1618924689.85108	232.888	0.016	1.551	319.916	0.073
1618924689.89291	232.870	0.017	1.636	319.916	0.071
1618924689.89986	232.847	0.016	1.518	319.836	0.068
1618924689.90987	232.808	0.016	1.512	319.916	0.067
1618924689.94786	232.816	0.016	1.617	319.916	0.070
1618924689.95986	232.838	0.016	1.518	319.997	0.069
1618924689.97038	232.861	0.016	1.611	320.077	0.071
1618924690.00840	232.823	0.016	1.533	319.916	0.067
1618924690.00905	232.861	0.016	1.554	320.077	0.067
1618924690.04839	232.851	0.016	1.578	320.077	0.072
1618924690.09491	232.860	0.016	1.536	320.238	0.070
1618924690.09586	232.841	0.016	1.606	320.158	0.071
1618924690.09788	232.823	0.016	1.539	320.077	0.069
1618924690.13517	232.829	0.016	1.561	320.158	0.068
1618924690.13606	232.850	0.016	1.603	320.238	0.068
1618924690.15141	232.827	0.018	1.810	320.319	0.080
1618924690.18942	232.842	0.018	1.831	320.238	0.080
1618924690.19506	232.822	0.016	1.540	320.158	0.068
1618924690.23342	232.849	0.016	1.575	320.238	0.070
1618924690.23408	232.816	0.016	1.558	320.319	0.069
1618924690.27120	232.860	0.016	1.539	320.077	0.068
1618924690.28109	232.844	0.016	1.603	320.238	0.067
1618924690.29089	232.868	0.015	1.505	320.158	0.069
1618924690.32987	232.857	0.016	1.607	320.238	0.067
1618924690.33087	232.828	0.016	1.512	319.997	0.064
1618924690.36888	232.794	0.016	1.568	320.077	0.067
1618924690.41443	232.813	0.016	1.562	320.077	0.068
1618924690.41507	232.809	0.016	1.551	320.077	0.069
1618924690.41601	232.845	0.016	1.618	320.077	0.071
1618924690.45643	232.864	0.016	1.529	320.158	0.067
1618924690.45811	232.869	0.016	1.642	320.238	0.070
1618924690.49496	232.922	0.016	1.535	320.158	0.068
1618924690.50292	232.944	0.016	1.589	320.158	0.070
1618924690.54003	232.902	0.016	1.555	319.836	0.067
1618924690.54322	232.933	0.016	1.581	319.916	0.066
1618924690.55123	232.979	0.016	1.608	320.077	0.068
1618924690.58899	232.947	0.016	1.509	320.077	0.070
1618924690.58988	232.894	0.016	1.601	319.836	0.071
1618924690.62844	232.927	0.015	1.496	319.916	0.068
1618924690.67125	232.894	0.017	1.621	319.997	0.069
1618924690.67303	232.856	0.016	1.504	319.997	0.070
1618924690.67410	232.916	0.016	1.626	320.077	0.068
1618924690.71099	232.898	0.016	1.499	319.916	0.068
1618924690.71289	232.919	0.016	1.607	319.997	0.070
1618924690.75041	232.927	0.016	1.555	319.997	0.069
1618924690.75108	232.935	0.016	1.548	320.238	0.067
1618924690.78944	232.915	0.016	1.554	319.916	0.067
1618924690.83544	232.902	0.016	1.547	320.077	0.067
1618924690.83607	232.900	0.016	1.523	320.158	0.069
1618924690.87448	232.929	0.016	1.625	320.158	0.070
1618924690.87504	232.911	0.016	1.573	319.997	0.067
1618924690.89101	232.885	0.019	1.983	319.836	0.078
1618924690.92946	232.859	0.019	1.940	319.916	0.081
1618924690.93011	232.890	0.018	1.842	319.997	0.078
1618924690.96844	232.921	0.019	1.863	320.158	0.075
1618924690.97543	232.937	0.020	2.060	320.158	0.082
1618924691.01347	232.933	0.018	1.797	320.077	0.075
1618924691.05847	232.882	0.018	1.885	319.916	0.078
1618924691.05908	232.867	0.020	2.023	319.997	0.084
1618924691.07047	232.868	0.018	1.853	319.916	0.076
1618924691.10800	232.915	0.016	1.593	319.997	0.069
1618924691.12017	232.921	0.016	1.584	320.077	0.070
1618924691.13123	232.981	0.018	1.825	320.158	0.076
1618924691.16944	232.940	0.018	1.785	320.158	0.076
1618924691.18019	232.929	0.019	1.933	320.158	0.081
1618924691.19045	232.884	0.021	2.128	320.077	0.084
1618924691.22845	232.900	0.018	1.731	320.077	0.072
1618924691.25122	232.946	0.018	1.808	320.158	0.072
1618924691.28901	232.980	0.019	1.883	320.238	0.076
1618924691.28981	232.965	0.018	1.793	320.238	0.076
1618924691.32834	232.936	0.019	1.914	319.997	0.080
1618924691.34650	232.918	0.019	1.898	319.916	0.080
1618924691.35437	232.919	0.020	1.941	320.158	0.082
1618924691.39150	232.927	0.018	1.839	320.238	0.081
1618924691.40249	232.950	0.019	1.903	320.158	0.076
1618924691.41316	232.955	0.018	1.826	320.077	0.075
1618924691.45048	232.961	0.019	1.946	320.238	0.078
1618924691.45112	232.927	0.018	1.815	320.158	0.075
1618924691.48910	232.939	0.019	1.901	320.158	0.080
1618924691.52856	232.971	0.018	1.831	320.238	0.076
1618924691.52909	232.964	0.019	1.943	319.997	0.074
1618924691.53012	233.005	0.018	1.806	320.238	0.075
1618924691.56827	232.973	0.020	2.018	320.238	0.080
1618924691.56926	232.952	0.019	1.877	320.077	0.075
1618924691.60919	232.914	0.019	1.959	320.158	0.078
1618924691.65351	232.895	0.019	1.888	320.077	0.083
