# timestamp	V	A	W	V	A
1618951857.05505	1059.817	0.101	49.117	317.341	0.090
1618951857.05667	231.259	0.022	2.345	317.180	0.086
1618951857.05758	231.235	0.022	2.362	317.180	0.090
1618951857.09701	231.274	0.022	2.349	317.180	0.088
1618951857.10471	231.237	0.022	2.304	317.099	0.087
1618951857.14609	231.230	0.022	2.319	317.099	0.086
1618951857.14767	231.188	0.022	2.349	317.099	0.088
1618951857.18505	231.173	0.022	2.321	317.180	0.088
1618951857.18667	231.201	0.022	2.362	317.099	0.090
1618951857.22480	231.256	0.022	2.354	317.260	0.087
1618951857.22669	231.293	0.022	2.337	317.260	0.086
1618951857.26603	231.251	0.022	2.311	317.180	0.087
1618951857.26767	231.218	0.022	2.340	317.099	0.086
1618951857.30504	231.267	0.022	2.368	317.180	0.087
1618951857.30668	231.280	0.022	2.319	317.260	0.087
1618951857.34404	231.239	0.022	2.323	317.180	0.090
1618951857.34465	231.191	0.022	2.360	317.180	0.090
1618951857.38406	231.269	0.022	2.356	317.180	0.086
1618951857.38467	231.279	0.022	2.325	317.180	0.086
1618951857.42402	231.261	0.022	2.340	317.180	0.086
1618951857.42467	231.251	0.022	2.365	317.180	0.090
1618951857.46307	231.295	0.022	2.373	317.341	0.086
1618951857.46367	231.274	0.022	2.356	317.260	0.086
1618951857.50204	231.191	0.022	2.322	317.099	0.090
1618951857.50769	231.159	0.022	2.340	317.099	0.087
1618951857.54603	231.248	0.022	2.375	317.180	0.088
1618951857.54770	231.277	0.022	2.335	317.180	0.086
1618951857.58604	231.293	0.022	2.334	317.260	0.086
1618951857.58773	231.304	0.022	2.386	317.341	0.087
1618951857.60685	231.288	0.022	2.334	317.260	0.087
1618951857.64504	231.172	0.022	2.323	317.180	0.085
1618951857.65765	231.229	0.022	2.353	317.099	0.086
1618951857.66974	231.298	0.022	2.366	317.260	0.087
1618951857.70971	231.332	0.022	2.318	317.260	0.088
1618951857.71163	231.346	0.022	2.346	317.260	0.087
1618951857.75004	231.322	0.022	2.338	317.260	0.086
