# timestamp	V	A	W	V	A
1594389322.83975	1538.035	0.272	131.480	324.906	0.264
1594389322.85585	229.133	0.041	2.892	324.423	0.264
1594389322.86592	229.163	0.041	2.916	324.504	0.263
1594389322.90988	229.183	0.041	2.849	324.665	0.262
1594389322.91591	229.135	0.041	2.854	324.504	0.257
1594389322.92716	229.189	0.041	2.880	324.504	0.251
1594389322.96369	229.182	0.040	2.912	324.504	0.255
1594389322.96841	229.198	0.041	2.973	324.665	0.251
1594389322.98592	229.185	0.040	2.902	324.584	0.248
1594389323.02237	229.105	0.040	2.898	324.504	0.247
1594389323.02841	229.188	0.041	2.947	324.423	0.255
1594389323.06111	229.160	0.040	2.969	324.262	0.248
1594389323.08621	229.104	0.040	2.890	324.504	0.245
1594389323.09842	229.155	0.041	2.938	324.665	0.263
1594389323.12237	229.054	0.040	2.915	324.343	0.263
1594389323.13591	229.103	0.040	2.950	324.262	0.255
1594389323.14842	229.102	0.041	2.988	324.343	0.265
1594389323.17612	229.108	0.041	3.013	324.423	0.257
1594389323.18841	229.106	0.041	2.957	324.343	0.257
1594389323.21736	229.049	0.040	2.888	324.504	0.254
1594389323.22717	229.127	0.041	2.914	324.423	0.260
1594389323.25471	229.139	0.041	2.905	324.584	0.257
1594389323.27986	229.123	0.041	2.900	324.423	0.252
1594389323.28592	229.133	0.041	2.915	324.584	0.250
1594389323.33085	229.105	0.040	2.875	324.423	0.250
1594389323.35115	229.122	0.041	2.932	324.504	0.253
1594389323.38337	229.156	0.041	2.957	324.504	0.249
1594389323.40737	229.169	0.041	2.957	324.504	0.251
1594389323.40842	229.092	0.040	2.907	324.423	0.246
1594389323.44338	229.231	0.041	2.949	324.665	0.253
1594389323.45591	229.184	0.041	2.906	324.423	0.253
1594389323.46715	229.135	0.041	2.938	324.584	0.251
1594389323.50335	229.187	0.040	2.906	324.423	0.249
1594389323.52590	229.172	0.041	2.938	324.584	0.259
1594389323.55860	229.203	0.041	2.925	324.584	0.262
1594389323.57472	229.260	0.041	2.962	324.584	0.255
1594389323.59583	229.219	0.041	3.001	324.745	0.258
1594389323.60717	229.042	0.040	2.937	324.504	0.249
1594389323.63342	229.057	0.040	2.902	324.504	0.248
1594389323.65710	229.033	0.040	2.961	324.584	0.252
1594389323.66717	229.029	0.040	2.926	324.584	0.252
1594389323.70335	229.022	0.041	2.983	324.423	0.252
1594389323.71860	228.921	0.040	2.910	324.504	0.252
1594389323.72843	228.943	0.041	2.996	324.504	0.260
1594389323.76333	228.877	0.040	2.928	324.423	0.255
1594389323.77090	228.905	0.040	2.928	324.423	0.250
1594389323.78716	228.865	0.039	2.868	324.343	0.250
1594389323.81834	228.801	0.040	2.939	324.423	0.258
1594389323.83712	228.878	0.041	2.989	324.343	0.251
1594389323.85838	228.856	0.040	2.922	324.262	0.240
1594389323.88612	228.944	0.041	2.974	324.262	0.245
1594389323.89091	228.932	0.040	2.794	324.343	0.241
1594389323.91834	228.852	0.040	2.950	324.343	0.248
1594389323.93473	228.938	0.040	2.901	324.504	0.247
1594389323.94972	228.870	0.040	2.847	324.343	0.253
1594389323.97583	228.906	0.041	2.868	324.262	0.250
1594389324.00360	228.818	0.040	2.859	324.262	0.253
1594389324.01833	228.826	0.040	2.854	324.343	0.251
1594389324.02973	228.891	0.041	2.955	324.262	0.257
1594389324.05215	228.847	0.041	2.891	324.262	0.259
1594389324.07958	228.916	0.041	2.878	324.262	0.245
1594389324.09591	228.843	0.040	2.814	324.343	0.251
1594389324.10718	228.788	0.040	2.862	324.423	0.248
1594389324.14085	228.864	0.041	2.934	324.343	0.257
1594389324.15736	228.852	0.040	2.880	324.343	0.251
1594389324.18088	228.915	0.041	2.854	324.343	0.252
1594389324.20613	228.905	0.040	2.866	324.262	0.247
1594389324.21216	228.807	0.040	2.834	324.262	0.255
1594389324.24334	228.861	0.040	2.896	324.423	0.254
1594389324.25591	228.810	0.040	2.919	324.182	0.252
1594389324.26715	228.855	0.040	2.924	324.101	0.247
1594389324.30083	228.793	0.040	2.890	324.262	0.250
1594389324.32589	228.798	0.040	2.901	324.021	0.242
1594389324.34211	228.872	0.041	2.965	324.101	0.257
1594389324.34842	228.829	0.040	2.918	323.940	0.249
1594389324.37474	228.847	0.040	2.946	324.021	0.248
1594389324.39585	228.853	0.040	2.952	324.021	0.247
1594389324.40716	228.783	0.039	2.895	323.940	0.249
1594389324.43343	228.815	0.040	2.950	323.779	0.250
1594389324.45586	228.848	0.040	2.959	323.779	0.243
1594389324.48366	228.786	0.041	2.990	323.860	0.248
1594389324.50587	228.908	0.040	2.961	323.940	0.241
1594389324.51842	228.877	0.040	2.937	324.021	0.249
1594389324.52842	228.967	0.041	2.987	324.021	0.247
1594389324.56835	228.932	0.040	2.874	323.940	0.241
1594389324.57474	228.875	0.040	2.957	323.940	0.247
1594389324.58842	228.954	0.040	2.971	324.182	0.252
1594389324.62836	228.894	0.040	2.990	324.021	0.243
1594389324.63716	228.902	0.040	2.897	324.101	0.247
1594389324.65586	228.947	0.040	2.907	324.021	0.246
1594389324.68587	228.887	0.039	2.856	324.101	0.243
1594389324.69716	228.947	0.040	2.939	323.940	0.247
1594389324.71586	228.889	0.039	2.833	323.940	0.237
1594389324.73592	228.915	0.040	2.924	323.940	0.250
1594389324.75091	228.909	0.039	2.827	323.860	0.247
1594389324.77585	228.932	0.040	2.906	323.940	0.251
1594389324.79342	228.875	0.040	2.955	323.779	0.243
1594389324.81718	228.906	0.039	2.926	323.779	0.241
1594389324.82717	228.911	0.040	2.944	323.618	0.251
1594389324.85343	228.953	0.040	2.982	323.779	0.245
1594389324.87961	228.992	0.040	2.990	323.779	0.240
1594389324.88842	228.914	0.040	2.976	323.860	0.253
1594389324.91343	228.918	0.040	2.959	323.940	0.257
1594389324.93835	229.023	0.041	3.037	324.021	0.254
1594389324.94591	228.899	0.040	2.944	324.021	0.243
1594389324.98585	228.988	0.040	2.960	323.940	0.248
1594389324.99842	229.000	0.041	2.990	324.021	0.250
1594389325.00717	228.898	0.039	2.878	324.021	0.247
1594389325.04335	228.966	0.041	2.991	323.940	0.254
1594389325.05592	228.919	0.040	2.946	323.860	0.247
1594389325.06718	228.904	0.041	2.924	323.860	0.249
1594389325.09833	228.910	0.047	3.477	323.860	0.275
1594389325.11339	228.851	0.046	3.450	323.699	0.271
1594389325.13836	228.966	0.049	3.799	323.699	0.284
1594389325.16485	228.964	0.054	4.267	323.618	0.293
1594389325.17717	228.957	0.057	4.560	323.699	0.309
1594389325.18843	228.996	0.061	4.969	323.699	0.321
1594389325.20592	228.918	0.057	4.548	323.779	0.308
1594389325.23343	228.925	0.051	3.887	323.860	0.289
1594389325.25584	229.011	0.049	3.756	323.779	0.290
1594389325.28336	228.948	0.054	4.258	323.699	0.302
1594389325.30710	228.968	0.058	4.611	323.779	0.322
1594389325.31840	228.957	0.050	3.891	323.940	0.286
1594389325.32843	228.960	0.046	3.445	323.860	0.286
1594389325.36461	229.011	0.048	3.588	323.860	0.278
1594389325.37466	229.078	0.052	3.986	323.940	0.298
