Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.87ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 13.94ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 23.97ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 33.93ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 14.96ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 18.92ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 31.92ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.95ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 25.94ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 23.92ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 12.93ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 18.93ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 18.92ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 23.93ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 30.92ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 24.96ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 18.95ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 55.96ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 18.90ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 24.98ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 27.91ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 21.91ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 25.92ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 23.96ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 18.61ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 31.64ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 22.62ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 31.91ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 17.92ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 15.91ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 18.95ms
32 sent, 32 received, 0% loss
