Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.69ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 18.26ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 33.63ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 11.94ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 25.66ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 28.74ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.89ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 27.89ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 23.50ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 24.09ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 24.78ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 17.62ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 33.35ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 30.69ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 33.12ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 33.44ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 17.63ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 53.85ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 30.44ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 20.88ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 24.70ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 18.88ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 50.66ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 10.91ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 20.61ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 28.73ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 18.45ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 16.06ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 10.74ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 22.63ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 24.69ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 22.45ms
32 sent, 32 received, 0% loss
