Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 9.73ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 10.92ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 23.95ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 14.41ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 28.10ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 31.64ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.91ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 16.39ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 20.00ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 27.69ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 25.92ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 20.67ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 26.62ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 27.68ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 23.62ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 10.62ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.83ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 18.64ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 10.66ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 21.07ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 19.61ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 28.65ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 27.72ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 18.65ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 12.67ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 20.66ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 33.34ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 33.97ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 22.70ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 12.66ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 36.44ms
32 sent, 32 received, 0% loss
