# timestamp	V	A	W	V	A
1594304588.64650	1342.526	0.203	101.282	324.745	0.192
1594304588.66392	230.435	0.035	2.963	324.584	0.187
1594304588.68146	230.412	0.035	2.941	324.423	0.183
1594304588.71270	230.461	0.035	2.991	324.745	0.186
1594304588.73293	230.477	0.035	2.988	324.584	0.186
1594304588.73397	230.459	0.035	2.976	324.665	0.181
1594304588.77015	230.498	0.035	2.989	324.665	0.182
1594304588.78280	230.493	0.035	3.010	324.665	0.183
1594304588.79279	230.509	0.034	2.953	324.745	0.179
1594304588.83016	230.516	0.035	2.982	324.584	0.180
1594304588.84280	230.546	0.035	2.984	324.665	0.185
1594304588.86140	230.436	0.035	2.959	324.584	0.182
1594304588.87148	230.391	0.035	2.988	324.504	0.188
1594304588.89780	230.403	0.035	3.008	324.423	0.181
1594304588.92016	230.385	0.035	2.981	324.584	0.186
1594304588.93023	230.421	0.035	2.945	324.423	0.187
1594304588.95780	230.421	0.035	2.974	324.504	0.185
1594304588.98016	230.428	0.035	2.982	324.504	0.183
1594304589.01268	230.379	0.035	2.972	324.584	0.181
1594304589.04277	230.463	0.035	3.004	324.584	0.183
1594304589.05023	230.368	0.035	2.985	324.423	0.180
1594304589.09266	230.469	0.035	2.969	324.423	0.182
1594304589.09780	230.424	0.035	2.997	324.504	0.189
1594304589.11281	230.382	0.035	2.927	324.504	0.191
1594304589.14892	230.408	0.035	3.025	324.504	0.187
1594304589.16294	230.396	0.035	2.945	324.423	0.185
1594304589.18392	230.379	0.035	2.966	324.423	0.189
1594304589.21294	230.391	0.035	2.969	324.504	0.191
1594304589.24017	230.418	0.035	2.972	324.504	0.183
1594304589.25398	230.424	0.035	2.960	324.504	0.182
1594304589.27280	230.439	0.035	2.977	324.584	0.188
1594304589.30016	230.409	0.035	2.957	324.343	0.183
1594304589.33042	230.495	0.035	2.992	324.423	0.182
1594304589.34149	230.425	0.035	2.972	324.423	0.186
1594304589.35148	230.419	0.035	2.943	324.504	0.181
1594304589.38023	230.430	0.035	3.016	324.343	0.189
1594304589.40167	230.445	0.035	2.998	324.504	0.182
1594304589.41281	230.422	0.035	2.981	324.423	0.187
1594304589.44023	230.416	0.035	2.952	324.423	0.178
1594304589.46278	230.474	0.035	2.984	324.262	0.179
1594304589.47281	230.482	0.034	2.966	324.343	0.181
1594304589.50518	230.448	0.035	2.998	324.343	0.186
1594304589.52917	230.490	0.035	2.986	324.423	0.182
1594304589.53897	230.209	0.034	2.876	324.343	0.182
1594304589.56514	230.286	0.035	3.008	324.262	0.188
1594304589.58149	230.420	0.036	3.028	324.504	0.189
1594304589.59280	230.432	0.035	2.994	324.584	0.186
1594304589.61890	230.417	0.035	2.938	324.504	0.189
1594304589.65167	230.412	0.035	2.960	324.504	0.190
1594304589.66642	230.424	0.035	2.966	324.343	0.185
1594304589.68167	230.405	0.035	2.968	324.423	0.186
1594304589.69772	230.461	0.035	2.984	324.423	0.188
1594304589.72017	230.412	0.035	2.949	324.504	0.190
1594304589.73024	230.384	0.035	3.019	324.504	0.185
1594304589.75896	230.421	0.035	2.946	324.504	0.182
1594304589.78015	230.402	0.035	2.984	324.423	0.185
1594304589.80644	230.377	0.035	3.003	324.504	0.183
1594304589.83282	230.392	0.035	2.959	324.423	0.182
1594304589.85022	230.341	0.035	2.951	324.262	0.185
1594304589.89168	230.386	0.035	2.976	324.262	0.179
1594304589.90397	230.380	0.035	3.011	324.262	0.183
1594304589.91271	230.361	0.035	2.969	324.262	0.178
1594304589.94891	230.405	0.035	3.011	324.504	0.187
1594304589.96895	230.331	0.034	2.940	324.262	0.186
