Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.54ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 9.90ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 34.23ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 20.66ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 18.68ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 25.65ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 17.66ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 20.68ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 17.36ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 31.25ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 12.84ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 18.59ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 11.98ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 19.65ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 22.66ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 17.25ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 25.06ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 24.37ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 25.21ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 15.66ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 18.67ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 17.66ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 10.67ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 19.67ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 29.67ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 17.69ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 18.65ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 29.44ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 19.86ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 18.94ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 18.64ms
32 sent, 32 received, 0% loss
