# timestamp	V	A	W	V	A
1598349058.93548	1055.943	0.107	36.309	326.838	0.148
1598349058.94850	230.399	0.023	1.720	326.596	0.144
1598349058.99051	230.355	0.023	1.674	326.435	0.138
1598349059.01049	230.285	0.023	1.695	326.435	0.140
1598349059.04743	230.263	0.023	1.713	326.435	0.141
1598349059.04809	230.293	0.024	1.791	326.435	0.141
1598349059.08649	230.309	0.023	1.680	326.435	0.138
1598349059.12449	230.318	0.023	1.711	326.516	0.139
1598349059.12606	230.291	0.023	1.711	326.355	0.136
1598349059.13750	230.286	0.024	1.761	326.596	0.151
1598349059.14749	230.340	0.024	1.763	326.516	0.148
1598349059.18551	230.356	0.024	1.737	326.677	0.147
1598349059.20850	230.304	0.023	1.745	326.677	0.148
1598349059.24649	230.315	0.023	1.729	326.596	0.144
1598349059.25713	230.345	0.023	1.716	326.757	0.148
1598349059.26801	230.343	0.024	1.768	326.596	0.145
1598349059.30743	230.348	0.023	1.721	326.596	0.145
1598349059.31802	230.277	0.023	1.726	326.596	0.145
1598349059.32799	230.305	0.023	1.690	326.435	0.144
1598349059.36650	230.349	0.024	1.788	326.757	0.153
1598349059.37507	230.343	0.023	1.718	326.596	0.143
1598349059.41250	230.327	0.024	1.739	326.596	0.153
1598349059.41505	230.323	0.024	1.757	326.596	0.144
1598349059.43050	230.354	0.023	1.749	326.757	0.146
1598349059.46745	230.343	0.023	1.722	326.596	0.151
1598349059.46809	230.395	0.024	1.784	326.677	0.147
1598349059.50625	230.361	0.023	1.727	326.596	0.145
1598349059.54451	230.339	0.023	1.715	326.677	0.136
1598349059.54611	230.343	0.023	1.719	326.596	0.146
1598349059.54700	230.374	0.023	1.738	326.596	0.142
1598349059.58548	230.356	0.024	1.760	326.677	0.145
1598349059.58607	230.327	0.023	1.709	326.516	0.142
1598349059.62323	230.316	0.023	1.743	326.677	0.148
1598349059.63603	230.276	0.023	1.715	326.677	0.144
1598349059.68351	230.307	0.024	1.749	326.596	0.148
1598349059.68502	230.317	0.023	1.765	326.677	0.142
1598349059.69509	230.283	0.023	1.727	326.677	0.143
1598349059.73251	230.317	0.024	1.746	326.677	0.145
1598349059.74552	230.326	0.023	1.711	326.677	0.145
1598349059.78336	230.387	0.023	1.734	326.757	0.142
1598349059.78522	230.351	0.023	1.718	326.757	0.144
1598349059.78609	230.350	0.023	1.701	326.757	0.140
1598349059.82349	230.310	0.024	1.759	326.516	0.147
1598349059.86336	230.294	0.023	1.749	326.596	0.147
1598349059.86621	230.332	0.024	1.739	326.596	0.147
1598349059.90352	230.326	0.023	1.730	326.596	0.140
1598349059.91007	230.330	0.023	1.691	326.596	0.139
1598349059.94852	230.289	0.023	1.707	326.435	0.142
1598349059.96003	230.322	0.023	1.709	326.435	0.140
1598349059.97050	230.314	0.023	1.718	326.355	0.144
1598349060.00752	230.313	0.024	1.791	326.516	0.151
1598349060.00808	230.263	0.023	1.735	326.516	0.145
1598349060.04653	230.272	0.024	1.729	326.516	0.145
1598349060.05705	230.332	0.024	1.774	326.757	0.147
1598349060.06753	230.306	0.023	1.705	326.677	0.150
1598349060.10549	230.305	0.023	1.714	326.596	0.142
1598349060.12237	230.279	0.023	1.747	326.677	0.147
1598349060.13108	230.258	0.023	1.698	326.596	0.145
1598349060.16844	230.270	0.023	1.708	326.596	0.141
1598349060.17542	230.279	0.023	1.734	326.516	0.150
1598349060.21239	230.295	0.023	1.753	326.516	0.147
1598349060.25022	230.286	0.024	1.753	326.677	0.148
1598349060.25200	230.171	0.023	1.672	326.435	0.147
1598349060.25541	230.190	0.023	1.722	326.355	0.145
1598349060.26742	230.187	0.024	1.757	326.516	0.145
1598349060.30645	230.198	0.024	1.771	326.516	0.150
1598349060.32742	230.194	0.024	1.726	326.596	0.145
1598349060.36548	230.227	0.023	1.723	326.516	0.144
1598349060.38842	230.196	0.023	1.712	326.435	0.144
1598349060.42743	230.178	0.023	1.744	326.355	0.141
1598349060.43805	230.154	0.023	1.728	326.435	0.146
1598349060.44810	230.210	0.024	1.772	326.355	0.145
1598349060.48640	230.213	0.023	1.717	326.274	0.146
1598349060.48708	230.193	0.023	1.724	326.355	0.144
1598349060.52544	230.190	0.023	1.724	326.274	0.144
1598349060.54743	230.206	0.024	1.762	326.435	0.144
1598349060.58545	230.211	0.023	1.733	326.274	0.142
1598349060.62322	230.219	0.024	1.779	326.355	0.143
1598349060.62502	230.244	0.023	1.757	326.355	0.144
1598349060.63745	230.232	0.023	1.731	326.435	0.144
1598349060.64711	230.219	0.024	1.730	326.596	0.147
1598349060.68548	230.198	0.023	1.698	326.435	0.138
1598349060.70742	230.206	0.023	1.711	326.516	0.142
1598349060.74641	230.202	0.024	1.749	326.596	0.147
1598349060.75707	230.294	0.024	1.774	326.677	0.145
1598349060.76745	230.283	0.023	1.705	326.516	0.142
1598349060.80615	230.283	0.023	1.689	326.516	0.138
1598349060.80703	230.256	0.024	1.755	326.516	0.144
1598349060.84644	230.246	0.023	1.687	326.435	0.142
1598349060.85310	230.336	0.024	1.800	326.677	0.151
1598349060.89145	230.373	0.024	1.747	326.677	0.150
1598349060.89305	230.372	0.023	1.697	326.596	0.147
1598349060.93145	230.308	0.023	1.702	326.596	0.145
1598349060.93207	230.330	0.023	1.731	326.596	0.145
1598349060.97145	230.340	0.023	1.708	326.516	0.143
1598349060.97209	230.363	0.024	1.745	326.596	0.147
1598349061.01043	230.357	0.023	1.762	326.757	0.147
1598349061.05548	230.327	0.024	1.766	326.677	0.151
1598349061.06735	230.334	0.023	1.722	326.516	0.152
1598349061.10547	230.330	0.023	1.734	326.435	0.146
1598349061.12845	230.276	0.023	1.743	326.435	0.146
1598349061.16645	230.295	0.023	1.731	326.355	0.140
1598349061.17745	230.335	0.024	1.762	326.677	0.152
1598349061.18745	230.335	0.023	1.733	326.516	0.141
1598349061.22613	230.295	0.023	1.743	326.516	0.144
1598349061.24046	230.283	0.023	1.723	326.435	0.145
1598349061.26206	230.346	0.024	1.766	326.516	0.146
1598349061.28813	230.341	0.023	1.730	326.596	0.136
1598349061.29007	230.322	0.024	1.752	326.596	0.140
1598349061.32706	230.316	0.024	1.746	326.596	0.148
1598349061.37302	230.317	0.024	1.740	326.596	0.144
1598349061.37486	230.353	0.023	1.726	326.677	0.148
1598349061.37693	230.329	0.023	1.715	326.596	0.145
1598349061.41497	230.339	0.023	1.741	326.677	0.143
1598349061.41615	230.369	0.023	1.731	326.596	0.143
1598349061.43730	230.336	0.023	1.722	326.596	0.143
1598349061.47531	230.376	0.024	1.745	326.516	0.143
1598349061.47607	230.434	0.023	1.719	326.677	0.147
1598349061.48742	230.422	0.024	1.763	326.757	0.142
1598349061.52551	230.406	0.023	1.737	326.677	0.141
1598349061.54748	230.442	0.025	1.872	326.677	0.158
1598349061.58517	230.442	0.028	2.114	326.677	0.168
1598349061.62230	230.443	0.029	2.185	326.677	0.169
1598349061.62329	230.389	0.029	2.198	326.677	0.168
1598349061.62527	230.416	0.027	2.089	326.596	0.167
1598349061.66328	230.438	0.029	2.252	326.677	0.180
1598349061.66528	230.437	0.034	2.639	326.677	0.197
1598349061.70463	230.439	0.033	2.583	326.516	0.187
1598349061.72947	230.421	0.033	2.542	326.596	0.188
1598349061.76846	230.421	0.040	3.276	326.757	0.224
1598349061.77004	230.419	0.040	3.211	326.677	0.221
1598349061.80746	230.434	0.040	3.306	326.677	0.216
1598349061.84551	230.412	0.040	3.296	326.757	0.222
1598349061.84714	230.341	0.036	2.784	326.677	0.203
1598349061.85749	230.387	0.033	2.571	326.757	0.188
1598349061.89549	230.402	0.032	2.502	326.596	0.191
1598349061.89612	230.389	0.031	2.410	326.596	0.186
1598349061.91552	230.360	0.030	2.341	326.677	0.181
1598349061.95347	230.403	0.029	2.298	326.596	0.169
1598349061.95509	230.390	0.028	2.118	326.516	0.170
1598349061.97700	230.371	0.034	2.571	326.677	0.203
1598349062.01542	230.407	0.038	3.040	326.596	0.211
1598349062.02750	230.383	0.032	2.509	326.435	0.187
1598349062.06549	230.393	0.035	2.856	326.516	0.197
1598349062.07237	230.386	0.032	2.482	326.435	0.185
1598349062.11049	230.397	0.029	2.198	326.435	0.175
1598349062.11652	230.390	0.028	2.158	326.435	0.164
1598349062.15452	230.433	0.024	1.781	326.516	0.146
1598349062.15612	230.463	0.027	2.103	326.516	0.170
1598349062.18249	230.459	0.030	2.326	326.596	0.176
1598349062.23349	230.456	0.029	2.193	326.516	0.176
1598349062.23515	230.400	0.031	2.326	326.516	0.190
1598349062.23749	230.369	0.037	2.947	326.516	0.209
1598349062.27522	230.440	0.031	2.415	326.677	0.182
1598349062.27606	230.461	0.029	2.234	326.596	0.175
1598349062.29748	230.459	0.029	2.185	326.677	0.167
1598349062.30731	230.453	0.030	2.305	326.677	0.180
1598349062.34547	230.427	0.025	1.881	326.516	0.157
1598349062.35730	230.469	0.029	2.290	326.677	0.173
1598349062.36852	230.457	0.032	2.472	326.516	0.187
1598349062.40749	230.477	0.030	2.324	326.677	0.179
1598349062.40806	230.439	0.033	2.535	326.677	0.190
1598349062.44651	230.432	0.030	2.329	326.596	0.175
1598349062.45749	230.465	0.029	2.253	326.757	0.177
1598349062.46730	230.488	0.029	2.182	326.677	0.171
1598349062.51132	230.482	0.029	2.258	326.596	0.175
1598349062.55047	230.380	0.024	1.784	326.596	0.157
1598349062.55108	230.403	0.028	2.121	326.516	0.167
1598349062.58850	230.398	0.028	2.151	326.435	0.168
1598349062.59018	230.414	0.030	2.358	326.516	0.176
1598349062.61751	230.416	0.025	1.897	326.516	0.156
1598349062.65551	230.398	0.025	1.853	326.596	0.155
1598349062.66750	230.397	0.028	2.142	326.516	0.165
1598349062.70651	230.358	0.028	2.156	326.516	0.173
1598349062.70715	230.341	0.027	2.066	326.516	0.157
1598349062.74553	230.328	0.026	1.978	326.516	0.159
1598349062.75016	230.371	0.027	1.997	326.435	0.170
1598349062.79321	230.371	0.027	2.053	326.516	0.167
1598349062.84352	230.422	0.026	1.931	326.596	0.157
1598349062.84613	230.357	0.025	1.882	326.435	0.156
1598349062.85422	230.421	0.026	1.946	326.435	0.158
1598349062.87651	230.391	0.025	1.864	326.435	0.155
1598349062.91351	230.383	0.025	1.892	326.596	0.154
1598349062.91515	230.385	0.026	1.930	326.516	0.153
1598349062.93750	230.373	0.025	1.893	326.596	0.154
1598349062.94716	230.420	0.025	1.874	326.757	0.154
1598349062.98646	230.389	0.024	1.795	326.596	0.154
1598349062.98715	230.385	0.025	1.886	326.596	0.158
1598349063.02452	230.382	0.025	1.876	326.516	0.150
1598349063.02615	230.344	0.025	1.865	326.516	0.150
1598349063.04853	230.441	0.025	1.921	326.596	0.154
1598349063.08730	230.506	0.025	1.839	326.596	0.148
1598349063.08810	230.508	0.026	1.942	326.838	0.155
1598349063.10752	230.496	0.025	1.872	326.838	0.158
1598349063.14549	230.460	0.025	1.903	326.757	0.159
1598349063.14718	230.485	0.025	1.853	326.757	0.155
1598349063.18453	230.495	0.025	1.895	326.677	0.157
1598349063.19416	230.522	0.025	1.907	326.596	0.155
1598349063.23353	230.503	0.025	1.900	326.677	0.158
1598349063.23418	230.483	0.025	1.889	326.757	0.153
1598349063.27450	230.480	0.025	1.900	326.596	0.154
1598349063.29553	230.514	0.025	1.910	326.677	0.155
1598349063.33453	230.526	0.025	1.889	326.596	0.155
1598349063.33616	230.484	0.025	1.879	326.757	0.155
1598349063.35954	230.490	0.026	1.932	326.677	0.157
1598349063.37153	230.516	0.025	1.902	326.677	0.154
1598349063.40849	230.501	0.025	1.895	326.757	0.155
1598349063.40918	230.462	0.025	1.858	326.757	0.152
1598349063.44736	230.404	0.025	1.869	326.677	0.156
1598349063.45853	230.433	0.025	1.888	326.516	0.157
1598349063.47757	230.467	0.025	1.906	326.596	0.155
1598349063.49357	230.490	0.025	1.904	326.677	0.155
1598349063.50856	230.512	0.025	1.897	326.677	0.154
1598349063.54755	230.450	0.025	1.858	326.677	0.151
1598349063.54815	230.455	0.025	1.861	326.757	0.151
1598349063.58723	230.424	0.025	1.884	326.596	0.161
1598349063.58811	230.444	0.025	1.880	326.516	0.151
1598349063.62644	230.441	0.025	1.879	326.596	0.155
1598349063.63219	230.383	0.025	1.877	326.516	0.152
1598349063.66955	230.453	0.026	1.931	326.516	0.154
1598349063.67120	230.436	0.024	1.828	326.596	0.147
1598349063.70855	230.410	0.026	1.925	326.677	0.158
1598349063.70919	230.419	0.026	1.953	326.596	0.155
1598349063.74855	230.381	0.026	1.968	326.516	0.157
1598349063.74919	230.435	0.026	1.917	326.516	0.156
1598349063.78855	230.440	0.026	1.940	326.596	0.157
1598349063.78918	230.473	0.026	1.972	326.516	0.158
1598349063.82755	230.439	0.026	1.976	326.757	0.162
1598349063.82817	230.371	0.026	1.936	326.516	0.161
1598349063.86636	230.463	0.026	1.958	326.677	0.161
1598349063.86718	230.444	0.026	1.974	326.757	0.158
1598349063.90628	230.462	0.026	1.968	326.596	0.159
1598349063.90712	230.463	0.025	1.910	326.596	0.156
1598349063.94641	230.414	0.025	1.918	326.677	0.159
1598349063.94722	230.468	0.025	1.895	326.757	0.155
1598349063.98857	230.437	0.025	1.905	326.757	0.159
1598349063.98921	230.433	0.025	1.855	326.677	0.153
1598349064.02755	230.408	0.025	1.878	326.757	0.158
1598349064.02820	230.372	0.025	1.874	326.677	0.158
1598349064.06757	230.445	0.026	1.949	326.757	0.163
1598349064.06821	230.463	0.025	1.871	326.596	0.157
1598349064.10757	230.485	0.025	1.883	326.918	0.158
1598349064.10820	230.451	0.025	1.878	326.757	0.153
1598349064.14652	230.390	0.025	1.840	326.838	0.154
1598349064.19157	230.416	0.025	1.895	326.677	0.152
1598349064.19219	230.425	0.025	1.895	326.516	0.153
1598349064.19317	230.425	0.025	1.882	326.596	0.153
1598349064.23158	230.400	0.025	1.866	326.596	0.155
1598349064.23221	230.401	0.025	1.888	326.516	0.153
1598349064.27157	230.440	0.025	1.872	326.516	0.155
1598349064.27622	230.423	0.025	1.914	326.596	0.153
1598349064.28720	230.434	0.026	1.947	326.435	0.152
1598349064.32457	230.426	0.026	1.948	326.596	0.162
1598349064.33130	230.417	0.026	1.955	326.516	0.156
1598349064.36857	230.433	0.026	1.958	326.596	0.156
1598349064.40757	230.432	0.026	1.959	326.516	0.157
1598349064.40919	230.381	0.026	1.892	326.516	0.154
1598349064.41867	230.372	0.026	1.996	326.355	0.157
1598349064.46458	230.357	0.026	1.941	326.516	0.157
1598349064.46622	230.376	0.026	1.963	326.516	0.164
1598349064.50358	230.417	0.026	1.952	326.516	0.158
1598349064.50423	230.456	0.026	2.005	326.677	0.158
1598349064.51757	230.424	0.026	1.976	326.596	0.156
1598349064.52757	230.368	0.026	1.937	326.516	0.158
1598349064.56458	230.437	0.026	1.939	326.677	0.162
1598349064.57959	230.461	0.025	1.860	326.677	0.155
1598349064.58858	230.472	0.025	1.909	326.838	0.155
1598349064.62659	230.479	0.025	1.906	326.677	0.155
1598349064.64657	230.472	0.026	1.915	326.677	0.158
1598349064.68358	230.483	0.026	1.913	326.677	0.162
1598349064.69520	230.481	0.026	1.899	326.596	0.161
1598349064.70652	230.491	0.026	1.981	326.596	0.164
1598349064.74335	230.469	0.024	1.771	326.596	0.150
1598349064.75759	230.474	0.024	1.791	326.596	0.143
1598349064.76758	230.449	0.023	1.716	326.596	0.148
1598349064.81761	230.478	0.025	1.907	326.677	0.158
1598349064.82459	230.486	0.027	2.062	326.677	0.163
1598349064.86259	230.447	0.025	1.862	326.677	0.148
1598349064.86319	230.470	0.026	1.945	326.677	0.153
1598349064.87424	230.507	0.026	1.905	326.596	0.154
1598349064.91267	230.523	0.025	1.898	326.838	0.161
1598349064.91324	230.528	0.025	1.911	326.757	0.152
1598349064.95359	230.462	0.025	1.873	326.677	0.152
1598349064.95622	230.491	0.025	1.878	326.757	0.156
1598349064.96716	230.502	0.025	1.884	326.838	0.162
1598349065.00460	230.527	0.026	1.924	326.757	0.155
1598349065.01522	230.540	0.025	1.864	326.757	0.156
1598349065.02727	230.494	0.025	1.888	326.757	0.156
1598349065.06459	230.537	0.025	1.914	326.838	0.158
1598349065.07424	230.530	0.025	1.898	326.838	0.152
1598349065.11261	230.529	0.025	1.878	326.838	0.146
1598349065.13360	230.469	0.026	1.903	326.757	0.150
1598349065.17161	230.527	0.025	1.912	326.838	0.159
1598349065.18360	230.530	0.025	1.876	326.757	0.150
1598349065.19959	230.555	0.025	1.886	326.757	0.155
1598349065.20726	230.543	0.025	1.873	326.677	0.153
1598349065.24460	230.468	0.025	1.873	326.677	0.151
1598349065.24625	230.441	0.026	1.970	326.596	0.161
1598349065.28361	230.446	0.026	1.947	326.596	0.154
1598349065.29360	230.437	0.026	1.919	326.596	0.155
1598349065.33148	230.450	0.026	1.918	326.596	0.157
1598349065.34460	230.411	0.025	1.850	326.516	0.151
1598349065.38366	230.425	0.026	1.914	326.516	0.161
1598349065.38861	230.450	0.025	1.890	326.516	0.159
1598349065.42661	230.444	0.026	1.937	326.677	0.159
1598349065.42721	230.423	0.025	1.875	326.677	0.155
1598349065.43719	230.383	0.025	1.890	326.596	0.154
1598349065.44734	230.387	0.025	1.886	326.516	0.157
1598349065.48464	230.425	0.027	2.003	326.677	0.167
