Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 12.51ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 35.99ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 17.73ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 22.70ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 30.61ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 17.63ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 24.49ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.89ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 31.47ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 11.85ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 29.65ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 28.65ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 20.51ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 11.90ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.68ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 19.72ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 22.62ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 24.55ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 10.75ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 10.66ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 27.92ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 24.50ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 29.93ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 20.64ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 23.66ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.74ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 24.66ms
32 sent, 32 received, 0% loss
