# timestamp	V	A	W	V	A
1595429485.78876	1356.339	0.199	108.520	323.860	0.179
1595429485.79036	229.271	0.034	3.109	323.538	0.171
1595429485.84367	229.282	0.034	3.138	323.618	0.173
1595429485.84537	229.258	0.034	3.082	323.699	0.178
1595429485.84730	229.286	0.034	3.125	323.618	0.174
1595429485.88570	229.284	0.034	3.089	323.699	0.169
1595429485.88736	229.270	0.034	3.102	323.699	0.173
1595429485.92432	229.261	0.034	3.068	323.699	0.177
1595429485.92533	229.306	0.034	3.118	323.779	0.177
1595429485.97473	229.299	0.034	3.138	323.779	0.173
1595429485.97834	229.306	0.034	3.096	323.618	0.166
1595429485.99334	229.317	0.034	3.106	323.940	0.179
1595429486.03172	229.305	0.034	3.069	323.860	0.180
1595429486.04433	229.359	0.034	3.054	323.779	0.177
1595429486.08273	229.350	0.034	3.127	323.860	0.175
1595429486.08831	229.334	0.034	3.110	323.860	0.181
1595429486.12651	229.366	0.034	3.086	323.779	0.173
1595429486.13373	229.336	0.034	3.091	323.779	0.179
1595429486.17273	229.287	0.034	3.148	323.779	0.176
1595429486.17341	229.281	0.033	3.046	323.618	0.174
1595429486.19333	229.313	0.034	3.101	323.699	0.170
1595429486.23179	229.330	0.034	3.094	323.699	0.175
1595429486.24675	229.304	0.033	3.083	323.618	0.170
1595429486.28374	229.304	0.035	3.131	323.538	0.180
1595429486.29373	229.326	0.034	3.089	323.538	0.170
1595429486.30340	229.298	0.034	3.100	323.618	0.169
1595429486.34040	229.334	0.034	3.095	323.618	0.171
1595429486.35368	229.335	0.034	3.092	323.699	0.175
1595429486.36474	229.343	0.033	3.074	323.618	0.169
1595429486.40175	229.231	0.034	3.032	323.699	0.175
1595429486.43977	229.280	0.034	3.104	323.779	0.174
1595429486.44039	229.274	0.034	3.056	323.699	0.174
1595429486.45375	229.300	0.034	3.103	323.699	0.173
1595429486.49178	229.346	0.034	3.118	323.940	0.179
1595429486.51777	229.357	0.034	3.129	323.860	0.169
1595429486.52943	229.327	0.034	3.088	323.779	0.170
1595429486.58076	229.292	0.034	3.124	323.860	0.178
1595429486.58242	229.310	0.034	3.103	323.779	0.174
1595429486.58435	229.304	0.034	3.063	323.779	0.178
1595429486.62375	229.310	0.034	3.084	323.779	0.170
1595429486.63477	229.296	0.034	3.078	323.779	0.169
1595429486.64440	229.370	0.034	3.159	323.860	0.175
1595429486.68377	229.398	0.034	3.104	323.860	0.171
1595429486.68441	229.399	0.033	3.055	323.779	0.168
1595429486.72454	229.396	0.033	3.110	323.940	0.168
1595429486.76377	229.364	0.033	3.055	323.779	0.169
1595429486.76440	229.345	0.034	3.077	323.779	0.177
1595429486.80477	229.378	0.034	3.070	323.779	0.176
1595429486.80543	229.381	0.034	3.088	323.860	0.173
1595429486.80732	229.356	0.034	3.123	323.860	0.171
1595429486.84576	229.401	0.034	3.143	323.860	0.176
1595429486.84840	229.363	0.034	3.084	323.860	0.176
1595429486.88578	229.417	0.034	3.093	323.940	0.178
1595429486.89976	229.390	0.034	3.122	324.021	0.178
1595429486.93780	229.352	0.034	3.083	323.699	0.167
1595429486.98278	229.349	0.034	3.086	323.940	0.180
1595429486.98341	229.380	0.034	3.124	323.940	0.177
1595429486.99335	229.365	0.034	3.099	323.860	0.171
1595429487.00439	229.360	0.034	3.143	324.021	0.178
1595429487.04278	229.350	0.034	3.054	323.940	0.180
1595429487.07977	229.301	0.034	3.062	323.860	0.174
1595429487.08236	229.343	0.034	3.094	323.860	0.171
1595429487.12854	229.384	0.034	3.098	323.860	0.171
1595429487.12939	229.388	0.034	3.065	323.779	0.171
1595429487.13143	229.419	0.034	3.092	323.940	0.174
1595429487.17076	229.464	0.034	3.172	323.940	0.176
1595429487.17240	229.457	0.034	3.133	323.940	0.170
1595429487.18332	229.504	0.034	3.130	324.021	0.174
1595429487.22077	229.478	0.034	3.080	323.940	0.170
1595429487.22242	229.454	0.034	3.065	323.940	0.176
1595429487.26076	229.413	0.034	3.077	323.940	0.171
1595429487.30480	229.380	0.034	3.063	323.860	0.167
1595429487.30546	229.403	0.034	3.095	323.779	0.171
1595429487.34456	229.402	0.034	3.113	323.779	0.170
1595429487.34537	229.394	0.034	3.087	323.860	0.176
1595429487.34778	229.340	0.034	3.055	323.940	0.174
1595429487.38478	229.342	0.034	3.073	323.779	0.171
1595429487.39045	229.418	0.034	3.145	323.940	0.175
1595429487.42970	229.418	0.034	3.102	323.940	0.178
1595429487.47480	229.429	0.034	3.128	324.021	0.176
1595429487.47740	229.451	0.034	3.131	323.940	0.175
1595429487.48442	229.433	0.034	3.048	323.860	0.174
1595429487.52236	229.390	0.034	3.067	323.940	0.177
1595429487.53381	229.383	0.034	3.118	323.940	0.174
1595429487.54446	229.374	0.034	3.077	323.860	0.173
1595429487.58776	229.390	0.034	3.071	323.860	0.167
1595429487.59379	229.388	0.034	3.107	323.860	0.175
1595429487.60357	229.375	0.033	3.053	323.779	0.171
1595429487.64279	229.408	0.033	3.086	323.860	0.166
1595429487.64343	229.412	0.034	3.130	323.860	0.168
1595429487.68079	229.397	0.034	3.134	323.860	0.178
1595429487.72457	229.415	0.034	3.142	323.860	0.176
1595429487.72538	229.427	0.033	3.076	323.860	0.170
1595429487.73481	229.396	0.033	3.077	323.860	0.164
1595429487.74749	229.432	0.034	3.131	323.779	0.171
1595429487.78480	229.410	0.034	3.055	323.860	0.174
1595429487.79454	229.422	0.034	3.119	324.021	0.177
1595429487.80449	229.454	0.034	3.109	324.021	0.169
1595429487.85579	229.411	0.034	3.090	323.860	0.175
1595429487.85744	229.390	0.034	3.098	323.860	0.178
1595429487.86478	229.360	0.034	3.114	324.021	0.178
1595429487.90377	229.353	0.034	3.070	323.779	0.170
1595429487.91443	229.335	0.034	3.068	323.699	0.170
1595429487.92446	229.362	0.034	3.127	323.779	0.169
1595429487.96379	229.424	0.034	3.135	323.860	0.171
1595429487.96447	229.408	0.034	3.126	323.940	0.178
1595429488.00543	229.411	0.034	3.074	323.860	0.171
1595429488.01379	229.382	0.034	3.086	323.860	0.171
1595429488.02381	229.398	0.034	3.077	323.779	0.173
