# timestamp	V	A	W	V	A
1595428390.98640	1148.955	0.168	77.133	324.343	0.178
1595428391.00437	229.511	0.034	3.054	323.618	0.176
1595428391.01401	229.565	0.034	3.078	323.779	0.178
1595428391.05416	229.528	0.034	3.072	323.779	0.178
1595428391.05559	229.538	0.033	3.058	323.699	0.168
1595428391.09338	229.542	0.034	3.102	323.618	0.174
1595428391.09903	229.548	0.034	3.104	323.860	0.181
1595428391.11436	229.543	0.034	3.128	323.779	0.177
1595428391.15240	229.546	0.034	3.062	323.779	0.169
1595428391.15302	229.538	0.034	3.085	323.699	0.167
1595428391.19145	229.517	0.034	3.084	323.779	0.173
1595428391.22908	229.471	0.033	3.044	323.940	0.174
1595428391.23096	229.492	0.033	3.047	323.538	0.169
1595428391.23206	229.525	0.033	3.075	323.618	0.171
1595428391.26938	229.495	0.033	3.054	323.699	0.169
1595428391.28139	229.539	0.033	3.079	323.538	0.168
1595428391.31839	229.518	0.033	3.101	323.618	0.170
1595428391.31903	229.517	0.033	3.057	323.699	0.176
1595428391.35741	229.513	0.034	3.079	323.618	0.171
1595428391.36395	229.505	0.034	3.121	323.457	0.168
1595428391.38398	229.516	0.033	3.071	323.457	0.163
1595428391.42239	229.507	0.034	3.108	323.538	0.171
1595428391.42303	229.510	0.033	3.075	323.457	0.170
1595428391.43397	229.517	0.034	3.091	323.618	0.168
1595428391.47194	229.543	0.034	3.081	323.538	0.170
1595428391.48437	229.562	0.034	3.101	323.618	0.170
1595428391.49409	229.561	0.033	3.081	323.699	0.170
1595428391.53740	229.591	0.034	3.083	323.779	0.169
1595428391.54597	229.564	0.034	3.092	323.779	0.175
1595428391.55640	229.590	0.034	3.079	323.699	0.170
1595428391.59439	229.598	0.034	3.106	323.699	0.167
1595428391.59604	229.610	0.034	3.050	323.779	0.171
1595428391.63295	229.604	0.034	3.085	323.940	0.175
1595428391.67342	229.631	0.034	3.065	323.779	0.173
1595428391.67404	229.652	0.033	3.071	323.940	0.173
1595428391.68443	229.677	0.034	3.126	323.860	0.171
1595428391.72242	229.699	0.034	3.121	323.860	0.170
1595428391.72304	229.682	0.033	3.122	323.940	0.174
1595428391.74442	229.688	0.033	3.066	323.940	0.171
1595428391.75405	229.668	0.033	3.082	323.940	0.169
1595428391.79242	229.669	0.033	3.102	323.860	0.166
1595428391.82941	229.676	0.033	3.116	323.779	0.173
1595428391.83105	229.694	0.033	3.083	323.940	0.168
1595428391.84500	229.649	0.034	3.127	323.699	0.166
1595428391.86441	229.605	0.034	3.070	323.779	0.168
1595428391.87440	229.594	0.033	3.069	323.699	0.168
1595428391.91244	229.600	0.034	3.091	323.618	0.167
1595428391.91408	229.568	0.034	3.057	323.699	0.173
1595428391.93618	229.522	0.034	3.062	323.538	0.177
1595428391.97439	229.533	0.034	3.087	323.538	0.168
1595428391.97605	229.557	0.034	3.076	323.538	0.165
1595428392.01441	229.564	0.034	3.073	323.457	0.168
1595428392.02839	229.531	0.034	3.080	323.457	0.171
1595428392.03706	229.514	0.033	3.071	323.618	0.171
1595428392.07944	229.541	0.034	3.074	323.940	0.175
1595428392.08712	229.495	0.033	3.061	323.538	0.168
1595428392.12443	229.463	0.034	3.104	323.538	0.171
1595428392.12707	229.454	0.034	3.069	323.779	0.178
1595428392.13899	229.491	0.034	3.085	323.618	0.174
1595428392.17745	229.435	0.034	3.094	323.618	0.176
1595428392.19242	229.379	0.034	3.061	323.377	0.166
1595428392.22943	229.379	0.034	3.125	323.618	0.175
1595428392.23200	229.431	0.034	3.088	323.538	0.170
1595428392.23302	229.391	0.034	3.051	323.457	0.174
1595428392.27149	229.360	0.033	3.044	323.296	0.167
1595428392.28437	229.392	0.033	3.051	323.377	0.165
1595428392.29546	229.401	0.034	3.115	323.216	0.170
1595428392.33415	229.365	0.034	3.115	323.296	0.162
1595428392.34642	229.344	0.034	3.103	323.296	0.170
1595428392.35743	229.370	0.033	3.085	323.377	0.168
1595428392.40746	229.380	0.034	3.080	323.457	0.165
1595428392.40805	229.373	0.034	3.114	323.296	0.177
1595428392.41598	229.388	0.034	3.079	323.296	0.171
1595428392.45443	229.392	0.034	3.094	323.296	0.170
1595428392.45608	229.400	0.033	3.087	323.216	0.169
1595428392.49412	229.402	0.034	3.124	323.377	0.171
1595428392.51200	229.382	0.034	3.105	323.296	0.173
1595428392.51946	229.391	0.034	3.114	323.296	0.176
1595428392.55750	229.383	0.034	3.071	323.538	0.177
1595428392.55910	229.417	0.034	3.085	323.377	0.177
1595428392.59715	229.373	0.034	3.027	323.377	0.171
1595428392.59806	229.392	0.034	3.085	323.296	0.167
1595428392.63644	229.384	0.034	3.105	323.296	0.173
1595428392.64602	229.384	0.034	3.075	323.377	0.174
1595428392.69243	229.352	0.034	3.096	323.377	0.175
1595428392.69308	229.387	0.034	3.069	323.457	0.168
1595428392.70417	229.409	0.034	3.120	323.538	0.171
1595428392.71411	229.400	0.034	3.090	323.377	0.170
1595428392.75248	229.388	0.034	3.085	323.538	0.174
1595428392.75310	229.423	0.034	3.080	323.377	0.175
1595428392.79344	229.411	0.034	3.064	323.457	0.170
1595428392.80748	229.386	0.033	3.078	323.457	0.168
1595428392.82444	229.401	0.034	3.091	323.538	0.165
