Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 12.51ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 9.76ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 19.83ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 26.66ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 18.63ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 17.63ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 16.64ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 19.62ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 22.64ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 16.40ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 9.95ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 21.68ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 24.92ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 18.73ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 9.67ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 20.67ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 24.90ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 33.45ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 17.89ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 16.43ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 31.82ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 23.63ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 24.61ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 11.65ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 18.62ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 18.72ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 26.74ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 22.74ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 31.67ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 18.66ms
32 sent, 32 received, 0% loss
