# timestamp	V	A	W	V	A
1619004145.16262	862.396	0.080	32.151	316.858	0.085
1619004145.18354	230.804	0.022	2.324	316.858	0.082
1619004145.22061	230.763	0.022	2.345	316.858	0.082
1619004145.22211	230.797	0.022	2.324	316.858	0.083
1619004145.24353	230.825	0.022	2.341	316.858	0.086
1619004145.25419	230.837	0.022	2.386	316.858	0.085
1619004145.30030	230.846	0.022	2.350	317.019	0.083
1619004145.31352	230.785	0.022	2.342	317.099	0.086
1619004145.35152	230.772	0.022	2.324	316.858	0.083
1619004145.35317	230.788	0.022	2.341	316.938	0.084
1619004145.39152	230.819	0.025	2.711	317.019	0.092
1619004145.39318	230.854	0.023	2.480	317.019	0.088
1619004145.41207	230.888	0.022	2.358	317.019	0.085
1619004145.45054	230.853	0.021	2.317	317.099	0.082
1619004145.45818	230.823	0.022	2.317	317.180	0.083
1619004145.49555	230.814	0.021	2.309	317.099	0.082
1619004145.49718	230.774	0.022	2.369	317.099	0.084
1619004145.53756	230.820	0.022	2.365	317.099	0.083
1619004145.53916	230.845	0.021	2.322	317.180	0.083
1619004145.57855	230.843	0.022	2.358	317.099	0.083
1619004145.57919	230.856	0.022	2.373	317.099	0.086
1619004145.60216	230.851	0.021	2.342	317.099	0.083
1619004145.63959	230.845	0.022	2.379	317.180	0.081
1619004145.64021	230.831	0.021	2.307	317.260	0.081
1619004145.68458	230.833	0.022	2.322	317.099	0.083
1619004145.72258	230.851	0.022	2.339	317.180	0.083
1619004145.72413	230.849	0.021	2.328	317.099	0.081
1619004145.73308	230.835	0.022	2.309	317.019	0.081
1619004145.77154	230.827	0.022	2.336	317.180	0.083
1619004145.77319	230.826	0.021	2.323	317.180	0.081
1619004145.81060	230.846	0.022	2.340	317.099	0.081
1619004145.85058	230.867	0.022	2.358	317.180	0.083
1619004145.85220	230.874	0.022	2.326	317.180	0.082
1619004145.86211	230.851	0.021	2.320	317.260	0.081
1619004145.90119	230.805	0.022	2.328	317.180	0.084
1619004145.94133	230.815	0.022	2.324	317.260	0.083
1619004145.98060	230.868	0.021	2.330	317.260	0.082
1619004145.98317	230.836	0.022	2.351	317.180	0.083
1619004145.99211	230.825	0.022	2.359	317.180	0.084
1619004146.03054	230.831	0.021	2.304	317.260	0.082
1619004146.03220	230.807	0.021	2.305	317.260	0.082
1619004146.05217	230.820	0.022	2.358	317.180	0.081
1619004146.09156	230.864	0.022	2.340	317.180	0.081
1619004146.09321	230.909	0.021	2.327	317.341	0.084
1619004146.13032	230.873	0.022	2.341	317.180	0.083
1619004146.13211	230.873	0.021	2.310	317.260	0.082
1619004146.15356	230.833	0.021	2.319	317.180	0.083
1619004146.19156	230.833	0.022	2.355	317.341	0.083
1619004146.19321	230.851	0.021	2.316	317.180	0.081
1619004146.21455	230.851	0.021	2.328	317.180	0.081
1619004146.25455	230.892	0.022	2.366	317.260	0.085
1619004146.25520	230.871	0.021	2.307	317.260	0.081
1619004146.29457	230.835	0.021	2.326	317.180	0.083
1619004146.29521	230.822	0.021	2.325	317.019	0.082
1619004146.33314	230.828	0.022	2.340	317.180	0.083
1619004146.34717	230.817	0.021	2.358	316.858	0.083
1619004146.36203	230.824	0.021	2.325	316.858	0.078
1619004146.37405	230.818	0.022	2.336	317.180	0.083
1619004146.41425	230.807	0.023	2.566	317.019	0.093
1619004146.41511	230.815	0.023	2.571	317.180	0.091
1619004146.45335	230.824	0.022	2.345	317.099	0.083
1619004146.45422	230.852	0.021	2.350	317.099	0.083
1619004146.49267	230.841	0.021	2.328	317.099	0.082
1619004146.53459	230.842	0.022	2.373	317.099	0.085
1619004146.53523	230.902	0.022	2.328	317.260	0.082
1619004146.53717	230.874	0.022	2.337	317.180	0.083
1619004146.57556	230.871	0.022	2.376	317.180	0.083
1619004146.57723	230.857	0.022	2.356	317.180	0.082
1619004146.61459	230.870	0.021	2.297	317.099	0.081
1619004146.61523	230.937	0.022	2.363	317.180	0.082
1619004146.65358	230.940	0.022	2.340	317.180	0.083
1619004146.66062	230.946	0.022	2.359	317.341	0.082
1619004146.67061	230.952	0.021	2.352	317.260	0.081
1619004146.70924	230.906	0.022	2.343	317.099	0.082
1619004146.72259	230.853	0.021	2.323	317.180	0.081
1619004146.73264	230.870	0.022	2.335	317.260	0.082
1619004146.76960	230.870	0.022	2.339	317.260	0.082
1619004146.77023	230.897	0.022	2.374	317.260	0.087
1619004146.80864	230.920	0.022	2.326	317.341	0.083
1619004146.82758	230.920	0.022	2.345	317.260	0.082
1619004146.84315	230.891	0.021	2.290	317.180	0.081
1619004146.85206	230.866	0.022	2.347	317.099	0.084
1619004146.89061	230.843	0.022	2.370	316.858	0.084
1619004146.89221	230.860	0.022	2.323	317.099	0.083
1619004146.92961	230.888	0.022	2.353	317.180	0.082
1619004146.94261	230.887	0.022	2.325	317.260	0.086
1619004146.95465	230.863	0.022	2.329	317.099	0.084
1619004146.99265	230.871	0.022	2.343	317.180	0.084
1619004146.99331	230.849	0.021	2.315	317.180	0.084
1619004147.03061	230.849	0.022	2.339	317.019	0.083
1619004147.06961	230.881	0.022	2.342	317.099	0.084
1619004147.07024	230.878	0.022	2.332	317.180	0.083
1619004147.07219	230.881	0.022	2.343	317.099	0.084
1619004147.11039	230.891	0.022	2.328	317.099	0.086
1619004147.11216	230.832	0.022	2.292	317.019	0.084
1619004147.14961	230.821	0.022	2.312	317.019	0.085
1619004147.19364	230.828	0.022	2.318	317.180	0.083
1619004147.19426	230.837	0.022	2.350	317.180	0.087
1619004147.20015	230.868	0.022	2.334	317.099	0.084
1619004147.23841	230.851	0.022	2.345	317.180	0.086
1619004147.23917	230.850	0.022	2.348	317.260	0.084
1619004147.25062	230.799	0.021	2.290	317.180	0.084
1619004147.28867	230.750	0.022	2.335	317.099	0.083
1619004147.31032	230.756	0.022	2.337	317.260	0.083
1619004147.34874	230.774	0.022	2.366	317.260	0.086
1619004147.37215	230.799	0.022	2.319	317.180	0.083
1619004147.40914	230.767	0.021	2.329	316.858	0.082
1619004147.42110	230.737	0.022	2.423	316.777	0.084
1619004147.43222	230.715	0.024	2.679	316.697	0.087
1619004147.46940	230.766	0.022	2.351	316.938	0.084
1619004147.48266	230.801	0.022	2.312	317.260	0.085
1619004147.49462	230.794	0.022	2.334	317.260	0.083
1619004147.53267	230.837	0.022	2.324	317.180	0.085
1619004147.53327	230.820	0.022	2.331	317.099	0.085
1619004147.57028	230.775	0.021	2.317	317.180	0.082
1619004147.58164	230.778	0.022	2.353	317.019	0.084
1619004147.59228	230.758	0.022	2.362	316.938	0.087
1619004147.62963	230.772	0.022	2.345	317.180	0.084
1619004147.63027	230.792	0.022	2.327	317.099	0.083
1619004147.66871	230.769	0.022	2.337	317.099	0.085
1619004147.70647	230.776	0.022	2.335	317.019	0.083
1619004147.70823	230.799	0.022	2.342	317.180	0.084
1619004147.70922	230.773	0.022	2.318	317.019	0.085
1619004147.74766	230.796	0.022	2.329	317.019	0.083
1619004147.74827	230.843	0.022	2.358	317.180	0.085
1619004147.78763	230.800	0.022	2.382	317.099	0.084
1619004147.79964	230.801	0.022	2.322	317.099	0.085
1619004147.83766	230.798	0.022	2.309	317.019	0.082
1619004147.88565	230.770	0.021	2.303	317.099	0.082
1619004147.88728	230.784	0.022	2.343	317.099	0.081
1619004147.90144	230.826	0.022	2.358	317.099	0.084
1619004147.91767	230.853	0.022	2.333	317.099	0.084
1619004147.95466	230.846	0.022	2.342	317.019	0.084
1619004147.95963	230.801	0.022	2.326	317.180	0.086
1619004147.97267	230.776	0.022	2.335	316.938	0.086
1619004148.00964	230.785	0.022	2.360	316.777	0.085
1619004148.01033	230.748	0.022	2.321	316.938	0.086
1619004148.04869	230.802	0.022	2.342	317.099	0.087
1619004148.09167	230.829	0.021	2.304	317.099	0.083
1619004148.09329	230.819	0.022	2.350	316.938	0.084
1619004148.10828	230.804	0.022	2.342	317.019	0.083
1619004148.12069	230.807	0.022	2.345	317.099	0.083
1619004148.15865	230.773	0.022	2.336	317.099	0.083
1619004148.19866	230.817	0.022	2.358	317.099	0.084
1619004148.19929	230.796	0.022	2.339	317.260	0.084
1619004148.21026	230.806	0.022	2.313	317.019	0.084
1619004148.26268	230.794	0.022	2.342	316.938	0.083
1619004148.27742	230.809	0.022	2.342	317.099	0.082
1619004148.31468	230.834	0.021	2.328	317.099	0.082
1619004148.32226	230.818	0.022	2.341	317.019	0.085
1619004148.33326	230.777	0.022	2.352	316.938	0.083
1619004148.37041	230.787	0.021	2.318	317.019	0.082
1619004148.38267	230.772	0.022	2.351	317.019	0.084
1619004148.39330	230.798	0.022	2.352	316.938	0.084
1619004148.43271	230.800	0.022	2.357	317.019	0.084
1619004148.45346	230.867	0.024	2.693	317.099	0.092
1619004148.49070	230.811	0.022	2.386	317.099	0.084
1619004148.49230	230.792	0.022	2.334	316.938	0.083
1619004148.52972	230.745	0.022	2.335	317.019	0.082
1619004148.56761	230.735	0.021	2.283	316.938	0.082
1619004148.56935	230.779	0.022	2.360	317.019	0.084
1619004148.58720	230.770	0.022	2.361	316.938	0.086
1619004148.62423	230.795	0.022	2.374	317.019	0.084
1619004148.62511	230.801	0.022	2.324	316.777	0.082
1619004148.64167	230.787	0.022	2.322	316.938	0.083
1619004148.65270	230.724	0.022	2.320	316.777	0.084
1619004148.68968	230.721	0.022	2.341	316.938	0.083
1619004148.70047	230.775	0.022	2.337	316.938	0.082
1619004148.71066	230.783	0.022	2.354	316.858	0.084
1619004148.75171	230.787	0.022	2.356	316.938	0.083
1619004148.76211	230.803	0.022	2.347	317.019	0.083
1619004148.77219	230.785	0.022	2.353	316.697	0.083
1619004148.83423	230.792	0.021	2.330	316.858	0.079
