# timestamp	V	A	W	V	A
1607604743.87815	858.198	0.085	24.419	325.308	0.134
1607604743.88014	229.448	0.023	1.713	325.228	0.126
1607604743.91314	229.383	0.022	1.692	325.308	0.123
1607604743.94813	229.424	0.023	1.721	325.147	0.128
1607604743.97914	229.468	0.023	1.744	325.228	0.129
1607604743.98012	229.438	0.023	1.745	325.228	0.128
1607604743.98314	229.425	0.023	1.713	325.228	0.129
1607604744.01413	229.445	0.022	1.729	325.228	0.129
1607604744.02013	229.488	0.023	1.765	325.228	0.130
1607604744.05312	229.459	0.022	1.718	325.228	0.132
1607604744.08512	229.509	0.023	1.753	325.469	0.132
1607604744.08812	229.517	0.023	1.730	325.308	0.128
1607604744.12512	229.468	0.023	1.715	325.228	0.131
1607604744.12611	229.529	0.023	1.748	325.308	0.131
1607604744.15912	229.532	0.023	1.798	325.389	0.132
1607604744.16011	229.556	0.022	1.704	325.308	0.128
1607604744.19111	229.504	0.023	1.718	325.389	0.123
1607604744.22412	229.503	0.023	1.750	325.389	0.126
1607604744.22611	229.533	0.023	1.709	325.469	0.128
1607604744.25912	229.600	0.023	1.759	325.308	0.127
1607604744.26111	229.585	0.023	1.756	325.389	0.130
1607604744.29312	229.612	0.023	1.762	325.469	0.132
1607604744.32812	229.563	0.022	1.701	325.389	0.130
1607604744.33411	229.575	0.022	1.724	325.308	0.127
1607604744.36512	229.558	0.023	1.739	325.308	0.130
1607604744.36611	229.570	0.023	1.730	325.389	0.129
1607604744.39911	229.557	0.023	1.752	325.308	0.132
1607604744.40110	229.535	0.023	1.738	325.308	0.127
1607604744.43410	229.556	0.022	1.741	325.228	0.126
1607604744.43511	229.589	0.023	1.774	325.469	0.128
1607604744.46810	229.562	0.022	1.689	325.389	0.128
1607604744.49912	229.531	0.023	1.752	325.308	0.128
1607604744.50010	229.507	0.022	1.696	325.147	0.127
1607604744.53310	229.520	0.023	1.776	325.147	0.132
1607604744.56510	229.551	0.022	1.692	325.308	0.124
1607604744.56810	229.539	0.023	1.742	325.228	0.130
1607604744.59911	229.569	0.023	1.728	325.308	0.127
1607604744.60009	229.505	0.023	1.754	325.389	0.126
1607604744.63309	229.562	0.022	1.701	325.228	0.131
1607604744.63409	229.545	0.023	1.728	325.308	0.127
1607604744.66510	229.546	0.023	1.723	325.228	0.130
1607604744.69809	229.599	0.023	1.737	325.389	0.133
1607604744.70109	229.552	0.022	1.710	325.308	0.124
1607604744.73309	229.580	0.022	1.740	325.228	0.124
1607604744.76509	229.587	0.023	1.800	325.389	0.129
1607604744.76608	229.621	0.023	1.754	325.308	0.129
1607604744.79910	229.666	0.023	1.746	325.469	0.129
1607604744.80008	229.625	0.023	1.743	325.469	0.127
1607604744.83110	229.635	0.023	1.810	325.469	0.132
1607604744.86409	229.661	0.023	1.743	325.389	0.132
1607604744.86608	229.615	0.022	1.723	325.389	0.131
1607604744.89909	229.626	0.023	1.782	325.469	0.131
1607604744.90107	229.561	0.022	1.714	325.389	0.131
1607604744.93308	229.604	0.022	1.732	325.469	0.128
1607604744.96508	229.606	0.023	1.734	325.308	0.131
1607604744.96607	229.610	0.023	1.744	325.469	0.126
1607604744.99807	229.578	0.023	1.765	325.630	0.131
1607604745.00008	229.571	0.022	1.675	325.389	0.122
1607604745.03207	229.580	0.023	1.759	325.308	0.130
1607604745.06408	229.598	0.023	1.712	325.469	0.129
1607604745.06706	229.572	0.023	1.739	325.469	0.127
1607604745.09908	229.593	0.022	1.700	325.308	0.124
1607604745.10107	229.504	0.023	1.737	325.389	0.128
1607604745.13309	229.584	0.023	1.779	325.469	0.128
1607604745.13407	229.568	0.023	1.741	325.389	0.132
1607604745.16606	229.563	0.022	1.707	325.389	0.129
1607604745.19807	229.572	0.023	1.741	325.469	0.128
1607604745.23008	229.544	0.023	1.769	325.469	0.130
1607604745.23306	229.571	0.023	1.719	325.469	0.129
1607604745.23406	229.586	0.023	1.710	325.389	0.129
1607604745.26606	229.559	0.023	1.749	325.389	0.124
1607604745.29807	229.540	0.022	1.719	325.308	0.130
1607604745.29906	229.538	0.022	1.696	325.469	0.126
1607604745.33206	229.591	0.023	1.746	325.308	0.129
1607604745.33305	229.562	0.023	1.751	325.389	0.129
1607604745.36505	229.520	0.023	1.735	325.389	0.128
1607604745.39706	229.592	0.023	1.760	325.228	0.132
1607604745.39805	229.543	0.022	1.715	325.389	0.129
1607604745.43005	229.553	0.022	1.694	325.389	0.127
1607604745.46206	229.572	0.023	1.762	325.308	0.130
1607604745.46308	229.561	0.022	1.718	325.389	0.128
1607604745.49805	229.560	0.023	1.739	325.308	0.131
1607604745.49905	229.508	0.022	1.714	325.469	0.123
1607604745.53005	229.512	0.023	1.721	325.389	0.131
1607604745.56405	229.587	0.023	1.731	325.228	0.126
1607604745.56504	229.589	0.023	1.729	325.308	0.132
1607604745.59804	229.558	0.023	1.727	325.550	0.130
1607604745.59904	229.471	0.022	1.726	325.389	0.121
1607604745.63005	229.593	0.023	1.739	325.228	0.131
1607604745.63104	229.653	0.023	1.774	325.389	0.124
1607604745.66304	229.650	0.023	1.754	325.469	0.131
1607604745.69404	229.627	0.022	1.687	325.469	0.126
1607604745.69503	229.627	0.022	1.709	325.389	0.127
1607604745.72704	229.665	0.023	1.722	325.389	0.126
1607604745.72803	229.696	0.023	1.735	325.308	0.131
1607604745.75903	229.701	0.023	1.757	325.389	0.128
1607604745.79003	229.750	0.023	1.736	325.389	0.130
1607604745.79102	229.699	0.023	1.741	325.469	0.131
1607604745.82304	229.773	0.023	1.750	325.550	0.129
1607604745.85403	229.741	0.023	1.762	325.630	0.130
1607604745.85502	229.771	0.023	1.748	325.550	0.129
1607604745.88703	229.741	0.023	1.738	325.630	0.129
1607604745.88802	229.712	0.023	1.747	325.550	0.126
1607604745.91902	229.705	0.022	1.725	325.469	0.129
1607604745.95002	229.740	0.023	1.755	325.469	0.129
1607604745.95102	229.749	0.023	1.780	325.469	0.134
1607604745.98302	229.799	0.023	1.772	325.550	0.130
1607604746.01403	229.688	0.023	1.736	325.630	0.130
1607604746.01502	229.678	0.022	1.731	325.469	0.131
1607604746.04902	229.719	0.023	1.728	325.469	0.128
1607604746.08202	229.758	0.023	1.731	325.711	0.130
1607604746.08302	229.746	0.023	1.756	325.630	0.134
1607604746.11402	229.747	0.022	1.687	325.630	0.128
1607604746.14502	229.730	0.023	1.716	325.550	0.126
1607604746.14601	229.749	0.023	1.760	325.550	0.131
1607604746.18302	229.713	0.022	1.710	325.469	0.127
1607604746.18401	229.739	0.023	1.744	325.469	0.129
1607604746.21502	229.678	0.023	1.744	325.469	0.130
1607604746.21601	229.713	0.022	1.736	325.469	0.124
1607604746.24802	229.712	0.023	1.744	325.550	0.128
1607604746.24901	229.718	0.023	1.742	325.550	0.130
1607604746.28002	229.697	0.023	1.741	325.630	0.130
1607604746.31202	229.711	0.022	1.685	325.550	0.124
1607604746.34401	229.698	0.023	1.718	325.389	0.128
1607604746.34500	229.759	0.023	1.727	325.469	0.127
1607604746.37701	229.792	0.023	1.762	325.630	0.131
1607604746.37800	229.803	0.023	1.763	325.630	0.131
1607604746.40901	229.717	0.023	1.731	325.630	0.124
1607604746.41000	229.767	0.022	1.689	325.630	0.126
1607604746.44101	229.780	0.023	1.767	325.630	0.130
1607604746.47301	229.806	0.023	1.744	325.630	0.127
1607604746.51200	229.837	0.022	1.707	325.550	0.127
1607604746.51299	229.730	0.023	1.741	325.469	0.131
1607604746.54900	229.725	0.022	1.745	325.469	0.129
1607604746.58001	229.744	0.023	1.766	325.469	0.131
1607604746.58099	229.760	0.023	1.738	325.791	0.133
1607604746.61300	229.670	0.023	1.738	325.550	0.130
1607604746.61399	229.770	0.023	1.715	325.550	0.133
1607604746.64598	229.797	0.023	1.808	325.711	0.133
1607604746.67800	229.772	0.023	1.718	325.711	0.128
1607604746.67898	229.778	0.023	1.740	325.630	0.131
1607604746.71098	229.714	0.022	1.703	325.630	0.129
1607604746.74299	229.716	0.023	1.727	325.630	0.130
1607604746.74399	229.697	0.022	1.721	325.630	0.127
1607604746.76999	229.735	0.023	1.755	325.630	0.128
1607604746.79199	229.754	0.023	1.765	325.711	0.135
1607604746.82399	229.732	0.022	1.687	325.711	0.126
1607604746.82498	229.750	0.023	1.750	325.711	0.124
1607604746.85698	229.764	0.022	1.702	325.630	0.128
1607604746.85897	229.782	0.023	1.763	325.630	0.133
1607604746.88998	229.792	0.023	1.776	325.711	0.127
1607604746.92198	229.678	0.022	1.689	325.630	0.131
1607604746.92397	229.714	0.023	1.755	325.711	0.132
1607604746.95598	229.731	0.023	1.748	325.791	0.132
1607604746.98798	229.771	0.023	1.753	325.791	0.128
1607604746.98897	229.768	0.023	1.755	325.711	0.130
1607604746.98998	229.755	0.023	1.733	325.711	0.130
1607604747.02497	229.761	0.023	1.741	325.630	0.130
1607604747.05697	229.799	0.023	1.756	325.630	0.129
1607604747.05796	229.798	0.023	1.794	325.791	0.129
1607604747.08996	229.829	0.023	1.744	325.711	0.127
1607604747.09096	229.774	0.023	1.694	325.711	0.131
1607604747.12397	229.787	0.022	1.685	325.711	0.123
1607604747.15496	229.797	0.023	1.762	325.711	0.129
1607604747.16096	229.836	0.023	1.758	325.791	0.129
1607604747.19395	229.860	0.023	1.756	325.711	0.128
1607604747.19996	229.834	0.023	1.739	325.711	0.131
1607604747.23196	229.826	0.022	1.732	325.791	0.127
1607604747.26396	229.876	0.022	1.715	325.711	0.128
1607604747.26495	229.767	0.023	1.732	325.630	0.129
1607604747.30195	229.762	0.023	1.764	325.630	0.131
1607604747.30895	229.748	0.023	1.774	325.711	0.129
1607604747.33996	229.787	0.022	1.712	325.630	0.127
1607604747.34294	229.789	0.023	1.733	325.630	0.129
1607604747.37395	229.799	0.023	1.756	325.791	0.130
1607604747.37494	229.757	0.023	1.701	325.711	0.133
1607604747.40794	229.702	0.022	1.693	325.550	0.124
1607604747.44895	229.772	0.023	1.747	325.630	0.126
1607604747.44995	229.772	0.023	1.727	325.711	0.126
1607604747.48196	229.780	0.023	1.741	325.630	0.129
1607604747.48294	229.808	0.023	1.730	325.711	0.130
1607604747.51494	229.734	0.022	1.707	325.711	0.128
1607604747.51594	229.737	0.022	1.703	325.630	0.130
1607604747.54794	229.765	0.023	1.731	325.630	0.131
1607604747.57995	229.809	0.023	1.777	325.872	0.135
1607604747.58094	229.797	0.023	1.735	325.711	0.130
1607604747.61295	229.791	0.023	1.726	325.630	0.128
1607604747.64494	229.797	0.023	1.765	325.711	0.132
1607604747.64594	229.803	0.023	1.737	325.791	0.131
1607604747.67893	229.799	0.023	1.718	325.791	0.130
1607604747.67993	229.808	0.023	1.739	325.791	0.130
1607604747.71194	229.784	0.022	1.755	325.872	0.129
1607604747.74394	229.793	0.022	1.706	325.711	0.128
1607604747.74493	229.833	0.023	1.742	325.711	0.131
1607604747.78194	229.800	0.023	1.742	325.791	0.129
1607604747.78393	229.742	0.023	1.722	325.630	0.128
1607604747.81494	229.762	0.023	1.735	325.711	0.127
1607604747.84793	229.723	0.023	1.744	325.791	0.129
1607604747.84893	229.759	0.023	1.736	325.711	0.124
1607604747.84993	229.787	0.023	1.770	325.711	0.129
1607604747.88492	229.787	0.023	1.731	325.791	0.127
1607604747.91692	229.717	0.023	1.742	325.711	0.130
1607604747.91891	229.687	0.023	1.709	325.711	0.127
1607604747.94993	229.761	0.023	1.744	325.711	0.132
1607604747.95192	229.757	0.023	1.760	325.711	0.126
1607604747.98392	229.732	0.023	1.718	325.791	0.133
1607604748.01592	229.687	0.023	1.723	325.791	0.128
