# timestamp	V	A	W	V	A
1598008034.10995	1094.466	0.172	65.341	323.457	0.204
1598008034.14828	228.004	0.036	2.877	322.894	0.195
1598008034.14889	228.059	0.036	2.876	322.974	0.199
1598008034.17002	228.044	0.036	2.848	322.974	0.191
1598008034.20928	228.096	0.036	2.880	323.055	0.202
1598008034.20986	228.071	0.036	2.809	323.135	0.204
1598008034.21986	228.067	0.036	2.852	323.055	0.202
1598008034.25924	228.009	0.036	2.868	323.055	0.198
1598008034.25989	228.095	0.036	2.892	322.974	0.198
1598008034.29827	228.008	0.036	2.811	322.894	0.199
1598008034.30388	227.937	0.035	2.804	322.974	0.198
1598008034.34130	228.019	0.036	2.888	322.974	0.201
1598008034.34889	228.071	0.036	2.857	322.894	0.198
1598008034.38626	228.102	0.036	2.848	322.974	0.200
1598008034.38886	228.010	0.036	2.778	322.974	0.198
1598008034.39880	228.007	0.036	2.777	322.894	0.199
1598008034.43627	227.979	0.036	2.778	322.894	0.199
1598008034.44723	227.985	0.036	2.785	323.055	0.203
1598008034.45787	228.022	0.036	2.782	322.974	0.199
1598008034.49527	227.962	0.037	2.827	322.974	0.205
1598008034.50886	227.959	0.036	2.787	322.974	0.198
1598008034.51886	227.927	0.036	2.823	322.974	0.198
1598008034.55607	227.921	0.035	2.798	322.894	0.201
1598008034.56600	228.006	0.036	2.867	322.974	0.203
1598008034.60428	227.967	0.036	2.798	322.894	0.202
1598008034.60490	227.997	0.036	2.811	322.974	0.198
1598008034.64329	228.031	0.036	2.780	322.974	0.206
1598008034.65903	228.004	0.036	2.744	323.055	0.198
1598008034.69627	227.973	0.036	2.858	323.055	0.203
1598008034.70825	227.957	0.036	2.834	322.894	0.199
1598008034.71895	227.994	0.036	2.870	322.894	0.193
1598008034.75626	227.984	0.036	2.824	322.974	0.203
1598008034.75791	227.978	0.036	2.859	322.974	0.195
1598008034.79528	227.940	0.036	2.819	322.813	0.194
1598008034.83910	227.976	0.036	2.871	322.974	0.202
1598008034.84091	227.981	0.036	2.812	322.894	0.199
1598008034.84284	228.002	0.036	2.802	322.894	0.198
1598008034.88029	227.974	0.036	2.843	322.974	0.199
1598008034.88091	227.914	0.036	2.827	323.055	0.204
1598008034.91903	227.936	0.036	2.851	322.974	0.198
1598008034.91984	227.981	0.036	2.872	323.055	0.201
1598008034.95829	228.076	0.036	2.897	323.135	0.200
1598008034.99827	228.032	0.035	2.799	322.974	0.195
1598008035.00991	228.013	0.036	2.818	322.974	0.197
1598008035.04828	228.025	0.036	2.820	322.813	0.190
1598008035.04891	228.093	0.036	2.791	323.135	0.201
1598008035.08605	228.015	0.036	2.808	323.216	0.205
1598008035.08786	228.020	0.036	2.868	322.974	0.203
1598008035.09929	227.985	0.036	2.870	323.055	0.198
1598008035.13634	228.012	0.036	2.810	322.894	0.197
1598008035.13937	228.110	0.037	2.891	323.055	0.202
1598008035.18006	228.116	0.036	2.828	323.055	0.197
1598008035.18827	228.050	0.036	2.827	322.974	0.197
1598008035.19795	228.049	0.036	2.787	323.055	0.195
1598008035.23528	228.058	0.036	2.864	323.055	0.197
1598008035.23592	228.100	0.036	2.797	323.135	0.194
1598008035.27405	228.114	0.036	2.825	322.974	0.197
1598008035.32504	228.120	0.036	2.863	323.135	0.197
1598008035.32585	228.094	0.036	2.782	322.974	0.194
1598008035.32931	228.126	0.036	2.916	323.296	0.201
1598008035.33894	228.100	0.036	2.816	323.135	0.200
1598008035.37632	228.137	0.036	2.761	323.135	0.199
1598008035.38794	228.100	0.037	2.829	323.216	0.202
1598008035.39991	228.063	0.036	2.726	323.296	0.199
1598008035.43802	228.071	0.037	2.793	323.296	0.207
1598008035.45812	227.990	0.036	2.784	323.135	0.198
1598008035.49577	228.106	0.036	2.849	323.377	0.199
1598008035.50798	228.071	0.036	2.883	323.135	0.199
1598008035.51909	228.122	0.036	2.812	323.216	0.201
1598008035.55630	228.180	0.036	2.875	323.216	0.200
1598008035.55794	228.175	0.036	2.849	323.135	0.197
1598008035.59532	228.107	0.036	2.854	323.296	0.203
1598008035.61339	228.168	0.036	2.826	323.216	0.192
1598008035.62003	228.140	0.036	2.825	323.135	0.197
1598008035.64030	228.131	0.036	2.817	323.055	0.200
1598008035.67935	228.185	0.036	2.836	323.135	0.198
1598008035.67993	228.129	0.036	2.819	323.296	0.202
1598008035.71811	228.088	0.036	2.842	323.055	0.197
1598008035.71901	228.143	0.036	2.893	323.135	0.201
1598008035.75611	228.114	0.036	2.867	323.377	0.204
1598008035.79488	228.079	0.036	2.867	323.216	0.200
1598008035.79576	228.065	0.036	2.857	323.296	0.203
1598008035.79776	228.098	0.036	2.851	323.296	0.198
1598008035.83576	228.088	0.036	2.826	323.216	0.207
1598008035.84275	228.107	0.036	2.759	323.296	0.202
1598008035.87979	228.053	0.036	2.855	323.135	0.199
1598008035.91887	228.004	0.036	2.839	323.135	0.200
1598008035.91983	228.005	0.036	2.799	323.135	0.201
1598008035.93004	227.977	0.036	2.795	323.055	0.199
1598008035.96831	228.012	0.036	2.793	323.055	0.198
1598008035.96895	228.000	0.035	2.783	322.974	0.194
