# timestamp	V	A	W	V	A
1598011390.93215	1272.095	0.202	88.932	323.618	0.215
1598011390.93374	228.562	0.036	2.870	323.618	0.204
1598011390.94282	228.575	0.036	2.854	323.618	0.205
1598011390.98183	228.559	0.036	2.775	323.699	0.203
1598011391.03314	228.495	0.035	2.707	323.618	0.198
1598011391.03474	228.478	0.036	2.788	323.538	0.207
1598011391.07272	228.524	0.036	2.904	323.457	0.205
1598011391.07510	228.569	0.037	2.895	323.538	0.206
1598011391.09510	228.548	0.036	2.856	323.618	0.209
1598011391.13313	228.557	0.037	2.852	323.779	0.206
1598011391.13476	228.475	0.036	2.797	323.618	0.202
1598011391.17210	228.515	0.036	2.871	323.538	0.206
1598011391.17275	228.525	0.036	2.836	323.618	0.202
1598011391.19211	228.531	0.036	2.798	323.618	0.206
1598011391.20177	228.578	0.037	2.878	323.618	0.209
1598011391.24013	228.544	0.036	2.860	323.699	0.204
1598011391.26211	228.549	0.037	2.876	323.699	0.210
1598011391.30110	228.573	0.036	2.864	323.699	0.205
1598011391.31212	228.546	0.036	2.851	323.699	0.202
1598011391.32278	228.505	0.036	2.863	323.699	0.210
1598011391.36112	228.500	0.036	2.824	323.538	0.202
1598011391.36174	228.484	0.036	2.910	323.538	0.204
1598011391.40091	228.481	0.036	2.812	323.457	0.205
1598011391.41419	228.428	0.036	2.869	323.457	0.205
1598011391.42313	228.402	0.036	2.863	323.377	0.210
1598011391.46112	228.443	0.037	2.927	323.538	0.210
1598011391.46178	228.419	0.036	2.863	323.296	0.201
1598011391.49990	228.431	0.036	2.804	323.457	0.209
1598011391.54292	228.393	0.036	2.781	323.457	0.207
1598011391.54472	228.417	0.037	2.898	323.457	0.203
1598011391.54581	228.428	0.036	2.860	323.538	0.205
1598011391.58276	228.415	0.037	2.888	323.538	0.206
1598011391.58488	228.424	0.036	2.856	323.538	0.206
1598011391.62215	228.436	0.036	2.869	323.457	0.207
1598011391.62278	228.409	0.036	2.849	323.538	0.210
1598011391.66123	228.412	0.036	2.875	323.457	0.206
1598011391.68315	228.444	0.036	2.868	323.457	0.204
1598011391.70714	228.445	0.037	2.879	323.457	0.206
1598011391.74515	228.452	0.036	2.843	323.457	0.207
1598011391.74579	228.455	0.036	2.860	323.457	0.203
1598011391.78316	228.471	0.037	2.922	323.538	0.210
1598011391.78480	228.482	0.036	2.796	323.538	0.197
1598011391.82195	228.485	0.037	2.863	323.457	0.210
1598011391.83214	228.480	0.036	2.866	323.618	0.207
1598011391.84280	228.509	0.036	2.889	323.618	0.203
1598011391.86482	228.524	0.036	2.850	323.538	0.205
1598011391.90217	228.539	0.037	2.897	323.618	0.209
1598011391.90515	228.522	0.036	2.846	323.618	0.199
1598011391.94315	228.532	0.037	2.914	323.779	0.205
1598011391.94920	228.504	0.036	2.795	323.779	0.206
1598011391.98719	228.543	0.036	2.877	323.860	0.203
1598011392.03794	228.524	0.036	2.867	323.538	0.202
1598011392.03873	228.507	0.036	2.813	323.618	0.202
1598011392.04082	228.517	0.036	2.887	323.538	0.209
1598011392.07810	228.527	0.036	2.913	323.618	0.211
1598011392.09215	228.500	0.036	2.853	323.779	0.205
1598011392.11293	228.464	0.037	2.868	323.699	0.214
1598011392.15118	228.389	0.036	2.864	323.538	0.209
1598011392.15181	228.416	0.036	2.819	323.457	0.207
1598011392.16378	228.472	0.037	2.929	323.618	0.209
1598011392.20205	228.461	0.036	2.842	323.538	0.202
1598011392.20279	228.486	0.037	2.904	323.699	0.209
1598011392.24115	228.413	0.036	2.797	323.699	0.207
1598011392.27916	228.443	0.037	2.891	323.618	0.211
1598011392.28179	228.451	0.036	2.865	323.699	0.206
1598011392.28270	228.478	0.036	2.861	323.538	0.205
1598011392.32093	228.475	0.037	2.889	323.699	0.209
1598011392.32275	228.453	0.036	2.879	323.699	0.205
1598011392.36117	228.450	0.036	2.829	323.860	0.212
1598011392.36781	228.493	0.036	2.879	323.699	0.204
1598011392.40696	228.496	0.036	2.871	323.618	0.207
1598011392.40775	228.490	0.036	2.802	323.699	0.202
1598011392.44915	228.475	0.036	2.774	323.538	0.204
1598011392.48717	228.414	0.036	2.808	323.538	0.207
1598011392.48881	228.410	0.036	2.754	323.538	0.207
1598011392.52716	228.395	0.036	2.831	323.618	0.206
1598011392.52880	228.380	0.036	2.827	323.538	0.206
1598011392.56719	228.372	0.036	2.852	323.457	0.206
1598011392.57280	228.401	0.036	2.871	323.538	0.204
1598011392.58273	228.383	0.037	2.864	323.538	0.211
1598011392.62102	228.369	0.036	2.856	323.457	0.209
1598011392.63298	228.371	0.036	2.876	323.779	0.211
1598011392.64313	228.366	0.037	2.889	323.457	0.202
1598011392.68120	228.424	0.037	2.881	323.618	0.214
1598011392.68184	228.385	0.036	2.879	323.618	0.205
