1618937484.279689928,1618937622.401490546,0x0000000069617A3C,0x00000000176A5D76,0x09A38AD0FD2E23A8,0x09A38AD0FD2E23A8,0x0000000000000000,1000000000,138.122418124,0.995551
1618937484.279619407,1618937622.465743448,0x0000000069617A3C,0x00000000176A5D76,0x09A38AD0FD2E23A8,0x09A38AD0FD2E23A8,0x0000000000000000,1000000000,138.186739843,0.986388
1618937484.279818001,1618937620.689547191,0x0000000069617A3C,0x00000000176A5D76,0x09A38AD0FD2E23A8,0x09A38AD0FD2E23A8,0x0000000000000000,1000000000,136.410357657,0.992116
1618937484.279800918,1618937620.719779106,0x0000000069617A3C,0x00000000176A5D76,0x09A38AD0FD2E23A8,0x09A38AD0FD2E23A8,0x0000000000000000,1000000000,136.440605104,0.991817
