Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.53ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 10.05ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 19.62ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 24.69ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 24.50ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 21.66ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 27.68ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 33.65ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 16.62ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 12.01ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 18.58ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 9.85ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 32.59ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.46ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 10.85ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 18.56ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 20.70ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 22.66ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 25.40ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 15.97ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 32.66ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 24.60ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 24.71ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 23.65ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 25.56ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 24.33ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 11.81ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 17.28ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 12.88ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 31.84ms
32 sent, 32 received, 0% loss
