Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 12.48ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 15.03ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 33.63ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 10.59ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 33.98ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 27.61ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 32.63ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 18.61ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 19.63ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 30.62ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 23.66ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 16.55ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 32.02ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 26.86ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 21.66ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 23.89ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 25.47ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 23.66ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 25.86ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 25.67ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 29.65ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 11.68ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 18.46ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 19.68ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 34.13ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 20.53ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 32.78ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 17.65ms
32 sent, 32 received, 0% loss
