# timestamp	V	A	W	V	A
1594194372.50417	1485.801	0.154	74.859	324.745	0.146
1594194372.52025	229.193	0.023	1.745	324.504	0.139
1594194372.53033	229.188	0.024	1.808	324.504	0.148
1594194372.56898	229.140	0.023	1.744	324.665	0.139
1594194372.58175	229.166	0.024	1.773	324.584	0.144
1594194372.59155	229.214	0.024	1.806	324.584	0.145
1594194372.62522	229.230	0.024	1.761	324.504	0.140
1594194372.63157	229.189	0.024	1.810	324.665	0.142
1594194372.64914	229.143	0.023	1.742	324.423	0.144
1594194372.69278	229.224	0.024	1.816	324.584	0.152
1594194372.72526	229.196	0.024	1.808	324.584	0.143
1594194372.74927	229.200	0.024	1.790	324.584	0.139
1594194372.78527	229.265	0.024	1.833	324.584	0.147
1594194372.80157	229.284	0.024	1.828	324.665	0.147
1594194372.81156	229.286	0.023	1.790	324.745	0.138
1594194372.84022	229.286	0.024	1.792	324.745	0.140
1594194372.85655	229.269	0.024	1.790	324.906	0.142
1594194372.87900	229.300	0.024	1.774	324.906	0.139
1594194372.89925	229.264	0.024	1.771	324.745	0.143
1594194372.91530	229.259	0.024	1.797	324.745	0.141
1594194372.94023	229.287	0.024	1.754	324.825	0.136
1594194372.95030	229.239	0.024	1.802	324.665	0.141
1594194372.97654	229.263	0.024	1.751	324.745	0.143
1594194372.99406	229.294	0.024	1.759	324.665	0.136
1594194373.01030	229.261	0.024	1.782	324.665	0.140
1594194373.04902	229.261	0.024	1.801	324.665	0.144
1594194373.06156	229.228	0.024	1.758	324.665	0.141
1594194373.07155	229.285	0.024	1.795	324.504	0.142
1594194373.11024	229.341	0.024	1.802	324.584	0.146
1594194373.12030	229.338	0.024	1.823	324.665	0.145
1594194373.13030	229.308	0.023	1.747	324.665	0.143
1594194373.16899	229.273	0.023	1.757	324.665	0.139
1594194373.18774	229.300	0.023	1.776	324.504	0.140
1594194373.20025	229.348	0.025	1.857	324.745	0.153
1594194373.21779	229.316	0.024	1.767	324.745	0.145
1594194373.23280	229.344	0.024	1.780	324.906	0.138
1594194373.25775	229.260	0.024	1.803	324.745	0.147
1594194373.27530	229.308	0.024	1.789	324.745	0.148
1594194373.29655	229.297	0.024	1.778	324.745	0.145
1594194373.31898	229.306	0.023	1.737	324.665	0.142
1594194373.32906	229.284	0.024	1.785	324.745	0.144
1594194373.36403	229.228	0.023	1.718	324.504	0.139
1594194373.37280	229.276	0.024	1.823	324.584	0.141
1594194373.39031	229.267	0.024	1.778	324.665	0.143
1594194373.42525	229.251	0.024	1.818	324.665	0.147
