# timestamp	V	A	W	V	A
1595325333.02014	1024.243	0.016	377421.569	324.584	0.009
1595325333.02173	229.046	0.003	0.012	324.343	0.008
1595325333.02381	229.012	0.003	377421.573	324.343	0.008
1595325333.06390	228.920	0.003	377421.570	324.343	0.008
1595325333.06469	228.920	0.003	0.008	324.262	0.008
1595325333.08513	228.944	0.003	377421.575	324.343	0.007
1595325333.12276	228.971	0.003	377421.551	324.182	0.008
1595325333.12476	228.990	0.003	377421.588	324.423	0.007
1595325333.16314	229.001	0.003	377421.582	324.504	0.008
1595325333.16878	229.012	0.003	0.005	324.423	0.008
1595325333.20571	229.010	0.003	377421.584	324.343	0.007
1595325333.20911	228.982	0.003	377421.579	324.423	0.008
1595325333.24711	228.968	0.003	377421.576	324.343	0.007
1595325333.24876	228.997	0.003	377421.592	324.504	0.007
1595325333.27212	229.003	0.003	377421.568	324.343	0.008
1595325333.30978	228.942	0.003	377421.577	324.262	0.008
1595325333.31078	228.930	0.003	377421.575	324.182	0.008
1595325333.35099	228.954	0.004	0.003	324.262	0.007
1595325333.39010	228.945	0.003	377421.577	324.343	0.007
1595325333.39280	228.969	0.003	377421.589	324.262	0.008
1595325333.40376	228.956	0.004	377421.588	324.182	0.008
1595325333.44214	228.933	0.003	377421.562	324.262	0.007
1595325333.44378	228.959	0.003	377421.566	324.182	0.007
1595325333.48079	228.963	0.003	0.014	324.262	0.008
1595325333.49514	228.966	0.003	0.001	324.423	0.007
1595325333.50479	228.967	0.003	377421.591	324.262	0.007
1595325333.54514	228.963	0.003	0.017	324.262	0.007
1595325333.55212	229.000	0.003	377421.584	324.423	0.007
1595325333.56281	228.934	0.003	0.002	324.262	0.008
1595325333.60075	228.960	0.003	377421.586	324.262	0.008
1595325333.60289	228.945	0.003	377421.591	324.182	0.007
1595325333.63973	228.976	0.004	0.015	324.343	0.008
1595325333.68415	228.954	0.003	377421.558	324.343	0.008
1595325333.68479	228.990	0.003	377421.576	324.423	0.008
1595325333.69375	229.004	0.003	377421.570	324.262	0.007
1595325333.74385	228.986	0.003	377421.591	324.423	0.008
1595325333.74470	228.962	0.003	0.015	324.343	0.008
1595325333.74973	228.922	0.003	0.006	324.262	0.008
1595325333.76274	228.893	0.003	377421.588	324.262	0.007
1595325333.79974	228.905	0.003	0.002	324.182	0.008
1595325333.82013	228.937	0.003	377421.586	324.262	0.007
1595325333.82072	228.932	0.003	377421.567	324.182	0.008
1595325333.85916	228.920	0.003	377421.584	324.262	0.007
1595325333.87215	228.906	0.003	377421.591	324.101	0.008
1595325333.88283	228.906	0.003	0.017	324.182	0.008
1595325333.92117	228.922	0.004	0.010	324.182	0.008
1595325333.92414	228.930	0.003	377421.560	324.182	0.008
1595325333.96118	228.927	0.003	0.008	324.182	0.008
1595325333.97215	228.931	0.003	377421.590	324.182	0.008
1595325333.98284	228.923	0.003	377421.586	324.101	0.007
1595325334.02177	228.894	0.003	377421.582	324.262	0.007
1595325334.03186	228.917	0.003	0.015	324.182	0.007
1595325334.04277	228.954	0.003	377421.590	324.262	0.007
1595325334.08115	228.968	0.004	377421.564	324.343	0.007
1595325334.08282	228.980	0.003	377421.593	324.343	0.007
1595325334.11974	228.975	0.003	0.000	324.182	0.008
1595325334.15917	229.006	0.003	377421.591	324.343	0.007
1595325334.15975	228.977	0.004	377421.591	324.343	0.007
1595325334.17216	228.946	0.003	377421.563	324.262	0.008
1595325334.21178	228.964	0.003	0.032	324.262	0.007
1595325334.21385	228.959	0.003	377421.577	324.504	0.007
1595325334.23182	228.966	0.003	377421.590	324.182	0.007
1595325334.24286	228.989	0.003	377421.582	324.262	0.009
1595325334.28017	229.008	0.003	377421.579	324.182	0.007
1595325334.29280	228.996	0.004	377421.589	324.182	0.009
1595325334.30381	228.975	0.003	377421.588	324.262	0.008
1595325334.34217	228.977	0.004	377421.580	324.262	0.008
1595325334.34415	229.008	0.003	377421.578	324.262	0.008
1595325334.36491	229.007	0.004	377421.580	324.182	0.008
1595325334.40317	229.008	0.003	377421.590	324.182	0.008
1595325334.40481	228.996	0.003	377421.588	324.182	0.008
1595325334.44180	229.034	0.003	377421.584	324.262	0.008
1595325334.44386	229.010	0.003	377421.579	324.262	0.008
1595325334.48117	228.960	0.003	0.005	324.182	0.007
1595325334.48181	228.960	0.003	377421.580	324.182	0.008
1595325334.52213	228.946	0.003	377421.583	324.101	0.008
1595325334.52375	228.926	0.003	0.006	324.101	0.007
1595325334.56217	228.920	0.003	377421.588	324.101	0.008
1595325334.56983	228.887	0.003	377421.580	324.101	0.008
1595325334.60718	228.923	0.003	377421.572	324.101	0.007
1595325334.60883	228.893	0.003	377421.584	324.101	0.007
1595325334.64577	228.919	0.003	377421.575	324.101	0.008
1595325334.64679	228.915	0.004	377421.575	324.101	0.008
1595325334.67116	228.913	0.003	377421.572	324.182	0.007
1595325334.70919	228.912	0.003	377421.565	324.021	0.008
1595325334.70982	228.901	0.003	377421.586	324.182	0.007
1595325334.72179	228.915	0.003	377421.563	324.101	0.007
1595325334.75991	228.927	0.003	377421.579	324.021	0.007
1595325334.76076	228.925	0.003	377421.578	324.182	0.008
1595325334.80120	228.912	0.003	377421.575	324.182	0.007
1595325334.84196	228.912	0.003	377421.577	324.101	0.008
1595325334.84477	228.929	0.003	377421.583	324.101	0.007
1595325334.84584	228.933	0.003	0.020	324.182	0.008
1595325334.88389	228.968	0.004	377421.586	324.182	0.008
1595325334.88974	228.981	0.004	0.010	324.262	0.008
1595325334.92722	228.959	0.003	0.005	324.021	0.008
1595325334.92883	228.964	0.003	377421.590	324.021	0.008
1595325334.96622	228.987	0.004	0.001	324.182	0.007
1595325334.96880	228.954	0.003	377421.569	324.182	0.008
1595325335.00625	228.961	0.003	377421.576	324.101	0.008
1595325335.00685	229.009	0.003	377421.566	324.101	0.007
1595325335.02122	229.009	0.003	377421.591	324.021	0.007
1595325335.06923	229.023	0.003	377421.574	324.101	0.008
1595325335.06984	228.988	0.003	0.018	324.101	0.008
1595325335.08078	229.056	0.003	0.004	324.101	0.007
1595325335.10220	229.032	0.003	377421.589	324.101	0.008
1595325335.13985	229.016	0.003	377421.590	324.101	0.008
1595325335.14298	229.046	0.004	377421.593	324.262	0.008
1595325335.18121	229.102	0.003	377421.591	324.343	0.008
1595325335.19218	229.100	0.003	377421.581	324.343	0.007
1595325335.20117	229.078	0.003	377421.591	324.504	0.008
1595325335.23921	229.028	0.003	377421.586	324.262	0.007
1595325335.23985	229.063	0.004	377421.591	324.262	0.008
1595325335.27924	229.079	0.003	377421.584	324.343	0.007
1595325335.32721	229.093	0.004	0.014	324.504	0.007
