Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.50ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 29.11ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 18.61ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 18.66ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 25.71ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 30.67ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.68ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.65ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 25.66ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 21.66ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 14.62ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 20.61ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 28.62ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 18.62ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 22.63ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 24.62ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 13.63ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 21.64ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 17.61ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 32.62ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 17.60ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 21.67ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 24.62ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 32.62ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 20.62ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 21.63ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 15.62ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 20.62ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 17.63ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 17.50ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 30.80ms
32 sent, 32 received, 0% loss
