Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 12.51ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 24.23ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 9.68ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 16.65ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 31.88ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 16.65ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 18.68ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 19.67ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 26.66ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 21.86ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 14.66ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 32.38ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 24.11ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 29.61ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 9.65ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 10.62ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 9.40ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 20.87ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 12.64ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 31.42ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 18.86ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 28.63ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 27.91ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 11.69ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 20.59ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 14.99ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 31.68ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 18.66ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 9.62ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 20.90ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 10.61ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 29.61ms
32 sent, 32 received, 0% loss
