Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 18.55ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 33.91ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 10.98ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 10.62ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 26.00ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 24.91ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 17.65ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 33.70ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 27.99ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 19.28ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 23.93ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 18.99ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 30.92ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 29.46ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 21.86ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 22.63ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 18.74ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 32.46ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 23.08ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 11.90ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 21.89ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 17.64ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 22.65ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 24.83ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 23.62ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 29.91ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 17.78ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 28.19ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 24.96ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.50ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 35.69ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 19.88ms
32 sent, 32 received, 0% loss
