Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.69ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 33.24ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 33.45ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 31.09ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 30.66ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 23.64ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 30.67ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 11.65ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 25.67ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 24.42ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 20.09ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 55.72ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 29.89ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 20.90ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 22.60ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 17.67ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 26.89ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 10.69ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 20.60ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 22.75ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 18.05ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 48.65ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 31.64ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 24.53ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 32.02ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 19.62ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 32.63ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 18.11ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 21.46ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 28.09ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 22.85ms
32 sent, 32 received, 0% loss
