# timestamp	V	A	W	V	A
1604917534.46096	1283.096	0.194	95.113	325.389	0.182
1604917534.46292	230.327	0.035	3.078	324.986	0.174
1604917534.49592	230.302	0.035	3.064	324.986	0.174
1604917534.53093	230.313	0.035	3.055	324.986	0.175
1604917534.53192	230.321	0.035	3.065	324.986	0.176
1604917534.56293	230.303	0.035	3.076	325.067	0.181
1604917534.56591	230.285	0.035	3.058	324.986	0.179
1604917534.59693	230.336	0.035	3.065	324.986	0.176
1604917534.62792	230.384	0.035	3.098	325.067	0.181
1604917534.63591	230.367	0.035	3.097	325.147	0.178
1604917534.64191	230.346	0.035	3.054	325.147	0.178
1604917534.67491	230.315	0.035	3.057	325.067	0.183
1604917534.67591	230.318	0.035	3.074	324.986	0.178
1604917534.70692	230.324	0.035	3.077	325.067	0.181
1604917534.73792	230.351	0.035	3.115	324.986	0.176
1604917534.73890	230.344	0.035	3.065	325.147	0.180
1604917534.77092	230.360	0.035	3.066	325.147	0.177
1604917534.80290	230.357	0.035	3.057	325.147	0.175
1604917534.80390	230.366	0.035	3.033	324.906	0.180
1604917534.83690	230.344	0.035	3.088	324.986	0.176
1604917534.84290	230.390	0.035	3.106	325.067	0.179
1604917534.87491	230.383	0.035	3.110	324.906	0.181
1604917534.90691	230.393	0.035	3.105	324.906	0.179
1604917534.90790	230.364	0.035	3.116	325.067	0.178
1604917534.93991	230.308	0.035	3.062	324.986	0.178
1604917534.94089	230.293	0.035	3.061	324.986	0.175
1604917534.97590	230.271	0.035	3.043	324.986	0.179
1604917535.00789	230.257	0.035	3.035	324.986	0.174
1604917535.00889	230.269	0.035	3.063	324.906	0.168
1604917535.04089	230.195	0.035	3.045	324.986	0.181
1604917535.04189	230.165	0.035	3.079	324.986	0.175
1604917535.07289	230.106	0.035	3.073	324.906	0.181
1604917535.07388	230.148	0.035	3.074	324.825	0.178
1604917535.10589	230.207	0.035	3.073	324.745	0.181
1604917535.13689	230.196	0.035	3.125	324.986	0.178
1604917535.13788	230.213	0.035	3.023	324.825	0.179
1604917535.17088	230.163	0.035	3.067	324.906	0.178
1604917535.20288	230.199	0.035	3.031	324.745	0.180
1604917535.20488	230.221	0.035	3.060	324.906	0.178
1604917535.23689	230.271	0.035	3.099	324.906	0.175
1604917535.23788	230.293	0.035	3.056	324.986	0.176
1604917535.27087	230.234	0.035	3.038	324.986	0.176
1604917535.27687	230.294	0.035	3.079	325.067	0.173
1604917535.30887	230.296	0.035	3.087	324.906	0.177
1604917535.34187	230.237	0.035	3.072	325.067	0.175
1604917535.34287	230.301	0.035	3.093	324.986	0.173
1604917535.37488	230.255	0.035	3.020	325.147	0.179
1604917535.37587	230.344	0.035	3.085	324.986	0.176
1604917535.43187	230.358	0.035	3.066	325.147	0.177
1604917535.43486	230.314	0.035	3.041	324.825	0.176
1604917535.43586	230.259	0.035	3.008	325.067	0.179
1604917535.46787	230.196	0.035	3.005	324.825	0.183
1604917535.50086	230.229	0.035	3.068	324.745	0.177
1604917535.50186	230.257	0.035	3.088	324.745	0.173
1604917535.53288	230.255	0.035	3.091	324.825	0.181
1604917535.53386	230.279	0.035	3.075	324.986	0.180
1604917535.56588	230.250	0.035	3.071	324.906	0.176
1604917535.59687	230.213	0.035	3.076	324.906	0.178
1604917535.59786	230.217	0.035	3.061	324.986	0.179
1604917535.63086	230.225	0.035	3.087	324.906	0.180
1604917535.66187	230.207	0.035	3.076	324.825	0.181
1604917535.66286	230.080	0.035	3.015	324.825	0.176
1604917535.69487	230.031	0.035	3.016	324.665	0.180
1604917535.69585	230.081	0.035	3.064	324.504	0.178
1604917535.72687	230.096	0.035	3.076	324.504	0.182
1604917535.75786	230.050	0.035	3.033	324.504	0.177
1604917535.75885	230.065	0.035	3.120	324.584	0.177
1604917535.79185	230.014	0.035	3.090	324.665	0.178
1604917535.82486	229.983	0.035	3.110	324.504	0.178
1604917535.82585	230.042	0.035	3.130	324.745	0.178
1604917535.85686	230.032	0.035	3.067	324.665	0.178
1604917535.85884	230.008	0.035	3.104	324.745	0.174
1604917535.89285	230.052	0.035	3.118	324.584	0.175
1604917535.92584	230.138	0.035	3.142	324.584	0.178
1604917535.92684	230.181	0.035	3.089	324.665	0.176
1604917535.95784	230.163	0.035	3.097	324.745	0.175
1604917535.99084	230.098	0.035	3.043	324.745	0.177
1604917535.99184	230.135	0.035	3.055	324.665	0.176
1604917536.02484	230.199	0.035	3.090	324.745	0.180
1604917536.02583	230.215	0.035	3.056	324.665	0.178
1604917536.05685	230.242	0.035	3.063	324.745	0.177
1604917536.08984	230.153	0.035	3.081	324.745	0.182
1604917536.09083	230.137	0.035	3.047	324.504	0.179
1604917536.12684	230.151	0.035	3.055	324.584	0.178
1604917536.12883	230.158	0.035	3.047	324.584	0.173
1604917536.16084	230.160	0.035	3.014	324.665	0.178
1604917536.16282	230.179	0.035	3.077	324.665	0.176
1604917536.19483	230.109	0.035	3.056	324.665	0.174
1604917536.19583	230.112	0.035	3.080	324.584	0.177
1604917536.22782	230.060	0.035	3.003	324.584	0.176
1604917536.25983	230.044	0.035	3.052	324.665	0.178
1604917536.26682	230.098	0.035	3.078	324.584	0.177
1604917536.29783	230.115	0.035	3.057	324.504	0.176
1604917536.29882	230.123	0.035	3.083	324.665	0.177
1604917536.33183	230.142	0.035	3.088	324.745	0.177
1604917536.33782	230.165	0.035	3.071	324.745	0.178
1604917536.36883	230.199	0.035	3.099	324.665	0.179
1604917536.40683	230.150	0.035	3.044	324.665	0.176
1604917536.40782	230.110	0.035	3.033	324.584	0.175
1604917536.44081	230.134	0.035	3.075	324.504	0.177
1604917536.44782	230.112	0.035	3.033	324.745	0.179
1604917536.47983	230.178	0.035	3.106	324.665	0.173
1604917536.48681	230.179	0.035	3.103	324.825	0.176
1604917536.51782	230.180	0.035	3.062	324.745	0.182
1604917536.51881	230.127	0.036	3.111	324.745	0.185
1604917536.55181	230.170	0.035	3.135	324.825	0.180
1604917536.55681	230.152	0.035	3.055	324.745	0.179
1604917536.58881	230.173	0.035	3.048	324.665	0.181
1604917536.62181	230.218	0.035	3.108	324.745	0.179
1604917536.62280	230.229	0.035	3.053	324.825	0.181
1604917536.65581	230.234	0.035	3.060	324.825	0.178
1604917536.65680	230.255	0.035	3.067	324.906	0.181
1604917536.68781	230.205	0.035	3.053	324.825	0.179
1604917536.72080	230.266	0.035	3.069	324.825	0.183
1604917536.72180	230.203	0.035	3.053	324.745	0.178
1604917536.75680	230.186	0.035	3.053	324.906	0.185
1604917536.79480	230.127	0.035	3.089	324.745	0.179
