# timestamp	V	A	W	V	A
1618953994.06276	863.615	0.086	33.920	316.938	0.103
1618953994.06444	231.036	0.023	2.420	316.938	0.091
1618953994.07554	231.045	0.023	2.414	316.858	0.090
1618953994.11457	231.048	0.023	2.394	316.938	0.090
1618953994.12541	230.991	0.023	2.413	316.938	0.088
1618953994.13476	230.991	0.022	2.330	316.858	0.086
1618953994.17276	230.926	0.023	2.377	316.697	0.088
1618953994.17963	231.047	0.023	2.402	316.858	0.091
1618953994.21677	231.053	0.023	2.398	316.858	0.091
1618953994.21735	231.112	0.023	2.415	316.777	0.087
1618953994.25578	231.093	0.023	2.405	316.858	0.088
1618953994.26276	231.046	0.023	2.350	316.858	0.091
1618953994.27240	230.918	0.022	2.383	316.858	0.088
1618953994.31176	230.916	0.023	2.377	316.697	0.090
1618953994.32363	230.868	0.023	2.358	316.777	0.090
1618953994.33442	230.860	0.022	2.355	316.616	0.086
1618953994.37164	230.855	0.023	2.416	316.616	0.092
1618953994.38980	230.924	0.023	2.388	316.858	0.092
1618953994.39224	230.899	0.023	2.404	316.616	0.088
1618953994.43157	230.912	0.022	2.345	316.697	0.090
1618953994.44258	230.846	0.023	2.424	316.858	0.091
1618953994.45255	230.886	0.022	2.355	316.616	0.090
1618953994.49182	230.825	0.023	2.412	316.616	0.090
1618953994.49244	230.893	0.023	2.442	316.697	0.091
1618953994.53277	230.885	0.022	2.346	316.536	0.091
1618953994.54040	230.931	0.023	2.408	316.697	0.090
1618953994.57965	231.064	0.023	2.404	316.697	0.088
1618953994.59458	230.942	0.022	2.354	316.697	0.087
1618953994.63156	231.027	0.023	2.430	316.858	0.091
1618953994.64260	231.137	0.023	2.406	316.858	0.091
1618953994.65245	231.143	0.023	2.417	316.858	0.090
1618953994.69085	231.141	0.023	2.404	317.019	0.091
1618953994.70240	230.940	0.022	2.352	316.697	0.088
1618953994.71452	230.916	0.023	2.393	316.697	0.091
1618953994.75277	231.078	0.023	2.417	316.858	0.088
1618953994.76477	231.055	0.023	2.387	316.858	0.088
1618953994.77479	231.084	0.023	2.412	316.858	0.088
1618953994.81247	231.020	0.023	2.367	316.777	0.091
1618953994.81435	231.029	0.023	2.423	316.938	0.090
1618953994.85159	231.171	0.023	2.452	317.019	0.090
1618953994.85943	231.189	0.023	2.405	317.019	0.093
1618953994.89679	231.178	0.023	2.390	316.938	0.088
1618953994.89838	231.183	0.023	2.403	316.938	0.091
1618953994.93682	231.182	0.023	2.415	316.938	0.091
1618953994.93740	231.192	0.023	2.385	317.019	0.092
1618953994.96264	231.118	0.023	2.376	316.858	0.088
1618953995.00080	231.157	0.023	2.390	316.938	0.090
1618953995.00140	231.183	0.023	2.420	317.180	0.090
1618953995.01480	231.267	0.023	2.504	317.260	0.092
1618953995.05180	231.099	0.025	2.751	317.019	0.098
1618953995.06279	231.111	0.023	2.443	316.938	0.094
1618953995.07443	231.104	0.023	2.397	316.938	0.088
1618953995.11181	231.094	0.023	2.363	316.938	0.088
1618953995.12279	231.087	0.023	2.405	317.019	0.090
1618953995.13440	231.078	0.022	2.362	317.180	0.088
1618953995.17154	231.093	0.023	2.427	316.938	0.091
1618953995.18279	231.136	0.023	2.413	316.938	0.090
1618953995.19479	231.083	0.023	2.385	316.858	0.087
1618953995.23278	231.099	0.023	2.388	317.019	0.090
1618953995.24440	231.097	0.023	2.421	317.019	0.090
1618953995.25478	231.134	0.023	2.381	317.019	0.088
1618953995.29278	231.125	0.023	2.361	316.858	0.088
1618953995.29442	231.025	0.023	2.376	317.019	0.092
1618953995.33479	230.978	0.023	2.387	316.858	0.092
1618953995.37585	231.113	0.023	2.392	316.777	0.090
1618953995.38438	231.153	0.023	2.386	316.938	0.088
