# timestamp	V	A	W	V	A
1595490589.75898	1148.848	0.190	74.640	325.469	0.221
1595490589.78006	229.786	0.038	3.016	325.389	0.216
1595490589.79096	229.807	0.038	3.024	325.228	0.213
1595490589.82897	229.815	0.038	3.030	325.308	0.218
1595490589.83060	229.831	0.038	2.992	325.308	0.214
1595490589.86897	229.846	0.038	3.070	325.389	0.224
1595490589.86962	229.825	0.037	2.976	325.308	0.214
1595490589.90699	229.844	0.038	3.044	325.389	0.213
1595490589.91462	229.809	0.038	2.950	325.308	0.218
1595490589.95296	229.813	0.038	3.011	325.147	0.218
1595490589.95463	229.764	0.038	2.914	325.308	0.215
1595490590.00401	229.763	0.038	2.974	325.228	0.213
1595490590.00859	229.796	0.038	2.978	325.147	0.218
1595490590.00965	229.800	0.038	3.030	325.308	0.219
1595490590.04877	229.782	0.038	2.906	325.308	0.218
1595490590.05562	229.802	0.038	2.997	325.308	0.214
1595490590.06862	229.788	0.038	3.016	325.228	0.213
1595490590.10697	229.803	0.038	2.991	325.389	0.211
1595490590.10818	229.819	0.038	3.014	325.389	0.218
1595490590.14696	229.789	0.038	2.991	325.389	0.217
1595490590.14863	229.784	0.038	2.994	325.469	0.221
1595490590.18597	229.778	0.038	2.971	325.469	0.216
1595490590.18662	229.810	0.038	2.994	325.469	0.222
1595490590.22469	229.841	0.038	3.003	325.630	0.218
1595490590.22556	229.848	0.038	3.011	325.550	0.216
1595490590.26704	229.790	0.038	2.998	325.308	0.214
1595490590.26864	229.814	0.038	2.986	325.389	0.213
1595490590.31299	229.805	0.038	2.989	325.389	0.215
1595490590.35204	229.772	0.038	2.974	325.469	0.215
1595490590.36003	229.807	0.038	2.988	325.389	0.213
1595490590.37064	229.798	0.038	2.983	325.389	0.221
1595490590.40899	229.849	0.038	3.003	325.308	0.217
1595490590.40962	229.835	0.038	3.048	325.469	0.218
1595490590.42976	229.833	0.038	3.030	325.389	0.212
1595490590.46806	229.815	0.038	2.983	325.389	0.217
1595490590.47798	229.790	0.038	3.010	325.308	0.215
1595490590.48863	229.831	0.038	3.030	325.550	0.218
1595490590.52700	229.826	0.038	3.019	325.389	0.215
1595490590.52866	229.806	0.038	2.980	325.308	0.214
1595490590.56602	229.789	0.038	2.980	325.308	0.211
1595490590.61102	229.771	0.038	3.001	325.389	0.213
1595490590.61165	229.799	0.038	3.034	325.469	0.221
1595490590.61761	229.824	0.038	2.989	325.469	0.215
1595490590.64605	229.822	0.038	2.974	325.469	0.219
1595490590.66202	229.806	0.038	2.983	325.469	0.214
1595490590.68302	229.795	0.038	2.958	325.308	0.217
1595490590.68965	229.849	0.038	2.982	325.550	0.222
1595490590.72701	229.836	0.038	2.946	325.469	0.213
1595490590.73565	229.843	0.038	2.981	325.469	0.217
1595490590.74900	229.822	0.038	2.957	325.389	0.216
1595490590.78804	229.818	0.038	2.912	325.469	0.216
1595490590.81000	229.867	0.038	3.031	325.630	0.223
1595490590.84805	229.859	0.038	2.994	325.389	0.219
1595490590.85066	229.833	0.038	2.976	325.469	0.213
1595490590.88904	229.818	0.038	2.941	325.389	0.217
1595490590.91067	229.841	0.038	2.969	325.469	0.218
1595490590.94875	229.816	0.038	3.014	325.469	0.216
1595490590.95058	229.784	0.038	2.987	325.389	0.214
1595490590.97001	229.773	0.038	3.025	325.469	0.215
1595490591.00903	229.806	0.038	2.980	325.469	0.216
