Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.50ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 9.98ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 23.61ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 20.61ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 17.65ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 14.73ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 21.82ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 19.62ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 25.66ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 32.64ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 26.69ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 19.89ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 18.57ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 24.69ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 17.67ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 10.61ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 20.66ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 25.65ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 23.83ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 16.66ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 30.46ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 27.65ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 22.83ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 10.67ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 18.59ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 15.66ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 28.66ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 32.38ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 20.14ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 17.60ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 28.63ms
32 sent, 32 received, 0% loss
