1618927003.567213157,1618927095.315376672,0x0000000078DE7FED,0x000000002F65430A,0x1660A8EBEFAD0642,0x1660A8EBEFAD0642,0x0000000000000000,1000000000,91.747990122,0.993041
1618927003.567213001,1618927094.543147663,0x0000000078DE7FED,0x000000002F65430A,0x1660A8EBEFAD0642,0x1660A8EBEFAD0642,0x0000000000000000,1000000000,90.975763716,0.995551
1618927003.567267376,1618927094.302276144,0x0000000078DE7FED,0x000000002F65430A,0x1660A8EBEFAD0642,0x1660A8EBEFAD0642,0x0000000000000000,1000000000,90.734839393,0.993508
1618927003.567372428,1618927094.243339922,0x0000000078DE7FED,0x000000002F65430A,0x1660A8EBEFAD0642,0x1660A8EBEFAD0642,0x0000000000000000,1000000000,90.675797778,0.994340
