# timestamp	V	A	W	V	A
1618927233.70033	730.015	0.052	16.045	317.582	0.082
1618927233.70226	230.381	0.016	1.617	316.697	0.069
1618927233.71289	230.432	0.016	1.593	316.777	0.066
1618927233.72245	230.429	0.016	1.597	317.099	0.068
1618927233.78268	230.957	0.016	1.616	317.260	0.069
1618927233.78360	230.780	0.016	1.607	317.341	0.067
1618927233.78534	230.825	0.019	1.918	317.341	0.076
1618927233.82278	230.944	0.018	1.778	317.502	0.074
1618927233.82346	230.912	0.016	1.582	317.421	0.069
1618927233.86251	230.981	0.016	1.566	317.421	0.069
1618927233.86336	230.945	0.016	1.584	317.743	0.064
1618927233.90255	230.874	0.016	1.542	317.421	0.068
1618927233.90338	230.889	0.016	1.578	317.502	0.070
1618927233.94187	230.880	0.016	1.589	317.502	0.067
1618927233.96186	230.896	0.016	1.592	317.502	0.069
1618927233.99881	231.037	0.017	1.700	317.663	0.071
1618927234.00046	230.995	0.017	1.599	317.743	0.069
1618927234.03781	230.951	0.016	1.550	317.582	0.069
1618927234.08656	230.944	0.016	1.615	317.663	0.068
1618927234.08734	230.897	0.016	1.562	317.582	0.067
1618927234.08825	230.779	0.016	1.547	317.663	0.067
1618927234.12685	230.973	0.016	1.578	317.663	0.068
1618927234.13182	230.934	0.016	1.557	317.341	0.067
1618927234.14386	230.949	0.016	1.591	317.582	0.068
1618927234.19785	231.023	0.016	1.537	317.743	0.066
1618927234.20047	230.947	0.016	1.600	317.582	0.069
1618927234.21182	231.008	0.016	1.534	317.663	0.067
1618927234.25081	230.744	0.016	1.501	317.502	0.063
1618927234.25146	230.721	0.016	1.542	317.421	0.066
1618927234.27285	230.970	0.016	1.580	317.582	0.069
1618927234.28346	230.943	0.016	1.546	317.421	0.064
1618927234.32188	230.907	0.016	1.569	317.421	0.067
1618927234.32247	230.693	0.016	1.490	317.180	0.066
1618927234.36084	230.631	0.016	1.575	317.099	0.068
1618927234.37187	230.723	0.016	1.560	317.260	0.067
1618927234.39281	230.717	0.016	1.576	317.180	0.069
1618927234.40283	230.881	0.016	1.585	317.341	0.069
1618927234.44284	230.824	0.016	1.550	317.341	0.067
1618927234.44585	230.825	0.016	1.556	317.421	0.068
1618927234.48255	230.800	0.016	1.560	317.421	0.066
1618927234.48334	230.868	0.016	1.596	317.582	0.068
1618927234.52192	230.848	0.016	1.562	317.502	0.067
1618927234.56186	230.819	0.016	1.519	317.341	0.063
1618927234.56749	230.802	0.016	1.569	317.582	0.068
1618927234.60687	230.735	0.016	1.545	317.341	0.066
1618927234.60749	230.758	0.016	1.521	317.341	0.064
1618927234.62283	230.748	0.016	1.574	317.260	0.069
1618927234.66082	230.811	0.016	1.591	317.502	0.067
1618927234.66149	230.658	0.015	1.468	317.180	0.066
1618927234.69840	230.554	0.016	1.534	317.019	0.067
1618927234.71130	230.659	0.016	1.589	317.180	0.067
1618927234.74874	230.562	0.016	1.550	317.019	0.067
1618927234.75147	230.604	0.016	1.549	317.099	0.068
1618927234.78885	230.502	0.016	1.532	317.019	0.063
1618927234.79048	230.548	0.016	1.581	317.099	0.064
1618927234.82890	230.657	0.018	1.785	317.180	0.082
1618927234.83048	230.721	0.019	1.872	317.099	0.074
1618927234.84146	230.683	0.016	1.605	317.099	0.071
1618927234.88057	230.749	0.016	1.596	317.180	0.068
1618927234.88136	230.692	0.016	1.550	317.099	0.066
1618927234.91889	230.699	0.016	1.558	317.099	0.064
1618927234.92050	230.737	0.016	1.538	316.938	0.067
1618927234.95891	230.793	0.016	1.556	317.099	0.068
1618927234.97084	230.746	0.016	1.577	317.180	0.067
1618927234.98285	230.805	0.016	1.589	317.341	0.068
1618927235.02190	230.635	0.016	1.539	317.180	0.066
1618927235.03257	230.757	0.016	1.581	317.341	0.066
1618927235.04285	230.726	0.016	1.520	317.099	0.066
1618927235.08063	230.720	0.016	1.550	317.260	0.069
1618927235.08141	230.698	0.016	1.574	317.099	0.069
1618927235.12288	230.756	0.016	1.564	317.019	0.070
1618927235.13250	230.563	0.016	1.523	316.858	0.066
1618927235.14286	230.637	0.016	1.566	317.180	0.066
