Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.50ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 33.26ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 41.67ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 43.66ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 30.67ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 10.69ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 10.64ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 44.90ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 31.63ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 18.38ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 15.91ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 21.30ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 11.86ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 34.74ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 22.69ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 26.91ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 16.67ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 37.61ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 10.93ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 19.93ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 32.45ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 21.77ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 29.79ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 19.67ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 19.90ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 26.63ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 28.65ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 25.66ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 21.67ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 31.64ms
32 sent, 32 received, 0% loss
