Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 10.53ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 20.99ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 18.84ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 13.65ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 25.66ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 27.62ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 21.66ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.90ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 30.66ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 18.63ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 23.67ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 34.49ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 18.83ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 20.72ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 28.67ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 20.66ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 17.65ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 30.93ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 25.39ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 24.62ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 18.61ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 30.62ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 24.61ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 25.46ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 27.78ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 21.63ms
32 sent, 32 received, 0% loss
