Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 12.46ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 10.96ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 22.66ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 10.62ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 18.62ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 11.66ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 30.67ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.36ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 29.91ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 19.65ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 10.66ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 21.69ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 21.65ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 20.65ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 10.68ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 22.66ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 18.65ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 30.67ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 20.66ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 20.69ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 25.62ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 27.44ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 18.86ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 23.61ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 22.96ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 29.65ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 25.63ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 20.62ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 19.73ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 29.68ms
32 sent, 32 received, 0% loss
