Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.55ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 22.88ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 34.04ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 14.87ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 31.67ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 19.87ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 22.34ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 24.91ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 25.00ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 18.84ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 27.01ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 28.65ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 30.44ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 19.76ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 16.22ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 32.47ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 24.94ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 30.92ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 32.88ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 24.59ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 16.61ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 20.85ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 29.99ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 18.64ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 34.13ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 17.63ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 34.66ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 10.65ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 25.59ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 29.38ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 19.98ms
32 sent, 32 received, 0% loss
