Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.56ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 21.92ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 26.66ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 25.43ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 15.06ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 21.64ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 18.40ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 18.08ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 18.65ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 29.88ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 33.64ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 18.73ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 23.65ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 11.86ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 19.62ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 9.67ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 20.53ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 19.00ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 29.64ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 18.40ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 15.87ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 20.62ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 29.62ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 25.65ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 23.62ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 11.68ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 19.57ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 19.65ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 26.65ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 20.64ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 10.66ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 19.66ms
32 sent, 32 received, 0% loss
