Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 15.40ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 25.16ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 24.46ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 31.87ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 17.63ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 21.68ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.76ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 29.34ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 28.18ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 20.69ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 24.60ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 19.63ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 29.66ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 28.65ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 22.63ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 27.41ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 20.04ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 39.92ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 11.63ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 22.61ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 25.68ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 18.88ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 44.44ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 9.83ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 25.85ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 29.09ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 18.45ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 12.62ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 24.83ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 19.61ms
32 sent, 32 received, 0% loss
