Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 10.53ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 10.75ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 32.85ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 9.42ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 25.12ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 20.36ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 30.23ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 23.79ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 33.92ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 20.11ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 10.24ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 33.88ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 25.61ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 24.61ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 24.42ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 11.85ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.40ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 18.86ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 23.92ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 24.92ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 14.58ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 18.65ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 18.68ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 20.66ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 24.65ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 23.67ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 27.66ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 22.64ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 10.87ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 18.67ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 24.70ms
32 sent, 32 received, 0% loss
