# timestamp	V	A	W	V	A
1595507891.17475	1075.559	0.167	66.778	325.147	0.203
1595507891.19550	229.621	0.036	3.030	325.228	0.195
1595507891.20677	229.628	0.036	3.055	325.308	0.201
1595507891.25169	229.587	0.036	3.043	325.228	0.201
1595507891.26428	229.553	0.036	3.052	325.308	0.195
1595507891.30374	229.581	0.036	3.039	325.308	0.195
1595507891.34163	229.533	0.036	3.039	325.147	0.197
1595507891.34974	229.576	0.036	3.062	325.147	0.195
1595507891.38678	229.560	0.036	3.045	325.067	0.194
1595507891.40069	229.557	0.035	3.031	325.067	0.188
1595507891.43932	229.578	0.036	3.074	325.308	0.193
1595507891.44029	229.545	0.036	3.046	325.067	0.198
1595507891.44123	229.485	0.036	3.060	325.067	0.193
1595507891.47975	229.419	0.035	2.988	324.986	0.189
1595507891.48032	229.421	0.036	3.066	324.986	0.194
1595507891.51880	229.470	0.036	3.029	324.906	0.202
1595507891.52337	229.484	0.036	3.028	325.147	0.197
1595507891.56170	229.463	0.036	3.066	324.986	0.193
1595507891.56332	229.391	0.036	3.060	324.906	0.198
1595507891.60076	229.423	0.035	3.054	324.906	0.193
1595507891.60132	229.458	0.036	3.030	324.986	0.188
1595507891.63975	229.411	0.036	3.057	324.906	0.193
1595507891.64637	229.483	0.036	3.058	325.067	0.202
1595507891.68570	229.484	0.036	3.046	325.067	0.198
1595507891.69552	229.499	0.035	3.017	324.986	0.190
1595507891.73881	229.465	0.036	3.058	325.067	0.197
1595507891.74130	229.490	0.036	3.053	325.228	0.199
1595507891.78068	229.481	0.036	3.045	324.986	0.201
1595507891.78125	229.488	0.036	3.098	325.147	0.200
1595507891.82074	229.486	0.036	3.058	325.067	0.199
1595507891.83432	229.494	0.036	3.034	325.067	0.201
1595507891.84476	229.506	0.036	3.030	325.308	0.195
1595507891.88281	229.495	0.036	2.996	325.147	0.198
1595507891.89576	229.489	0.036	3.010	325.067	0.197
1595507891.90536	229.393	0.035	2.977	324.986	0.193
1595507891.95271	229.383	0.036	3.027	324.825	0.191
1595507891.99033	229.409	0.036	3.068	325.147	0.199
1595507891.99126	229.408	0.036	3.019	324.986	0.201
1595507892.03070	229.377	0.035	3.008	324.906	0.199
1595507892.03428	229.356	0.035	3.005	324.825	0.191
1595507892.08164	229.352	0.035	2.987	325.067	0.194
1595507892.08332	229.346	0.036	2.995	324.745	0.197
1595507892.08423	229.322	0.036	3.020	324.825	0.199
1595507892.10467	229.323	0.036	3.037	324.906	0.193
1595507892.14173	229.363	0.035	3.023	324.745	0.189
1595507892.15666	229.352	0.036	3.069	324.906	0.194
1595507892.16532	229.355	0.036	3.035	324.825	0.193
1595507892.20464	229.370	0.036	3.069	324.986	0.200
1595507892.21470	229.412	0.036	3.072	324.906	0.198
1595507892.22466	229.370	0.036	3.063	325.067	0.201
1595507892.26270	229.329	0.036	3.038	324.825	0.198
1595507892.26431	229.301	0.036	3.043	324.906	0.191
1595507892.30128	229.294	0.036	3.037	324.825	0.199
1595507892.31338	229.252	0.036	3.006	324.906	0.200
1595507892.35069	229.287	0.036	3.063	324.906	0.199
1595507892.35131	229.283	0.035	3.006	324.986	0.191
1595507892.40167	229.288	0.036	3.084	324.906	0.199
1595507892.40332	229.350	0.036	3.043	324.906	0.193
1595507892.40425	229.378	0.036	3.048	324.906	0.199
1595507892.44168	229.340	0.035	3.019	324.906	0.200
1595507892.44332	229.374	0.036	3.028	324.825	0.197
1595507892.48271	229.354	0.035	3.025	324.906	0.191
1595507892.48432	229.348	0.035	3.021	324.745	0.192
1595507892.52369	229.316	0.036	3.029	324.825	0.195
1595507892.52566	229.368	0.036	3.023	324.825	0.198
1595507892.56333	229.341	0.036	3.014	324.825	0.191
1595507892.56425	229.350	0.036	3.049	324.986	0.199
1595507892.60172	229.370	0.035	3.000	324.825	0.194
1595507892.61370	229.402	0.036	3.065	324.986	0.199
1595507892.65072	229.414	0.036	3.032	324.986	0.204
1595507892.65131	229.433	0.036	3.082	325.228	0.201
1595507892.69072	229.442	0.036	3.052	325.147	0.195
1595507892.69432	229.416	0.036	3.053	324.986	0.192
1595507892.70427	229.387	0.035	3.028	324.986	0.190
1595507892.74272	229.348	0.036	3.037	324.986	0.198
1595507892.74433	229.303	0.036	3.015	324.986	0.203
1595507892.78131	229.283	0.036	3.026	324.825	0.202
1595507892.78836	229.298	0.036	3.016	324.986	0.199
1595507892.82840	229.276	0.036	3.010	324.906	0.198
1595507892.83027	229.249	0.036	3.030	324.906	0.194
1595507892.86918	229.269	0.036	3.080	324.906	0.200
1595507892.87014	229.315	0.036	3.059	324.906	0.199
1595507892.89314	229.284	0.036	3.023	324.986	0.198
1595507892.93015	229.356	0.036	3.078	324.906	0.197
1595507892.93114	229.354	0.036	3.042	324.986	0.193
1595507892.95315	229.401	0.036	3.086	324.986	0.192
1595507892.96415	229.429	0.036	3.072	325.067	0.199
1595507893.00115	229.420	0.036	3.062	324.986	0.195
1595507893.00314	229.417	0.036	3.056	325.147	0.194
1595507893.04015	229.393	0.036	3.031	324.986	0.193
1595507893.08416	229.368	0.036	3.075	324.986	0.192
1595507893.08515	229.323	0.035	2.985	324.906	0.195
1595507893.08615	229.284	0.036	3.068	324.906	0.197
1595507893.12638	229.287	0.036	3.061	324.906	0.197
1595507893.12833	229.261	0.036	3.002	324.825	0.194
1595507893.16569	229.311	0.036	3.066	324.825	0.192
1595507893.16633	229.287	0.036	3.025	324.906	0.198
1595507893.20432	229.294	0.036	3.019	324.906	0.199
1595507893.21337	229.248	0.036	3.005	324.906	0.198
1595507893.25172	229.239	0.036	3.025	324.906	0.194
1595507893.25336	229.272	0.036	3.021	324.906	0.200
1595507893.26329	229.252	0.036	3.047	324.986	0.195
1595507893.30071	229.220	0.036	3.009	324.986	0.193
1595507893.31332	229.210	0.036	3.045	324.906	0.201
1595507893.32340	229.275	0.036	3.043	324.825	0.197
1595507893.36070	229.292	0.036	3.045	324.986	0.199
1595507893.37270	229.302	0.036	3.009	324.906	0.195
1595507893.38336	229.342	0.036	3.036	324.986	0.198
1595507893.42032	229.368	0.036	3.027	324.906	0.197
1595507893.43241	229.386	0.036	3.022	324.906	0.198
1595507893.44340	229.376	0.036	3.029	324.986	0.192
1595507893.48169	229.395	0.035	3.027	324.825	0.190
1595507893.48336	229.430	0.036	3.055	324.906	0.193
1595507893.52070	229.405	0.035	2.991	325.067	0.195
1595507893.53733	229.349	0.036	3.009	324.825	0.200
1595507893.54643	229.350	0.036	3.043	325.067	0.202
1595507893.58874	229.363	0.036	3.041	324.906	0.197
1595507893.59537	229.373	0.036	3.013	324.986	0.191
1595507893.63475	229.332	0.036	3.061	324.906	0.200
1595507893.63933	229.365	0.036	3.026	325.067	0.202
1595507893.65041	229.401	0.036	3.066	324.986	0.200
1595507893.68873	229.411	0.036	3.051	325.067	0.192
1595507893.72870	229.350	0.036	3.060	324.986	0.195
1595507893.72935	229.403	0.036	2.990	325.067	0.201
1595507893.76679	229.413	0.036	3.038	324.986	0.198
1595507893.76934	229.445	0.036	3.012	324.906	0.200
1595507893.80771	229.459	0.036	3.064	325.147	0.200
1595507893.80937	229.460	0.035	2.969	325.228	0.193
1595507893.84632	229.443	0.036	3.009	325.067	0.195
1595507893.85232	229.385	0.036	3.000	325.067	0.202
1595507893.86373	229.449	0.036	3.037	325.067	0.194
1595507893.90037	229.446	0.035	3.020	325.147	0.192
1595507893.90135	229.448	0.036	3.023	324.986	0.197
1595507893.93936	229.449	0.036	3.046	325.147	0.192
1595507893.97877	229.457	0.036	3.019	324.986	0.197
1595507893.98137	229.288	0.036	3.019	324.825	0.193
1595507894.01935	229.345	0.035	3.045	324.825	0.191
1595507894.02041	229.327	0.036	3.047	324.986	0.194
1595507894.05880	229.346	0.036	3.038	324.906	0.201
1595507894.06873	229.360	0.036	3.022	324.906	0.197
1595507894.10539	229.333	0.036	3.038	324.825	0.200
1595507894.11272	229.216	0.035	2.969	324.906	0.192
1595507894.12439	229.161	0.036	2.984	324.745	0.195
1595507894.16174	229.240	0.036	3.013	324.665	0.193
