Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.45ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 33.91ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 22.51ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 23.73ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 25.65ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 27.65ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 21.64ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 25.65ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.65ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 25.66ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 19.64ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 29.64ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 25.50ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 30.60ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 19.67ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 17.27ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 31.94ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 27.56ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 30.66ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 18.24ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 26.72ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 22.79ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 37.66ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 11.54ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 26.66ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 22.64ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 26.50ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 50.90ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 31.54ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 20.65ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 10.30ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 20.89ms
32 sent, 32 received, 0% loss
