Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 12.95ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 19.75ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 27.90ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 24.65ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 27.65ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 21.63ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 25.68ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 24.65ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 25.67ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 24.81ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 24.59ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 25.52ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 24.67ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 30.73ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 10.67ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 18.64ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 17.45ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 25.75ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 23.64ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 10.60ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 19.69ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 19.64ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 25.64ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 9.65ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 13.64ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 26.55ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 24.54ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 34.53ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 17.34ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 15.63ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 31.57ms
32 sent, 32 received, 0% loss
