Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 13.96ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 34.96ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 11.84ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 23.72ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 24.31ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.14ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 31.44ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 25.90ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 22.65ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 24.61ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 19.62ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 29.66ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 32.64ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 19.90ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 11.68ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 32.62ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 25.41ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 34.85ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 19.88ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 32.66ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 19.47ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 20.12ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 13.61ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 32.65ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 10.64ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 18.65ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 19.69ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 12.88ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 19.61ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 17.42ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 20.14ms
32 sent, 32 received, 0% loss
