# timestamp	V	A	W	V	A
1595595347.71032	1456.251	0.232	123.185	326.757	0.207
1595595347.73063	230.184	0.037	3.043	326.435	0.199
1595595347.76728	230.177	0.037	3.061	326.596	0.197
1595595347.76829	230.236	0.037	3.136	326.435	0.203
1595595347.79263	230.212	0.037	3.044	326.435	0.199
1595595347.80126	230.188	0.037	3.062	326.596	0.200
1595595347.84560	230.216	0.037	3.023	326.435	0.203
1595595347.88329	230.287	0.037	3.174	326.516	0.202
1595595347.88527	230.220	0.036	3.101	326.516	0.195
1595595347.92227	230.194	0.037	3.116	326.435	0.200
1595595347.93663	230.210	0.037	3.138	326.435	0.201
1595595347.97564	230.225	0.037	3.101	326.596	0.199
1595595347.98728	230.158	0.037	3.109	326.355	0.202
1595595348.02566	230.248	0.037	3.192	326.516	0.204
1595595348.06462	230.255	0.037	3.124	326.596	0.205
1595595348.06627	230.260	0.037	3.108	326.596	0.202
1595595348.08863	230.252	0.037	3.070	326.838	0.205
1595595348.12763	230.228	0.037	3.051	326.596	0.198
1595595348.12828	230.174	0.036	3.036	326.435	0.199
1595595348.14865	230.199	0.037	3.087	326.516	0.202
1595595348.18627	230.198	0.037	3.088	326.516	0.198
1595595348.18728	230.178	0.037	3.087	326.435	0.203
1595595348.20930	230.164	0.037	3.100	326.596	0.200
1595595348.25363	230.193	0.037	3.072	326.516	0.201
1595595348.29863	230.137	0.037	3.050	326.516	0.199
1595595348.30028	230.143	0.037	3.077	326.516	0.202
1595595348.33863	230.181	0.037	3.119	326.596	0.206
1595595348.34027	230.185	0.036	3.037	326.516	0.193
1595595348.34124	230.215	0.036	3.094	326.435	0.193
1595595348.37962	230.198	0.036	3.034	326.516	0.195
1595595348.38529	230.214	0.037	3.086	326.435	0.198
1595595348.42364	230.180	0.036	3.033	326.435	0.198
1595595348.43626	230.174	0.036	3.029	326.516	0.204
1595595348.47365	230.198	0.037	3.084	326.435	0.201
1595595348.47624	230.192	0.037	3.104	326.596	0.203
1595595348.47740	230.199	0.037	3.140	326.516	0.201
1595595348.51563	230.178	0.037	3.070	326.435	0.203
1595595348.55343	230.171	0.037	3.064	326.516	0.203
1595595348.55528	230.226	0.037	3.098	326.435	0.204
1595595348.57865	230.214	0.037	3.046	326.596	0.200
1595595348.59327	230.235	0.037	3.074	326.516	0.198
1595595348.60133	230.204	0.036	3.045	326.516	0.198
1595595348.63964	230.229	0.037	3.064	326.596	0.200
1595595348.64129	230.221	0.037	3.088	326.677	0.200
1595595348.68064	230.265	0.037	3.107	326.596	0.205
1595595348.69365	230.250	0.037	3.072	326.435	0.202
1595595348.70130	230.170	0.037	3.058	326.516	0.204
1595595348.73963	230.181	0.037	3.091	326.516	0.200
1595595348.74628	230.180	0.037	3.068	326.677	0.205
1595595348.76329	230.185	0.037	3.086	326.516	0.201
1595595348.80363	230.154	0.037	3.068	326.596	0.203
1595595348.80531	230.218	0.037	3.090	326.435	0.197
1595595348.84227	230.184	0.036	3.017	326.516	0.203
1595595348.84333	230.219	0.037	3.059	326.516	0.200
1595595348.86264	230.225	0.037	3.147	326.596	0.203
1595595348.90063	230.253	0.037	3.102	326.677	0.207
1595595348.90728	230.236	0.037	3.062	326.596	0.201
1595595348.94526	230.251	0.037	3.065	326.516	0.199
1595595348.94637	230.235	0.037	3.091	326.435	0.197
1595595348.98364	230.268	0.037	3.091	326.435	0.197
1595595348.98529	230.251	0.037	3.053	326.596	0.200
1595595349.02267	230.255	0.036	3.035	326.677	0.194
1595595349.02663	230.233	0.036	3.016	326.677	0.201
1595595349.04826	230.182	0.036	3.076	326.435	0.199
1595595349.07164	230.184	0.037	3.087	326.596	0.201
1595595349.10830	229.946	0.036	2.933	326.435	0.198
1595595349.11028	229.985	0.038	3.103	326.274	0.210
1595595349.14766	229.972	0.036	3.000	326.355	0.203
1595595349.14828	229.973	0.037	3.060	326.194	0.202
1595595349.19666	229.971	0.037	3.063	326.355	0.198
1595595349.19728	229.958	0.037	3.055	326.274	0.197
1595595349.20921	229.962	0.037	3.055	326.355	0.204
1595595349.22122	229.973	0.037	3.065	326.194	0.201
1595595349.25866	229.978	0.037	3.091	326.194	0.200
1595595349.26029	229.947	0.037	3.048	326.274	0.199
1595595349.29767	229.993	0.037	3.061	326.113	0.201
1595595349.29830	229.992	0.037	3.117	326.274	0.202
1595595349.33765	229.996	0.037	3.065	326.194	0.199
1595595349.33829	230.005	0.037	3.060	326.113	0.204
1595595349.37745	230.010	0.037	3.091	326.194	0.200
1595595349.38056	230.008	0.037	3.115	326.355	0.201
1595595349.41638	230.026	0.036	3.000	326.274	0.195
1595595349.41731	230.002	0.037	3.058	326.274	0.199
1595595349.45523	230.009	0.037	3.072	326.274	0.199
1595595349.45630	230.025	0.037	3.074	326.274	0.203
1595595349.49456	229.998	0.037	3.092	326.194	0.198
1595595349.49732	229.990	0.036	3.051	326.274	0.198
1595595349.53571	229.986	0.036	3.049	326.194	0.200
1595595349.54369	229.996	0.036	3.086	326.113	0.197
1595595349.58171	229.995	0.037	3.121	326.194	0.201
1595595349.59865	229.969	0.037	3.098	326.274	0.197
1595595349.63631	229.997	0.037	3.061	326.274	0.200
1595595349.64867	229.969	0.037	3.103	326.194	0.197
1595595349.65828	230.003	0.036	3.064	326.274	0.199
1595595349.69668	229.968	0.037	3.104	326.274	0.203
1595595349.69727	229.964	0.037	3.077	326.194	0.204
1595595349.73528	229.970	0.037	3.084	326.274	0.202
1595595349.75121	229.964	0.037	3.115	326.274	0.201
1595595349.76025	229.934	0.037	3.042	326.355	0.199
1595595349.79766	229.848	0.037	3.056	326.194	0.199
1595595349.80828	229.942	0.037	3.100	326.113	0.198
1595595349.82067	229.932	0.037	3.109	326.274	0.199
1595595349.85826	229.971	0.036	3.027	326.194	0.195
1595595349.86966	229.944	0.037	3.103	326.194	0.202
1595595349.88132	229.942	0.037	3.097	326.355	0.203
1595595349.91866	229.936	0.037	3.083	326.194	0.203
1595595349.92030	229.930	0.037	3.080	326.194	0.199
1595595349.95728	229.931	0.037	3.108	326.113	0.201
1595595350.00467	229.940	0.036	3.068	326.194	0.199
1595595350.00634	229.884	0.036	3.048	326.194	0.192
1595595350.05367	229.894	0.037	3.066	326.033	0.198
1595595350.05531	229.911	0.037	3.053	326.274	0.199
1595595350.06867	229.934	0.037	3.106	326.113	0.201
1595595350.07829	229.958	0.037	3.118	326.113	0.203
1595595350.11667	229.951	0.037	3.098	326.355	0.204
