Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 11.56ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 21.93ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 29.63ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 29.68ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 19.67ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 11.56ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 20.89ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 18.71ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 18.67ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 29.61ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 22.69ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 18.68ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 32.89ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 26.63ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 21.60ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 9.67ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.62ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 20.64ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 10.59ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 19.64ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 21.38ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 17.12ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 28.40ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 31.85ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 21.70ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 23.66ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 41.60ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 20.66ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 21.41ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 19.85ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 12.85ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 28.65ms
32 sent, 32 received, 0% loss
