Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 20.54ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 20.97ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 28.68ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 17.86ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 22.67ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 34.67ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 18.59ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 29.94ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 30.70ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 19.66ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 22.92ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 18.85ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 30.66ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 31.61ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 19.64ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 32.33ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.21ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 23.70ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 29.11ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 18.66ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 28.66ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 19.45ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 37.92ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 11.67ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 34.08ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 21.66ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 18.91ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 50.65ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 24.66ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 23.67ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 24.64ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 18.66ms
32 sent, 32 received, 0% loss
