Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 15.26ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 34.93ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 31.95ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 27.08ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 12.71ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 28.92ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 19.79ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 17.88ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 31.47ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 24.81ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 23.91ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 22.43ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 28.82ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 29.91ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 20.92ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 21.62ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 18.87ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 27.61ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 31.00ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 23.60ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 25.93ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 17.93ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 47.92ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 23.73ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 31.80ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 30.86ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 17.42ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 31.61ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 20.89ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 22.64ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 24.65ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 18.67ms
32 sent, 32 received, 0% loss
