# timestamp	V	A	W	V	A
1595405323.97899	732.489	0.076	19.277	327.884	0.147
1595405323.99697	231.811	0.024	1.932	327.803	0.143
1595405324.01954	231.839	0.024	1.950	327.964	0.140
1595405324.06196	231.703	0.024	1.871	327.884	0.143
1595405324.07360	231.731	0.024	1.928	328.045	0.142
1595405324.11251	231.760	0.024	1.953	327.803	0.144
1595405324.11350	231.699	0.024	1.878	327.723	0.141
1595405324.15150	231.689	0.024	1.936	327.803	0.143
1595405324.15248	231.722	0.024	1.953	327.803	0.142
1595405324.18998	231.707	0.024	1.936	327.884	0.141
1595405324.19152	231.735	0.024	1.948	327.803	0.139
1595405324.23692	231.721	0.024	1.920	327.884	0.140
1595405324.23754	231.688	0.024	1.927	327.803	0.143
1595405324.25756	231.673	0.024	1.922	327.803	0.143
1595405324.26750	231.625	0.024	1.878	327.723	0.140
1595405324.30498	231.577	0.024	1.870	327.803	0.140
1595405324.31758	231.610	0.024	1.916	327.642	0.140
1595405324.32746	231.595	0.024	1.930	327.803	0.142
1595405324.36566	231.574	0.024	1.873	327.562	0.140
1595405324.37879	231.586	0.024	1.927	327.642	0.135
1595405324.38953	231.626	0.024	1.947	327.562	0.146
1595405324.43450	231.682	0.024	1.892	327.642	0.138
1595405324.44753	231.642	0.024	1.914	327.642	0.143
1595405324.48495	231.639	0.024	1.900	327.642	0.141
1595405324.48654	231.655	0.024	1.927	327.562	0.142
1595405324.52690	231.617	0.024	1.948	327.642	0.144
1595405324.54388	231.653	0.024	1.921	327.642	0.139
1595405324.55154	231.684	0.024	1.933	327.803	0.138
1595405324.58950	231.673	0.024	1.924	327.723	0.140
1595405324.59155	231.719	0.024	1.902	327.803	0.141
1595405324.62853	231.692	0.024	1.916	327.723	0.143
1595405324.66657	231.683	0.024	1.890	327.642	0.144
1595405324.66847	231.721	0.024	1.929	327.884	0.143
1595405324.67888	231.712	0.024	1.909	327.884	0.148
1595405324.68888	231.643	0.024	1.955	327.723	0.141
1595405324.72693	231.653	0.024	1.889	327.723	0.139
1595405324.74788	231.726	0.024	1.921	327.803	0.144
1595405324.78488	231.692	0.024	1.862	327.884	0.143
