Ping: 00:06:66:4D:F0:2F from 00:24:7E:77:86:83 (data size 44) ...
4 bytes from 00:06:66:4D:F0:2F id 0 time 14.56ms
4 bytes from 00:06:66:4D:F0:2F id 1 time 21.85ms
4 bytes from 00:06:66:4D:F0:2F id 2 time 22.69ms
4 bytes from 00:06:66:4D:F0:2F id 3 time 21.74ms
4 bytes from 00:06:66:4D:F0:2F id 4 time 27.65ms
4 bytes from 00:06:66:4D:F0:2F id 5 time 24.63ms
4 bytes from 00:06:66:4D:F0:2F id 6 time 16.56ms
4 bytes from 00:06:66:4D:F0:2F id 7 time 31.64ms
4 bytes from 00:06:66:4D:F0:2F id 8 time 28.50ms
4 bytes from 00:06:66:4D:F0:2F id 9 time 11.32ms
4 bytes from 00:06:66:4D:F0:2F id 10 time 33.69ms
4 bytes from 00:06:66:4D:F0:2F id 11 time 18.88ms
4 bytes from 00:06:66:4D:F0:2F id 12 time 30.65ms
4 bytes from 00:06:66:4D:F0:2F id 13 time 24.55ms
4 bytes from 00:06:66:4D:F0:2F id 14 time 27.56ms
4 bytes from 00:06:66:4D:F0:2F id 15 time 21.73ms
4 bytes from 00:06:66:4D:F0:2F id 16 time 19.61ms
4 bytes from 00:06:66:4D:F0:2F id 17 time 29.37ms
4 bytes from 00:06:66:4D:F0:2F id 18 time 19.96ms
4 bytes from 00:06:66:4D:F0:2F id 19 time 29.67ms
4 bytes from 00:06:66:4D:F0:2F id 20 time 33.66ms
4 bytes from 00:06:66:4D:F0:2F id 21 time 18.65ms
4 bytes from 00:06:66:4D:F0:2F id 22 time 21.84ms
4 bytes from 00:06:66:4D:F0:2F id 23 time 16.65ms
4 bytes from 00:06:66:4D:F0:2F id 24 time 32.28ms
4 bytes from 00:06:66:4D:F0:2F id 25 time 21.70ms
4 bytes from 00:06:66:4D:F0:2F id 26 time 17.77ms
4 bytes from 00:06:66:4D:F0:2F id 27 time 19.75ms
4 bytes from 00:06:66:4D:F0:2F id 28 time 23.47ms
4 bytes from 00:06:66:4D:F0:2F id 29 time 20.72ms
4 bytes from 00:06:66:4D:F0:2F id 30 time 21.50ms
4 bytes from 00:06:66:4D:F0:2F id 31 time 18.83ms
32 sent, 32 received, 0% loss
