# timestamp	V	A	W	V	A
1595317144.34146	687.572	0.011	377421.515	324.825	0.008
1595317144.35243	229.301	0.003	377421.552	324.745	0.008
1595317144.36010	229.251	0.004	377421.592	324.584	0.008
1595317144.38348	229.297	0.003	377421.564	324.665	0.007
1595317144.42547	229.255	0.003	377421.588	324.665	0.007
1595317144.42612	229.342	0.003	377421.584	324.825	0.007
1595317144.44344	229.315	0.003	377421.563	324.986	0.007
1595317144.45309	229.344	0.003	0.006	324.745	0.007
1595317144.49145	229.268	0.003	0.012	324.906	0.008
1595317144.50445	229.293	0.003	377421.572	324.745	0.008
1595317144.51510	229.293	0.003	0.005	324.825	0.007
1595317144.55545	229.353	0.004	377421.575	324.825	0.008
1595317144.56508	229.317	0.004	377421.574	324.825	0.008
1595317144.57516	229.300	0.003	377421.588	324.906	0.008
1595317144.61344	229.345	0.003	377421.593	324.825	0.007
1595317144.61510	229.378	0.003	377421.588	324.986	0.007
1595317144.65205	229.400	0.003	377421.568	324.906	0.007
1595317144.66146	229.365	0.004	0.019	324.906	0.008
1595317144.69846	229.379	0.003	377421.590	324.825	0.008
1595317144.70012	229.425	0.003	0.005	324.986	0.007
1595317144.71345	229.413	0.003	0.003	324.986	0.008
1595317144.75111	229.387	0.003	377421.586	324.906	0.007
1595317144.76310	229.389	0.004	377421.576	324.986	0.008
1595317144.77511	229.351	0.003	377421.577	324.986	0.007
1595317144.81246	229.346	0.003	377421.569	324.825	0.008
1595317144.82322	229.322	0.003	0.017	325.067	0.008
1595317144.83647	229.303	0.003	0.001	324.665	0.008
1595317144.87645	229.353	0.003	0.008	324.906	0.007
1595317144.88547	229.386	0.003	377421.577	324.906	0.008
1595317144.89512	229.370	0.003	0.013	324.906	0.007
1595317144.93243	229.416	0.003	377421.575	324.906	0.008
1595317144.93415	229.446	0.003	377421.583	324.906	0.007
1595317144.97110	229.521	0.003	377421.585	325.147	0.007
1595317145.01747	229.466	0.004	377421.580	324.906	0.007
1595317145.02009	229.543	0.003	0.013	325.067	0.007
1595317145.05717	229.534	0.003	377421.575	324.986	0.007
1595317145.05903	229.512	0.003	0.029	325.067	0.008
1595317145.09651	229.539	0.004	377421.586	325.067	0.008
1595317145.09712	229.574	0.003	377421.591	325.308	0.007
1595317145.13547	229.542	0.003	377421.578	325.228	0.008
1595317145.14510	229.488	0.003	377421.580	325.067	0.008
1595317145.15818	229.526	0.004	0.004	325.147	0.007
1595317145.19747	229.580	0.003	0.012	325.147	0.008
1595317145.20510	229.606	0.003	0.007	325.228	0.008
1595317145.21616	229.641	0.003	377421.593	325.228	0.007
1595317145.25346	229.713	0.003	377421.577	325.308	0.008
1595317145.25511	229.735	0.003	377421.587	325.389	0.007
1595317145.29248	229.696	0.003	377421.591	325.228	0.007
1595317145.30447	229.701	0.004	377421.579	325.389	0.008
1595317145.31714	229.721	0.003	377421.590	325.147	0.007
1595317145.35647	229.744	0.003	0.003	325.228	0.008
1595317145.36511	229.731	0.003	377421.588	325.308	0.008
1595317145.37647	229.745	0.003	377421.584	325.308	0.008
1595317145.41349	229.703	0.003	377421.591	325.308	0.008
1595317145.41514	229.653	0.003	0.005	325.469	0.007
